	Tags	SeqName	Description	Length	#Hits	e-Value	sim mean	#GO	GO IDs	GO Names	Enzyme Codes	Enzyme Names	InterPro IDs	InterPro GO IDs	InterPro GO Names
false	[INTERPRO, BLASTED, MAPPED]	TRINITY_DN80984_c0_g1_i13.p1	hemocyte kazal-type ase inhibitor	115	25	1.90556E-48	62.86	48	F:GO:0000166; F:GO:0000287; P:GO:0001666; P:GO:0001774; F:GO:0003824; F:GO:0004497; F:GO:0004743; F:GO:0005515; F:GO:0005524; C:GO:0005576; C:GO:0005737; C:GO:0005829; P:GO:0005975; P:GO:0006096; P:GO:0006754; P:GO:0006958; P:GO:0007568; P:GO:0007584; P:GO:0008152; P:GO:0009408; P:GO:0009749; P:GO:0010038; P:GO:0010039; P:GO:0010226; C:GO:0016020; C:GO:0016021; F:GO:0016301; P:GO:0016310; P:GO:0016322; F:GO:0016740; F:GO:0022857; F:GO:0030955; P:GO:0032869; P:GO:0033198; P:GO:0042866; C:GO:0045202; F:GO:0046872; P:GO:0048143; P:GO:0050808; P:GO:0051591; P:GO:0055085; C:GO:0070062; P:GO:0071872; C:GO:0098794; P:GO:0098883; P:GO:0150062; P:GO:0150064; P:GO:1901216	F:nucleotide binding; F:magnesium ion binding; P:response to hypoxia; P:microglial cell activation; F:catalytic activity; F:monooxygenase activity; F:pyruvate kinase activity; F:protein binding; F:ATP binding; C:extracellular region; C:cytoplasm; C:cytosol; P:carbohydrate metabolic process; P:glycolytic process; P:ATP biosynthetic process; P:complement activation, classical pathway; P:aging; P:response to nutrient; P:metabolic process; P:response to heat; P:response to glucose; P:response to metal ion; P:response to iron ion; P:response to lithium ion; C:membrane; C:integral component of membrane; F:kinase activity; P:phosphorylation; P:neuron remodeling; F:transferase activity; F:transmembrane transporter activity; F:potassium ion binding; P:cellular response to insulin stimulus; P:response to ATP; P:pyruvate biosynthetic process; C:synapse; F:metal ion binding; P:astrocyte activation; P:synapse organization; P:response to cAMP; P:transmembrane transport; C:extracellular exosome; P:cellular response to epinephrine stimulus; C:postsynapse; P:synapse pruning; P:complement-mediated synapse pruning; P:vertebrate eye-specific patterning; P:positive regulation of neuron death			IPR002350 (SMART); IPR002350 (PFAM); G3DSA:3.30.60.30 (GENE3D); G3DSA:3.30.60.30 (GENE3D); PTHR10913 (PANTHER); IPR002350 (PROSITE_PROFILES); IPR002350 (PROSITE_PROFILES); cd00104 (CDD); cd00104 (CDD); IPR036058 (SUPERFAMILY); IPR036058 (SUPERFAMILY)	F:GO:0005515	F:protein binding
false	[INTERPRO, BLASTED, MAPPED]	TRINITY_DN80994_c9_g1_i6.p1	L-fucose kinase-like	776	25	0.0	51.45	9	F:GO:0003674; F:GO:0004553; C:GO:0005575; P:GO:0005975; P:GO:0008150; P:GO:0008152; F:GO:0008422; F:GO:0016787; F:GO:0016798	F:molecular_function; F:hydrolase activity, hydrolyzing O-glycosyl compounds; C:cellular_component; P:carbohydrate metabolic process; P:biological_process; P:metabolic process; F:beta-glucosidase activity; F:hydrolase activity; F:hydrolase activity, acting on glycosyl bonds			IPR012887 (PFAM); G3DSA:3.30.230.120 (GENE3D); PTHR32463 (PANTHER)	F:GO:0016772	F:transferase activity, transferring phosphorus-containing groups
false	[INTERPRO, BLASTED, MAPPED]	TRINITY_DN80998_c10_g3_i4.p1	sarco endoplasmic reticulum Ca2+-ATPase	1020	25	0.0	94.58	9	F:GO:0004497; C:GO:0009507; C:GO:0009536; P:GO:0009853; P:GO:0015977; F:GO:0016491; F:GO:0016829; F:GO:0016984; P:GO:0019253	F:monooxygenase activity; C:chloroplast; C:plastid; P:photorespiration; P:carbon fixation; F:oxidoreductase activity; F:lyase activity; F:ribulose-bisphosphate carboxylase activity; P:reductive pentose-phosphate cycle			PR00119 (PRINTS); IPR004014 (SMART); G3DSA:1.20.1110.10 (GENE3D); IPR001757 (TIGRFAM); PF00122 (PFAM); IPR004014 (PFAM); IPR006068 (PFAM); G3DSA:2.70.150.10 (GENE3D); IPR023214 (G3DSA:3.40.50.GENE3D); IPR005782 (TIGRFAM); PF00702 (PFAM); IPR023299 (G3DSA:3.40.1110.GENE3D); IPR044492 (PTHR42861:PANTHER); PTHR42861 (PANTHER); IPR018303 (PROSITE_PATTERNS); TRANSMEMBRANE (PHOBIUS); NON_CYTOPLASMIC_DOMAIN (PHOBIUS); TRANSMEMBRANE (PHOBIUS); NON_CYTOPLASMIC_DOMAIN (PHOBIUS); TRANSMEMBRANE (PHOBIUS); NON_CYTOPLASMIC_DOMAIN (PHOBIUS); CYTOPLASMIC_DOMAIN (PHOBIUS); TRANSMEMBRANE (PHOBIUS); CYTOPLASMIC_DOMAIN (PHOBIUS); NON_CYTOPLASMIC_DOMAIN (PHOBIUS); TRANSMEMBRANE (PHOBIUS); CYTOPLASMIC_DOMAIN (PHOBIUS); TRANSMEMBRANE (PHOBIUS); CYTOPLASMIC_DOMAIN (PHOBIUS); TRANSMEMBRANE (PHOBIUS); TRANSMEMBRANE (PHOBIUS); TRANSMEMBRANE (PHOBIUS); NON_CYTOPLASMIC_DOMAIN (PHOBIUS); CYTOPLASMIC_DOMAIN (PHOBIUS); cd02083 (CDD); IPR036412 (SUPERFAMILY); IPR023298 (SUPERFAMILY); IPR023299 (SUPERFAMILY); IPR008250 (SUPERFAMILY); TMhelix (TMHMM); TMhelix (TMHMM); TMhelix (TMHMM); TMhelix (TMHMM); TMhelix (TMHMM); TMhelix (TMHMM); TMhelix (TMHMM); TMhelix (TMHMM); TMhelix (TMHMM); TMhelix (TMHMM)	F:GO:0000166; F:GO:0005215; F:GO:0005388; F:GO:0005524; P:GO:0006816; C:GO:0016021; F:GO:0140603	F:nucleotide binding; F:transporter activity; F:P-type calcium transporter activity; F:ATP binding; P:calcium ion transport; C:integral component of membrane; F:obsolete ATP hydrolysis activity
false	[INTERPRO, BLASTED, MAPPED]	TRINITY_DN80999_c12_g3_i3.p1	beta-secretase 1-like	350	25	0.0	64.12	15	F:GO:0000166; F:GO:0000287; F:GO:0003674; F:GO:0005524; C:GO:0005575; P:GO:0008150; F:GO:0009030; P:GO:0009228; P:GO:0009229; C:GO:0016020; C:GO:0016021; F:GO:0016301; P:GO:0016310; F:GO:0016740; F:GO:0046872	F:nucleotide binding; F:magnesium ion binding; F:molecular_function; F:ATP binding; C:cellular_component; P:biological_process; F:thiamine-phosphate kinase activity; P:thiamine biosynthetic process; P:thiamine diphosphate biosynthetic process; C:membrane; C:integral component of membrane; F:kinase activity; P:phosphorylation; F:transferase activity; F:metal ion binding			IPR009119 (PRINTS); IPR001461 (PRINTS); IPR021109 (G3DSA:2.40.70.GENE3D); IPR021109 (G3DSA:2.40.70.GENE3D); IPR033121 (PFAM); IPR001461 (PANTHER); IPR009120 (PTHR47965:PANTHER); IPR001969 (PROSITE_PATTERNS); IPR033121 (PROSITE_PROFILES); IPR021109 (SUPERFAMILY)	F:GO:0004190; P:GO:0006508; C:GO:0016021	F:aspartic-type endopeptidase activity; P:proteolysis; C:integral component of membrane
false	[INTERPRO, BLASTED, MAPPED]	TRINITY_DN81003_c4_g4_i2.p1	apolipo D	242	25	3.51872E-125	49.64	3	P:GO:0002250; C:GO:0005759; C:GO:0005886	P:adaptive immune response; C:mitochondrial matrix; C:plasma membrane			IPR003057 (PRINTS); IPR000566 (PFAM); IPR012674 (G3DSA:2.40.128.GENE3D); IPR012674 (G3DSA:2.40.128.GENE3D); PTHR10612:SF48 (PANTHER); PTHR10612 (PANTHER); SIGNAL_PEPTIDE_C_REGION (PHOBIUS); SIGNAL_PEPTIDE_H_REGION (PHOBIUS); NON_CYTOPLASMIC_DOMAIN (PHOBIUS); SIGNAL_PEPTIDE (PHOBIUS); TRANSMEMBRANE (PHOBIUS); CYTOPLASMIC_DOMAIN (PHOBIUS); SIGNAL_PEPTIDE_N_REGION (PHOBIUS); SignalP-noTM (SIGNALP_EUK); SignalP-TM (SIGNALP_GRAM_POSITIVE); IPR012674 (SUPERFAMILY); TMhelix (TMHMM); TMhelix (TMHMM)	F:GO:0031409	F:pigment binding
false	[INTERPRO, BLASTED, MAPPED]	TRINITY_DN81013_c8_g1_i3.p1	facilitated trehalose transporter Tret1-like	376	25	0.0	59.92	8	F:GO:0003700; C:GO:0005737; P:GO:0006355; C:GO:0016020; C:GO:0016021; F:GO:0016740; F:GO:0046872; F:GO:0070403	F:DNA-binding transcription factor activity; C:cytoplasm; P:regulation of transcription, DNA-templated; C:membrane; C:integral component of membrane; F:transferase activity; F:metal ion binding; F:NAD+ binding			Coil (COILS); IPR036259 (G3DSA:1.20.1250.GENE3D); IPR005828 (PFAM); mobidb-lite (MOBIDB_LITE); PTHR48021 (PANTHER); PTHR48021:SF27 (PANTHER); IPR005829 (PROSITE_PATTERNS); IPR005829 (PROSITE_PATTERNS); TRANSMEMBRANE (PHOBIUS); TRANSMEMBRANE (PHOBIUS); NON_CYTOPLASMIC_DOMAIN (PHOBIUS); TRANSMEMBRANE (PHOBIUS); TRANSMEMBRANE (PHOBIUS); CYTOPLASMIC_DOMAIN (PHOBIUS); TRANSMEMBRANE (PHOBIUS); TRANSMEMBRANE (PHOBIUS); TRANSMEMBRANE (PHOBIUS); CYTOPLASMIC_DOMAIN (PHOBIUS); CYTOPLASMIC_DOMAIN (PHOBIUS); CYTOPLASMIC_DOMAIN (PHOBIUS); NON_CYTOPLASMIC_DOMAIN (PHOBIUS); CYTOPLASMIC_DOMAIN (PHOBIUS); TRANSMEMBRANE (PHOBIUS); NON_CYTOPLASMIC_DOMAIN (PHOBIUS); NON_CYTOPLASMIC_DOMAIN (PHOBIUS); NON_CYTOPLASMIC_DOMAIN (PHOBIUS); TRANSMEMBRANE (PHOBIUS); IPR020846 (PROSITE_PROFILES); IPR036259 (SUPERFAMILY); TMhelix (TMHMM); TMhelix (TMHMM); TMhelix (TMHMM); TMhelix (TMHMM); TMhelix (TMHMM); TMhelix (TMHMM); TMhelix (TMHMM); TMhelix (TMHMM); TMhelix (TMHMM)	C:GO:0016021; F:GO:0022857; P:GO:0055085	C:integral component of membrane; F:transmembrane transporter activity; P:transmembrane transport
false	[INTERPRO, BLASTED, MAPPED]	TRINITY_DN81019_c15_g1_i4.p1	-related lipid transfer 3	460	25	0.0	69.96	3	F:GO:0004497; C:GO:0016020; C:GO:0016021	F:monooxygenase activity; C:membrane; C:integral component of membrane			IPR000799 (PRINTS); IPR002913 (SMART); IPR002913 (PFAM); IPR023393 (G3DSA:3.30.530.GENE3D); IPR019498 (PFAM); PTHR46121 (PANTHER); PTHR46121:SF4 (PANTHER); TRANSMEMBRANE (PHOBIUS); SIGNAL_PEPTIDE_C_REGION (PHOBIUS); SIGNAL_PEPTIDE_H_REGION (PHOBIUS); NON_CYTOPLASMIC_DOMAIN (PHOBIUS); CYTOPLASMIC_DOMAIN (PHOBIUS); SIGNAL_PEPTIDE_N_REGION (PHOBIUS); CYTOPLASMIC_DOMAIN (PHOBIUS); NON_CYTOPLASMIC_DOMAIN (PHOBIUS); NON_CYTOPLASMIC_DOMAIN (PHOBIUS); TRANSMEMBRANE (PHOBIUS); TRANSMEMBRANE (PHOBIUS); SIGNAL_PEPTIDE (PHOBIUS); TRANSMEMBRANE (PHOBIUS); IPR019498 (PROSITE_PROFILES); IPR002913 (PROSITE_PROFILES); SSF55961 (SUPERFAMILY); TMhelix (TMHMM); TMhelix (TMHMM); TMhelix (TMHMM); TMhelix (TMHMM)	F:GO:0008289	F:lipid binding
false	[INTERPRO, BLASTED, MAPPED]	TRINITY_DN81020_c8_g2_i1.p1	zinc finger 112-like	164	25	1.40566E-33	65.94	12	F:GO:0004129; C:GO:0005739; C:GO:0005743; P:GO:0006119; P:GO:0009060; C:GO:0016020; C:GO:0016021; F:GO:0020037; P:GO:0022900; F:GO:0046872; C:GO:0070469; P:GO:1902600	F:cytochrome-c oxidase activity; C:mitochondrion; C:mitochondrial inner membrane; P:oxidative phosphorylation; P:aerobic respiration; C:membrane; C:integral component of membrane; F:heme binding; P:electron transport chain; F:metal ion binding; C:respirasome; P:proton transmembrane transport			IPR013087 (SMART); G3DSA:3.30.160.60 (GENE3D); G3DSA:3.30.160.60 (GENE3D); IPR013087 (PROSITE_PROFILES); IPR036236 (SUPERFAMILY)	no GO terms	no GO terms
false	[INTERPRO, BLASTED, MAPPED]	TRINITY_DN81020_c8_g6_i1.p1	broad-complex core isoforms 1 2 3 4 5-like	122	25	4.89451E-62	65.41	26	F:GO:0000287; F:GO:0003674; F:GO:0004129; F:GO:0004497; C:GO:0005575; C:GO:0005739; C:GO:0005743; P:GO:0006119; P:GO:0008150; P:GO:0009060; C:GO:0009507; C:GO:0009536; P:GO:0009853; P:GO:0015977; P:GO:0015979; C:GO:0016020; C:GO:0016021; F:GO:0016491; F:GO:0016829; F:GO:0016984; P:GO:0019253; F:GO:0020037; P:GO:0022900; F:GO:0046872; C:GO:0070469; P:GO:1902600	F:magnesium ion binding; F:molecular_function; F:cytochrome-c oxidase activity; F:monooxygenase activity; C:cellular_component; C:mitochondrion; C:mitochondrial inner membrane; P:oxidative phosphorylation; P:biological_process; P:aerobic respiration; C:chloroplast; C:plastid; P:photorespiration; P:carbon fixation; P:photosynthesis; C:membrane; C:integral component of membrane; F:oxidoreductase activity; F:lyase activity; F:ribulose-bisphosphate carboxylase activity; P:reductive pentose-phosphate cycle; F:heme binding; P:electron transport chain; F:metal ion binding; C:respirasome; P:proton transmembrane transport			IPR013087 (SMART); G3DSA:3.30.160.60 (GENE3D); G3DSA:3.30.160.60 (GENE3D); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); IPR013087 (PROSITE_PROFILES); IPR013087 (PROSITE_PROFILES); IPR036236 (SUPERFAMILY)	no GO terms	no GO terms
false	[INTERPRO, BLASTED, MAPPED]	TRINITY_DN81027_c6_g5_i4.p1	G kinase-anchoring 1-like	214	25	2.126E-148	63.03	6	P:GO:0001172; F:GO:0003968; C:GO:0005737; F:GO:0016740; F:GO:0016779; C:GO:0030430	P:transcription, RNA-templated; F:RNA-directed 5'-3' RNA polymerase activity; C:cytoplasm; F:transferase activity; F:nucleotidyltransferase activity; C:host cell cytoplasm			Coil (COILS); Coil (COILS); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); IPR026109 (PANTHER)	C:GO:0005794; P:GO:0007165	C:Golgi apparatus; P:signal transduction
false	[INTERPRO, BLASTED, MAPPED]	TRINITY_DN81029_c7_g1_i1.p1	DNA ligase 1-like	368	12	2.91636E-24	53.98	13	F:GO:0004585; C:GO:0005737; P:GO:0006281; P:GO:0006310; P:GO:0006520; P:GO:0006526; P:GO:0006591; P:GO:0006974; P:GO:0008652; F:GO:0016491; F:GO:0016597; F:GO:0016740; F:GO:0016743	F:ornithine carbamoyltransferase activity; C:cytoplasm; P:DNA repair; P:DNA recombination; P:cellular amino acid metabolic process; P:arginine biosynthetic process; P:ornithine metabolic process; P:cellular response to DNA damage stimulus; P:cellular amino acid biosynthetic process; F:oxidoreductase activity; F:amino acid binding; F:transferase activity; F:carboxyl- or carbamoyltransferase activity			Coil (COILS); Coil (COILS); IPR012677 (G3DSA:3.30.70.GENE3D); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); IPR000504 (PROSITE_PROFILES); cd00590 (CDD); IPR035979 (SUPERFAMILY)	F:GO:0003676	F:nucleic acid binding
false	[INTERPRO, BLASTED, MAPPED]	TRINITY_DN81031_c5_g5_i4.p1	Programmed cell death 2	296	25	0.0	62.22	10	F:GO:0005198; C:GO:0005737; C:GO:0005856; C:GO:0005882; C:GO:0005886; C:GO:0005887; P:GO:0008150; P:GO:0009246; C:GO:0016020; C:GO:0016021	F:structural molecule activity; C:cytoplasm; C:cytoskeleton; C:intermediate filament; C:plasma membrane; C:integral component of plasma membrane; P:biological_process; P:enterobacterial common antigen biosynthetic process; C:membrane; C:integral component of membrane			IPR007320 (PFAM); G3DSA:6.10.140.2220 (GENE3D); IPR002893 (PFAM); PTHR12298 (PANTHER); IPR002893 (PROSITE_PATTERNS); IPR002893 (PROSITE_PROFILES); SSF144232 (SUPERFAMILY)	C:GO:0005737	C:cytoplasm
false	[INTERPRO, BLASTED, MAPPED]	TRINITY_DN81044_c11_g1_i2.p1	alanine--glyoxylate aminotransferase mitochondrial	137	25	5.15201E-89	86.57	9	F:GO:0003677; C:GO:0009507; P:GO:0010027; C:GO:0016020; C:GO:0016021; P:GO:0016032; C:GO:0055036; P:GO:0090391; P:GO:1903866	F:DNA binding; C:chloroplast; P:thylakoid membrane organization; C:membrane; C:integral component of membrane; P:viral process; C:virion membrane; P:granum assembly; P:palisade mesophyll development			IPR015421 (G3DSA:3.40.640.GENE3D); IPR005814 (PFAM); PTHR45688:SF3 (PANTHER); PTHR45688 (PANTHER); IPR015424 (SUPERFAMILY)	F:GO:0003824; F:GO:0008483; F:GO:0030170	F:catalytic activity; F:transaminase activity; F:pyridoxal phosphate binding
false	[INTERPRO, BLASTED, MAPPED]	TRINITY_DN81047_c2_g2_i2.p1	E3 ubiquitin- ligase HERC2	509	25	0.0	69.95	7	P:GO:0005975; P:GO:0006044; F:GO:0008448; F:GO:0016787; F:GO:0016810; C:GO:0019031; F:GO:0046872	P:carbohydrate metabolic process; P:N-acetylglucosamine metabolic process; F:N-acetylglucosamine-6-phosphate deacetylase activity; F:hydrolase activity; F:hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds; C:viral envelope; F:metal ion binding			PTHR22870:SF393 (PANTHER); PTHR22870 (PANTHER)	no GO terms	no GO terms
false	[INTERPRO, BLASTED, MAPPED]	TRINITY_DN81048_c6_g5_i3.p1	SPRY domain-containing SOCS box 3-like isoform X1	208	25	9.42333E-152	53.57	8	F:GO:0000166; F:GO:0003674; F:GO:0003824; F:GO:0005524; P:GO:0005975; P:GO:0008150; F:GO:0016787; F:GO:0017168	F:nucleotide binding; F:molecular_function; F:catalytic activity; F:ATP binding; P:carbohydrate metabolic process; P:biological_process; F:hydrolase activity; F:5-oxoprolinase (ATP-hydrolyzing) activity			IPR043136 (G3DSA:2.60.120.GENE3D); IPR003877 (PFAM); PTHR12245 (PANTHER); IPR001870 (PROSITE_PROFILES); IPR013320 (SUPERFAMILY)	F:GO:0005515	F:protein binding
false	[INTERPRO, BLASTED, MAPPED]	TRINITY_DN81053_c7_g1_i1.p1	testis-expressed sequence 9	366	25	0.0	51.51	15	F:GO:0003723; F:GO:0005198; C:GO:0005739; C:GO:0005743; F:GO:0009055; C:GO:0016020; C:GO:0016021; F:GO:0016491; C:GO:0019013; C:GO:0019028; C:GO:0019029; P:GO:0022904; C:GO:0042025; C:GO:0070469; P:GO:0075732	F:RNA binding; F:structural molecule activity; C:mitochondrion; C:mitochondrial inner membrane; F:electron transfer activity; C:membrane; C:integral component of membrane; F:oxidoreductase activity; C:viral nucleocapsid; C:viral capsid; C:helical viral capsid; P:respiratory electron transport chain; C:host cell nucleus; C:respirasome; P:viral penetration into host nucleus			Coil (COILS); Coil (COILS); Coil (COILS); G3DSA:1.10.287.1490 (GENE3D); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE)	no GO terms	no GO terms
false	[INTERPRO, BLASTED, MAPPED]	TRINITY_DN81056_c6_g2_i1.p1	transcription factor Adf-1-like	257	25	6.90229E-129	53.09	20	F:GO:0004129; C:GO:0005739; C:GO:0005743; C:GO:0005811; P:GO:0006119; P:GO:0009060; C:GO:0016020; C:GO:0016021; C:GO:0019031; F:GO:0020037; P:GO:0022900; C:GO:0044165; C:GO:0044167; C:GO:0044186; F:GO:0046872; C:GO:0055036; C:GO:0070469; P:GO:0075509; P:GO:0075512; P:GO:1902600	F:cytochrome-c oxidase activity; C:mitochondrion; C:mitochondrial inner membrane; C:lipid droplet; P:oxidative phosphorylation; P:aerobic respiration; C:membrane; C:integral component of membrane; C:viral envelope; F:heme binding; P:electron transport chain; C:host cell endoplasmic reticulum; C:host cell endoplasmic reticulum membrane; C:host cell lipid droplet; F:metal ion binding; C:virion membrane; C:respirasome; P:endocytosis involved in viral entry into host cell; P:clathrin-dependent endocytosis of virus by host cell; P:proton transmembrane transport			Coil (COILS); IPR004210 (PFAM); IPR006578 (PFAM); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); IPR039353 (PANTHER); SIGNAL_PEPTIDE_H_REGION (PHOBIUS); SIGNAL_PEPTIDE (PHOBIUS); NON_CYTOPLASMIC_DOMAIN (PHOBIUS); SIGNAL_PEPTIDE_C_REGION (PHOBIUS); SIGNAL_PEPTIDE_N_REGION (PHOBIUS); IPR004210 (PROSITE_PROFILES)	F:GO:0003677	F:DNA binding
false	[INTERPRO, BLASTED, MAPPED]	TRINITY_DN81057_c12_g2_i7.p1	Tight junction-associated 1	419	25	0.0	68.71	13	F:GO:0000166; F:GO:0000287; F:GO:0005524; C:GO:0005737; P:GO:0007049; P:GO:0008360; F:GO:0008765; P:GO:0009058; P:GO:0009252; F:GO:0016874; F:GO:0016881; P:GO:0051301; P:GO:0071555	F:nucleotide binding; F:magnesium ion binding; F:ATP binding; C:cytoplasm; P:cell cycle; P:regulation of cell shape; F:UDP-N-acetylmuramoylalanyl-D-glutamate-2,6-diaminopimelate ligase activity; P:biosynthetic process; P:peptidoglycan biosynthetic process; F:ligase activity; F:acid-amino acid ligase activity; P:cell division; P:cell wall organization			Coil (COILS); Coil (COILS); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); PTHR28664:SF4 (PANTHER); IPR043441 (PANTHER)	no GO terms	no GO terms
false	[INTERPRO, BLASTED, MAPPED]	TRINITY_DN81057_c12_g4_i1.p1	28871548XP_027220139.1 uncharacterized protein LOC113812453 isoform X2	194	2	1.67683E-111	96.41	13	F:GO:0000166; F:GO:0000287; F:GO:0005524; C:GO:0005737; P:GO:0007049; P:GO:0008360; F:GO:0008765; P:GO:0009058; P:GO:0009252; F:GO:0016874; F:GO:0016881; P:GO:0051301; P:GO:0071555	F:nucleotide binding; F:magnesium ion binding; F:ATP binding; C:cytoplasm; P:cell cycle; P:regulation of cell shape; F:UDP-N-acetylmuramoylalanyl-D-glutamate-2,6-diaminopimelate ligase activity; P:biosynthetic process; P:peptidoglycan biosynthetic process; F:ligase activity; F:acid-amino acid ligase activity; P:cell division; P:cell wall organization			mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE)	no GO terms	no GO terms
false	[INTERPRO, BLASTED, MAPPED]	TRINITY_DN81060_c8_g1_i1.p1	tRNA pseudouridine synthase Pus10	503	25	0.0	61.91	3	C:GO:0016020; C:GO:0016021; P:GO:0051091	C:membrane; C:integral component of membrane; P:positive regulation of DNA-binding transcription factor activity			G3DSA:3.30.70.3190 (GENE3D); G3DSA:3.30.70.2510 (GENE3D); mobidb-lite (MOBIDB_LITE); PTHR21568:SF0 (PANTHER); IPR039894 (PANTHER); IPR020103 (SUPERFAMILY)	P:GO:0001522; F:GO:0003723; P:GO:0009451; F:GO:0009982	P:pseudouridine synthesis; F:RNA binding; P:RNA modification; F:pseudouridine synthase activity
false	[INTERPRO, BLASTED, MAPPED]	TRINITY_DN81060_c9_g1_i1.p1	probable serine hydrolase	314	25	0.0	53.15	5	F:GO:0005096; C:GO:0005737; P:GO:0006412; P:GO:0006415; P:GO:0050790	F:GTPase activator activity; C:cytoplasm; P:translation; P:translational termination; P:regulation of catalytic activity			IPR000073 (PRINTS); IPR029058 (G3DSA:3.40.50.GENE3D); IPR000073 (PFAM); PTHR43798:SF14 (PANTHER); PTHR43798 (PANTHER); IPR029058 (SUPERFAMILY)	no GO terms	no GO terms
false	[INTERPRO, BLASTED, MAPPED]	TRINITY_DN81062_c11_g1_i3.p1	28864055XP_027209377.1 uncharacterized protein LOC113802923	515	25	0.0	76.28	4	C:GO:0016020; C:GO:0016021; F:GO:0016747; C:GO:0019031	C:membrane; C:integral component of membrane; F:acyltransferase activity, transferring groups other than amino-acyl groups; C:viral envelope			mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE)	no GO terms	no GO terms
false	[INTERPRO, BLASTED, MAPPED]	TRINITY_DN81065_c14_g1_i1.p1	myb SANT-like DNA-binding domain-containing 3	104	25	1.72752E-59	66.43	2	F:GO:0003700; P:GO:0006355	F:DNA-binding transcription factor activity; P:regulation of transcription, DNA-templated			IPR028002 (PFAM); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); IPR026709 (PANTHER)	no GO terms	no GO terms
false	[INTERPRO, BLASTED, MAPPED]	TRINITY_DN81074_c7_g1_i5.p1	telomere length and silencing 1 homolog	188	25	2.54132E-120	83.6	8	F:GO:0003674; F:GO:0004252; P:GO:0006508; P:GO:0008150; F:GO:0008745; P:GO:0009253; C:GO:0016020; C:GO:0016021	F:molecular_function; F:serine-type endopeptidase activity; P:proteolysis; P:biological_process; F:N-acetylmuramoyl-L-alanine amidase activity; P:peptidoglycan catabolic process; C:membrane; C:integral component of membrane			Coil (COILS); IPR010756 (PFAM); IPR010756 (PANTHER)	no GO terms	no GO terms
false	[INTERPRO, BLASTED, MAPPED]	TRINITY_DN81080_c9_g5_i1.p1	Vacuolar -sorting-associated 36	390	25	2.26993E-158	66.17	29	F:GO:0003677; F:GO:0003899; F:GO:0004252; F:GO:0005044; C:GO:0005576; C:GO:0005886; P:GO:0006071; P:GO:0006351; P:GO:0006508; P:GO:0006629; P:GO:0006897; F:GO:0008061; F:GO:0008081; F:GO:0008233; F:GO:0008236; F:GO:0008889; C:GO:0009506; C:GO:0009536; C:GO:0016020; C:GO:0016021; F:GO:0016740; F:GO:0016779; F:GO:0016787; C:GO:0020011; C:GO:0031225; F:GO:0032549; C:GO:0046658; P:GO:0071555; C:GO:0099503	F:DNA binding; F:DNA-directed 5'-3' RNA polymerase activity; F:serine-type endopeptidase activity; F:scavenger receptor activity; C:extracellular region; C:plasma membrane; P:glycerol metabolic process; P:transcription, DNA-templated; P:proteolysis; P:lipid metabolic process; P:endocytosis; F:chitin binding; F:phosphoric diester hydrolase activity; F:peptidase activity; F:serine-type peptidase activity; F:glycerophosphodiester phosphodiesterase activity; C:plasmodesma; C:plastid; C:membrane; C:integral component of membrane; F:transferase activity; F:nucleotidyltransferase activity; F:hydrolase activity; C:apicoplast; C:anchored component of membrane; F:ribonucleoside binding; C:anchored component of plasma membrane; P:cell wall organization; C:secretory vesicle			IPR021648 (PFAM); IPR036388 (G3DSA:1.10.10.GENE3D); G3DSA:6.10.140.260 (GENE3D); IPR036388 (G3DSA:1.10.10.GENE3D); IPR040608 (PFAM); IPR011993 (G3DSA:2.30.29.GENE3D); IPR037855 (PANTHER); IPR021648 (PROSITE_PROFILES); IPR036390 (SUPERFAMILY); IPR036390 (SUPERFAMILY); SSF50729 (SUPERFAMILY)	C:GO:0000814; F:GO:0032266; P:GO:0032509; F:GO:0043130	C:ESCRT II complex; F:phosphatidylinositol-3-phosphate binding; P:endosome transport via multivesicular body sorting pathway; F:ubiquitin binding
