#                                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
111730at33208_240206_0:00307f|TRINITY_DN78597_c13_g3_i1:2-469|-       -            156 111730at33208        -            629   1.3e-75  254.0   0.4   1   1   7.7e-77   1.4e-75  253.8   0.4   161   311     2   156     1   156 0.96 -
365323at33208_9258_0:004689|TRINITY_DN87574_c7_g1_i1:4009-4446|-      -            146 111730at33208        -            629     0.013   12.8   0.0   1   2    0.0033     0.062   10.6   0.1   161   195     6    40     2    49 0.91 -
365323at33208_9258_0:004689|TRINITY_DN87574_c7_g1_i1:4009-4446|-      -            146 111730at33208        -            629     0.013   12.8   0.0   2   2         5        94    0.1   0.0   245   276    60    92    53   115 0.66 -
447320at33208_32264_0:00243b|TRINITY_DN86835_c6_g5_i8:2831-3379|+     -            183 111730at33208        -            629     0.013   12.8   0.5   1   2    0.0043      0.08   10.2   0.0   160   214    47   105    13   120 0.72 -
447320at33208_32264_0:00243b|TRINITY_DN86835_c6_g5_i8:2831-3379|+     -            183 111730at33208        -            629     0.013   12.8   0.5   2   2       5.8   1.1e+02   -0.1   0.1    96   116   154   173   147   176 0.81 -
447320at33208_32264_0:00243b|TRINITY_DN86835_c6_g5_i9:2831-3379|+     -            183 111730at33208        -            629     0.013   12.8   0.5   1   2    0.0043      0.08   10.2   0.0   160   214    47   105    13   120 0.72 -
447320at33208_32264_0:00243b|TRINITY_DN86835_c6_g5_i9:2831-3379|+     -            183 111730at33208        -            629     0.013   12.8   0.5   2   2       5.8   1.1e+02   -0.1   0.1    96   116   154   173   147   176 0.81 -
153034at33208_7539_0:001079|TRINITY_DN73479_c18_g1_i5:253-852|-       -            200 111730at33208        -            629     0.014   12.7   0.0   1   1   0.00094     0.018   12.4   0.0    53   116    64   130    48   158 0.87 -
409006at33208_294128_0:0021a6|TRINITY_DN90607_c6_g1_i1:674-1528|+     -            285 111730at33208        -            629     0.014   12.7   0.0   1   1    0.0013     0.025   11.9   0.0   124   195   194   269   192   275 0.78 -
409006at33208_294128_0:0021a6|TRINITY_DN90607_c6_g1_i3:819-1952|+     -            378 111730at33208        -            629     0.015   12.6   0.3   1   1    0.0015     0.027   11.7   0.3   124   196   180   256   178   293 0.76 -
409006at33208_294128_0:0021a6|TRINITY_DN90607_c6_g1_i9:1809-2948|+    -            380 111730at33208        -            629     0.015   12.6   0.3   1   1    0.0015     0.028   11.7   0.3   124   196   182   258   180   295 0.76 -
357580at33208_116153_0:0002e6|TRINITY_DN74606_c10_g1_i4:1196-1756|-   -            187 111730at33208        -            629     0.015   12.6   1.2   1   2    0.0073      0.14    9.4   1.1   132   204    62   144    55   167 0.67 -
357580at33208_116153_0:0002e6|TRINITY_DN74606_c10_g1_i4:1196-1756|-   -            187 111730at33208        -            629     0.015   12.6   1.2   2   2       5.9   1.1e+02   -0.2   0.0   155   186   140   171   135   177 0.74 -
409006at33208_294128_0:0021a6|TRINITY_DN90607_c6_g1_i7:674-1849|+     -            392 111730at33208        -            629     0.016   12.5   0.3   1   1    0.0016     0.029   11.7   0.3   124   196   194   270   192   307 0.76 -
380583at33208_39758_0:00029d|TRINITY_DN93438_c7_g1_i12:592-903|+      -            104 111730at33208        -            629     0.017   12.4   0.1   1   1    0.0012     0.022   12.0   0.1   127   197    24    99    16   102 0.79 -
380583at33208_39758_0:00029d|TRINITY_DN93438_c7_g1_i24:905-1216|+     -            104 111730at33208        -            629     0.017   12.4   0.1   1   1    0.0012     0.022   12.0   0.1   127   197    24    99    16   102 0.79 -
357580at33208_28612_0:0048be|TRINITY_DN90217_c3_g1_i2:292-1158|+      -            289 111730at33208        -            629     0.019   12.3   0.0   1   1    0.0019     0.035   11.4   0.0   164   198     3    37     1   120 0.89 -
357580at33208_28612_0:0048be|TRINITY_DN90217_c3_g1_i4:390-1256|+      -            289 111730at33208        -            629     0.019   12.3   0.0   1   1    0.0019     0.035   11.4   0.0   164   198     3    37     1   120 0.89 -
357580at33208_45779_0:001b96|TRINITY_DN90217_c3_g1_i1:390-1208|+      -            273 111730at33208        -            629     0.019   12.3   0.0   1   1    0.0017     0.031   11.5   0.0   164   198     3    37     1   120 0.89 -
357580at33208_45779_0:001b96|TRINITY_DN90217_c3_g1_i6:292-1110|+      -            273 111730at33208        -            629     0.019   12.3   0.0   1   1    0.0017     0.031   11.5   0.0   164   198     3    37     1   120 0.89 -
356175at33208_30419_0:0027b1|TRINITY_DN76062_c4_g3_i10:3477-3728|-    -             84 111730at33208        -            629     0.019   12.3   0.0   1   1    0.0011     0.021   12.1   0.0    82   117    12    47     6    60 0.82 -
356175at33208_30419_0:0027b1|TRINITY_DN76062_c4_g3_i2:3477-3728|-     -             84 111730at33208        -            629     0.019   12.3   0.0   1   1    0.0011     0.021   12.1   0.0    82   117    12    47     6    60 0.82 -
356175at33208_30419_0:0027b1|TRINITY_DN76062_c4_g3_i4:3496-3747|-     -             84 111730at33208        -            629     0.019   12.3   0.0   1   1    0.0011     0.021   12.1   0.0    82   117    12    47     6    60 0.82 -
356175at33208_30419_0:0027b1|TRINITY_DN76062_c4_g3_i5:3496-3747|-     -             84 111730at33208        -            629     0.019   12.3   0.0   1   1    0.0011     0.021   12.1   0.0    82   117    12    47     6    60 0.82 -
356175at33208_30419_0:0027b1|TRINITY_DN76062_c4_g3_i7:3477-3728|-     -             84 111730at33208        -            629     0.019   12.3   0.0   1   1    0.0011     0.021   12.1   0.0    82   117    12    47     6    60 0.82 -
356175at33208_30419_0:0027b1|TRINITY_DN76062_c4_g3_i8:3496-3747|-     -             84 111730at33208        -            629     0.019   12.3   0.0   1   1    0.0011     0.021   12.1   0.0    82   117    12    47     6    60 0.82 -
356175at33208_294128_0:002d0c|TRINITY_DN78626_c10_g1_i1:837-2192|-    -            452 111730at33208        -            629      0.02   12.2   0.3   1   3      0.32       5.9    4.0   0.0    94   118   200   224   181   231 0.87 -
356175at33208_294128_0:002d0c|TRINITY_DN78626_c10_g1_i1:837-2192|-    -            452 111730at33208        -            629      0.02   12.2   0.3   2   3      0.34       6.3    3.9   0.0    95   119   201   225   199   276 0.84 -
356175at33208_294128_0:002d0c|TRINITY_DN78626_c10_g1_i1:837-2192|-    -            452 111730at33208        -            629      0.02   12.2   0.3   3   3      0.13       2.4    5.3   0.1   234   270   327   363   318   384 0.80 -
447320at33208_1841481_0:004985|TRINITY_DN92934_c7_g1_i13:226-564|-    -            113 111730at33208        -            629      0.02   12.2   0.0   1   1    0.0011      0.02   12.2   0.0    51   118    34   102     1   108 0.82 -
447320at33208_1841481_0:004985|TRINITY_DN92934_c7_g1_i3:226-564|-     -            113 111730at33208        -            629      0.02   12.2   0.0   1   1    0.0011      0.02   12.2   0.0    51   118    34   102     1   108 0.82 -
447320at33208_1841481_0:004985|TRINITY_DN92934_c7_g1_i4:226-564|-     -            113 111730at33208        -            629      0.02   12.2   0.0   1   1    0.0011      0.02   12.2   0.0    51   118    34   102     1   108 0.82 -
447320at33208_1841481_0:004985|TRINITY_DN92934_c7_g1_i7:226-564|-     -            113 111730at33208        -            629      0.02   12.2   0.0   1   1    0.0011      0.02   12.2   0.0    51   118    34   102     1   108 0.82 -
153034at33208_77166_0:00242c|TRINITY_DN73479_c18_g1_i1:417-1681|-     -            314 111730at33208        -            629     0.021   12.1   0.0   1   1    0.0015     0.027   11.7   0.0    53   117    64   131    53   239 0.84 -
222489at33208_6239_0:0039d8|TRINITY_DN91534_c7_g1_i3:1420-2211|+      -            264 111730at33208        -            629     0.022   12.1   0.1   1   2      0.48       8.9    3.4   0.0   180   200   137   157    82   163 0.75 -
222489at33208_6239_0:0039d8|TRINITY_DN91534_c7_g1_i3:1420-2211|+      -            264 111730at33208        -            629     0.022   12.1   0.1   2   2     0.049      0.92    6.7   0.0    23    76   187   241   179   258 0.55 -
222489at33208_6239_0:0039d8|TRINITY_DN91534_c7_g1_i4:1420-2211|+      -            264 111730at33208        -            629     0.022   12.1   0.1   1   2      0.48       8.9    3.4   0.0   180   200   137   157    82   163 0.75 -
222489at33208_6239_0:0039d8|TRINITY_DN91534_c7_g1_i4:1420-2211|+      -            264 111730at33208        -            629     0.022   12.1   0.1   2   2     0.049      0.92    6.7   0.0    23    76   187   241   179   258 0.55 -
222489at33208_6239_0:0039d8|TRINITY_DN91534_c7_g1_i7:1420-2211|+      -            264 111730at33208        -            629     0.022   12.1   0.1   1   2      0.48       8.9    3.4   0.0   180   200   137   157    82   163 0.75 -
222489at33208_6239_0:0039d8|TRINITY_DN91534_c7_g1_i7:1420-2211|+      -            264 111730at33208        -            629     0.022   12.1   0.1   2   2     0.049      0.92    6.7   0.0    23    76   187   241   179   258 0.55 -
153034at33208_6669_0:004c9b|TRINITY_DN73479_c18_g1_i3:417-1361|-      -            315 111730at33208        -            629     0.022   12.1   0.0   1   1    0.0015     0.028   11.7   0.0    53   117    65   132    54   238 0.84 -
365323at33208_108931_0:001118|TRINITY_DN77898_c9_g3_i2:108-518|+      -            137 111730at33208        -            629     0.024   11.9   2.4   1   2      0.38       7.2    3.8   0.1   165   194     7    36     1    48 0.61 -
365323at33208_108931_0:001118|TRINITY_DN77898_c9_g3_i2:108-518|+      -            137 111730at33208        -            629     0.024   11.9   2.4   2   2     0.033      0.61    7.3   0.5   160   196    47    85    41   105 0.79 -
537718at33208_127582_0:0047f0|TRINITY_DN84623_c10_g1_i1:4243-4635|+   -            131 111730at33208        -            629     0.027   11.8   0.0   1   2       7.5   1.4e+02   -0.5   0.0    98   118    10    30     1    48 0.79 -
537718at33208_127582_0:0047f0|TRINITY_DN84623_c10_g1_i1:4243-4635|+   -            131 111730at33208        -            629     0.027   11.8   0.0   2   2    0.0047     0.089   10.1   0.0   143   195    78   128    73   131 0.86 -
380583at33208_438502_0:0037f3|TRINITY_DN82334_c12_g2_i1:139-291|+     -             51 111730at33208        -            629     0.031   11.6   0.1   1   1    0.0017     0.032   11.5   0.1   159   198     2    42     1    48 0.85 -
472352at33208_378494_0:003283|TRINITY_DN75137_c7_g5_i1:800-1183|-     -            128 111730at33208        -            629     0.033   11.5   0.0   1   1      0.14       2.7    5.2   0.0   177   196     7    26     3    50 0.70 -
472352at33208_378494_0:003283|TRINITY_DN75137_c7_g5_i2:800-1183|-     -            128 111730at33208        -            629     0.033   11.5   0.0   1   1      0.14       2.7    5.2   0.0   177   196     7    26     3    50 0.70 -
357580at33208_9258_0:0047af|TRINITY_DN93724_c9_g4_i4:147-692|+        -            182 111730at33208        -            629     0.034   11.4   0.0   1   2     0.083       1.5    6.0   0.0   169   195    15    41    11    46 0.89 -
357580at33208_9258_0:0047af|TRINITY_DN93724_c9_g4_i4:147-692|+        -            182 111730at33208        -            629     0.034   11.4   0.0   2   2      0.44       8.1    3.6   0.0   139   216    79   167    65   176 0.68 -
458807at33208_168631_0:0016fb|TRINITY_DN71446_c0_g2_i1:5-415|+        -            137 111730at33208        -            629     0.036   11.3   0.0   1   1    0.0022     0.042   11.1   0.0   138   212     7    85     1    94 0.51 -
502128at33208_56086_0:000855|TRINITY_DN77672_c7_g1_i2:802-1167|+      -            122 111730at33208        -            629     0.041   11.2   0.0   1   1    0.0029     0.055   10.8   0.0   159   193    83   117    56   121 0.80 -
502128at33208_56086_0:000855|TRINITY_DN77672_c7_g1_i3:889-1254|+      -            122 111730at33208        -            629     0.041   11.2   0.0   1   1    0.0029     0.055   10.8   0.0   159   193    83   117    56   121 0.80 -
398013at33208_6334_0:0020e8|TRINITY_DN82725_c2_g1_i11:265-1095|+      -            277 111730at33208        -            629     0.042   11.1   0.1   1   1     0.014      0.26    8.5   0.0   157   195    16    54    10    82 0.81 -
398013at33208_6334_0:0020e8|TRINITY_DN82725_c2_g1_i1:265-1095|+       -            277 111730at33208        -            629     0.042   11.1   0.1   1   1     0.014      0.26    8.5   0.0   157   195    16    54    10    82 0.81 -
398013at33208_6334_0:0020e8|TRINITY_DN82725_c2_g1_i5:265-1095|+       -            277 111730at33208        -            629     0.042   11.1   0.1   1   1     0.014      0.26    8.5   0.0   157   195    16    54    10    82 0.81 -
398013at33208_6334_0:0020e8|TRINITY_DN82725_c2_g1_i6:265-1095|+       -            277 111730at33208        -            629     0.042   11.1   0.1   1   1     0.014      0.26    8.5   0.0   157   195    16    54    10    82 0.81 -
414579at33208_1608454_0:0055f3|TRINITY_DN87111_c8_g1_i2:933-1883|+    -            317 111730at33208        -            629     0.044   11.1   0.0   1   1    0.0048      0.09   10.0   0.0    84   117     4    37     1   128 0.79 -
414579at33208_1608454_0:0055f3|TRINITY_DN87111_c8_g1_i5:933-1883|+    -            317 111730at33208        -            629     0.044   11.1   0.0   1   1    0.0048      0.09   10.0   0.0    84   117     4    37     1   128 0.79 -
357580at33208_29159_0:0010fb|TRINITY_DN80976_c6_g1_i3:147-704|+       -            186 111730at33208        -            629     0.047   11.0   0.2   1   1    0.0043     0.081   10.2   0.1   154   199    48    94    17   119 0.82 -
357580at33208_29159_0:0010fb|TRINITY_DN80976_c6_g1_i4:627-1184|+      -            186 111730at33208        -            629     0.047   11.0   0.2   1   1    0.0043     0.081   10.2   0.1   154   199    48    94    17   119 0.82 -
448514at33208_1218281_0:001263|TRINITY_DN87849_c15_g1_i6:382-756|-    -            125 111730at33208        -            629     0.053   10.8   0.1   1   1    0.0076      0.14    9.4   0.1    24    80    10    68     3   107 0.66 -
409006at33208_74940_0:008ba7|TRINITY_DN88016_c0_g6_i1:688-1092|+      -            135 111730at33208        -            629     0.055   10.7   0.1   1   1    0.0032     0.061   10.6   0.1   127   195    13    88     9   132 0.73 -
414579at33208_156304_0:00194e|TRINITY_DN75389_c16_g1_i5:723-1427|+    -            235 111730at33208        -            629     0.061   10.6   0.7   1   2       5.3        99   -0.0   0.0    84   109    72    97    60   102 0.81 -
414579at33208_156304_0:00194e|TRINITY_DN75389_c16_g1_i5:723-1427|+    -            235 111730at33208        -            629     0.061   10.6   0.7   2   2     0.033      0.62    7.3   0.1    52   115   166   231   122   234 0.57 -
414579at33208_156304_0:00194e|TRINITY_DN75389_c16_g1_i1:294-872|+     -            193 111730at33208        -            629     0.063   10.6   0.5   1   3       4.1        77    0.3   0.0    84   109    30    55    20    60 0.81 -
414579at33208_156304_0:00194e|TRINITY_DN75389_c16_g1_i1:294-872|+     -            193 111730at33208        -            629     0.063   10.6   0.5   2   3       1.3        24    2.0   0.0    63   116    95   148    76   155 0.83 -
414579at33208_156304_0:00194e|TRINITY_DN75389_c16_g1_i1:294-872|+     -            193 111730at33208        -            629     0.063   10.6   0.5   3   3     0.033      0.62    7.3   0.1    52   116   124   190   102   192 0.62 -
153034at33208_136037_0:000a01|TRINITY_DN73479_c18_g1_i4:166-1983|-    -            606 111730at33208        -            629      0.07   10.4   0.1   1   1    0.0053       0.1    9.9   0.1    54   117    55   121    45   212 0.86 -
