#                                                                                                                           --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                       accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                               ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
357580at33208_294128_0:001f8c|TRINITY_DN76940_c7_g1_i3:177-1214|+   -            346 357580at33208        -            253  3.7e-119  395.4   0.4   1   1  4.7e-120  7.2e-119  394.5   0.4     1   253    49   345    49   345 0.92 -
380583at33208_10029_0:000bc2|TRINITY_DN82317_c5_g2_i1:1757-2602|+   -            282 357580at33208        -            253   0.00013   20.2   0.0   2   2   0.00011    0.0017   16.5   0.0   121   168   139   191   120   198 0.83 -
380583at33208_10029_0:000bc2|TRINITY_DN82317_c5_g2_i2:1833-2678|+   -            282 357580at33208        -            253   0.00013   20.2   0.0   1   2     0.044      0.67    8.0   0.0    57   100   107   150    83   156 0.80 -
380583at33208_10029_0:000bc2|TRINITY_DN82317_c5_g2_i2:1833-2678|+   -            282 357580at33208        -            253   0.00013   20.2   0.0   2   2   0.00011    0.0017   16.5   0.0   121   168   139   191   120   198 0.83 -
380583at33208_10029_0:000bc2|TRINITY_DN82317_c5_g2_i3:1757-2602|+   -            282 357580at33208        -            253   0.00013   20.2   0.0   1   2     0.044      0.67    8.0   0.0    57   100   107   150    83   156 0.80 -
380583at33208_10029_0:000bc2|TRINITY_DN82317_c5_g2_i3:1757-2602|+   -            282 357580at33208        -            253   0.00013   20.2   0.0   2   2   0.00011    0.0017   16.5   0.0   121   168   139   191   120   198 0.83 -
380583at33208_10029_0:000bc2|TRINITY_DN82317_c5_g2_i4:1757-2602|+   -            282 357580at33208        -            253   0.00013   20.2   0.0   1   2     0.044      0.67    8.0   0.0    57   100   107   150    83   156 0.80 -
380583at33208_10029_0:000bc2|TRINITY_DN82317_c5_g2_i4:1757-2602|+   -            282 357580at33208        -            253   0.00013   20.2   0.0   2   2   0.00011    0.0017   16.5   0.0   121   168   139   191   120   198 0.83 -
380583at33208_10029_0:000bc2|TRINITY_DN82317_c5_g2_i6:1757-2602|+   -            282 357580at33208        -            253   0.00013   20.2   0.0   1   2     0.044      0.67    8.0   0.0    57   100   107   150    83   156 0.80 -
380583at33208_10029_0:000bc2|TRINITY_DN82317_c5_g2_i6:1757-2602|+   -            282 357580at33208        -            253   0.00013   20.2   0.0   2   2   0.00011    0.0017   16.5   0.0   121   168   139   191   120   198 0.83 -
380583at33208_10029_0:000bc2|TRINITY_DN82317_c5_g2_i8:1833-2678|+   -            282 357580at33208        -            253   0.00013   20.2   0.0   1   2     0.044      0.67    8.0   0.0    57   100   107   150    83   156 0.80 -
380583at33208_10029_0:000bc2|TRINITY_DN82317_c5_g2_i8:1833-2678|+   -            282 357580at33208        -            253   0.00013   20.2   0.0   2   2   0.00011    0.0017   16.5   0.0   121   168   139   191   120   198 0.83 -
380583at33208_10029_0:000bc2|TRINITY_DN82317_c5_g2_i9:1833-2678|+   -            282 357580at33208        -            253   0.00013   20.2   0.0   1   2     0.044      0.67    8.0   0.0    57   100   107   150    83   156 0.80 -
380583at33208_10029_0:000bc2|TRINITY_DN82317_c5_g2_i9:1833-2678|+   -            282 357580at33208        -            253   0.00013   20.2   0.0   2   2   0.00011    0.0017   16.5   0.0   121   168   139   191   120   198 0.83 -
357580at33208_32536_0:0034ec|TRINITY_DN87574_c7_g1_i1:4634-4918|-   -             95 357580at33208        -            253   0.00013   20.1   2.2   1   1   0.00015    0.0023   16.0   2.2   133   212     4    95     2    95 0.74 -
357580at33208_32536_0:0034ec|TRINITY_DN87574_c7_g1_i6:4668-4952|-   -             95 357580at33208        -            253   0.00013   20.1   2.2   1   1   0.00015    0.0023   16.0   2.2   133   212     4    95     2    95 0.74 -
357580at33208_32536_0:0034ec|TRINITY_DN87574_c7_g1_i8:4470-4754|-   -             95 357580at33208        -            253   0.00013   20.1   2.2   1   1   0.00015    0.0023   16.0   2.2   133   212     4    95     2    95 0.74 -
365323at33208_108931_0:001118|TRINITY_DN77898_c9_g3_i2:108-518|+    -            137 357580at33208        -            253   0.00013   20.1   1.9   1   1   2.7e-05   0.00042   18.5   1.9   135   237     6   119     1   136 0.75 -
356175at33208_294128_0:002d0c|TRINITY_DN78626_c10_g1_i5:837-1613|-  -            259 357580at33208        -            253   0.00014   20.0   0.1   1   2   0.00038    0.0059   14.7   0.0   189   245     8    64     4    90 0.82 -
356175at33208_294128_0:002d0c|TRINITY_DN78626_c10_g1_i5:837-1613|-  -            259 357580at33208        -            253   0.00014   20.0   0.1   2   2       2.8        43    2.1   0.0   137   163   144   170   133   214 0.78 -
365323at33208_112268_0:0027aa|TRINITY_DN80614_c9_g1_i6:251-931|+    -            227 357580at33208        -            253   0.00016   19.8   0.2   1   2     0.028      0.43    8.6   0.0   190   220     7    37     4    55 0.83 -
365323at33208_112268_0:0027aa|TRINITY_DN80614_c9_g1_i6:251-931|+    -            227 357580at33208        -            253   0.00016   19.8   0.2   2   2     0.013       0.2    9.7   0.2   145   238    52   143    37   155 0.83 -
365323at33208_112268_0:0027aa|TRINITY_DN80614_c9_g2_i4:1292-1972|-  -            227 357580at33208        -            253   0.00016   19.8   0.2   1   2     0.028      0.43    8.6   0.0   190   220     7    37     4    55 0.83 -
365323at33208_112268_0:0027aa|TRINITY_DN80614_c9_g2_i4:1292-1972|-  -            227 357580at33208        -            253   0.00016   19.8   0.2   2   2     0.013       0.2    9.7   0.2   145   238    52   143    37   155 0.83 -
380583at33208_438502_0:0037f3|TRINITY_DN82334_c12_g2_i1:139-291|+   -             51 357580at33208        -            253   0.00018   19.7   0.1   1   1   1.4e-05   0.00022   19.4   0.1   133   169     5    42     2    49 0.79 -
357580at33208_10224_0:003fda|TRINITY_DN86602_c12_g1_i1:21-593|-     -            191 357580at33208        -            253    0.0002   19.6   0.2   1   2    0.0099      0.15   10.1   0.0   133   171    43    81    38    91 0.72 -
357580at33208_10224_0:003fda|TRINITY_DN86602_c12_g1_i1:21-593|-     -            191 357580at33208        -            253    0.0002   19.6   0.2   2   2      0.14       2.2    6.3   0.2    83   129   131   187   122   190 0.49 -
409006at33208_74940_0:008ba7|TRINITY_DN88016_c0_g6_i1:688-1092|+    -            135 357580at33208        -            253   0.00027   19.1   0.4   1   1     2e-05   0.00031   18.9   0.4    92   210     3   133     1   135 0.74 -
361203at33208_6087_0:000f1e|TRINITY_DN82560_c3_g1_i2:407-1003|+     -            199 357580at33208        -            253    0.0003   18.9   0.0   1   2      0.21       3.2    5.8   0.0   103   167     3    76     2    92 0.75 -
361203at33208_6087_0:000f1e|TRINITY_DN82560_c3_g1_i2:407-1003|+     -            199 357580at33208        -            253    0.0003   18.9   0.0   2   2    0.0061     0.093   10.8   0.0   187   236   141   199   123   199 0.71 -
365323at33208_7159_0:0004a3|TRINITY_DN77898_c9_g3_i1:99-1010|+      -            304 357580at33208        -            253   0.00038   18.6   6.0   1   3   0.00031    0.0047   15.0   1.7   135   214     9    89     3   123 0.81 -
365323at33208_7159_0:0004a3|TRINITY_DN77898_c9_g3_i1:99-1010|+      -            304 357580at33208        -            253   0.00038   18.6   6.0   2   3       6.2        95    0.9   0.0    40    63   112   140    98   167 0.62 -
365323at33208_7159_0:0004a3|TRINITY_DN77898_c9_g3_i1:99-1010|+      -            304 357580at33208        -            253   0.00038   18.6   6.0   3   3       1.2        18    3.3   0.1   126   164   263   303   253   304 0.78 -
502128at33208_156563_0:00403a|TRINITY_DN84958_c6_g2_i1:384-704|+    -            107 357580at33208        -            253   0.00038   18.6   0.1   1   2       1.4        22    3.0   0.1   149   166    11    28     1    37 0.69 -
502128at33208_156563_0:00403a|TRINITY_DN84958_c6_g2_i1:384-704|+    -            107 357580at33208        -            253   0.00038   18.6   0.1   2   2   0.00014    0.0021   16.2   0.1    86   164    17   107    14   107 0.74 -
502128at33208_156563_0:00403a|TRINITY_DN84958_c6_g2_i5:384-704|+    -            107 357580at33208        -            253   0.00038   18.6   0.1   1   2       1.4        22    3.0   0.1   149   166    11    28     1    37 0.69 -
502128at33208_156563_0:00403a|TRINITY_DN84958_c6_g2_i5:384-704|+    -            107 357580at33208        -            253   0.00038   18.6   0.1   2   2   0.00014    0.0021   16.2   0.1    86   164    17   107    14   107 0.74 -
365323at33208_7159_0:0004a3|TRINITY_DN77898_c9_g3_i5:70-978|+       -            303 357580at33208        -            253   0.00038   18.6   4.7   1   3   0.00022    0.0033   15.5   1.3   134   215     7    89     2   132 0.78 -
365323at33208_7159_0:0004a3|TRINITY_DN77898_c9_g3_i5:70-978|+       -            303 357580at33208        -            253   0.00038   18.6   4.7   2   3       5.1        79    1.2   0.0    40    63   111   139    95   163 0.57 -
365323at33208_7159_0:0004a3|TRINITY_DN77898_c9_g3_i5:70-978|+       -            303 357580at33208        -            253   0.00038   18.6   4.7   3   3         3        46    2.0   0.1   132   164   270   302   254   303 0.69 -
201397at33208_1155016_0:001909|TRINITY_DN90801_c6_g1_i4:131-589|+   -            153 357580at33208        -            253    0.0005   18.2   0.1   1   1   6.8e-05     0.001   17.2   0.1   149   228    69   147    55   152 0.76 -
356175at33208_294128_0:002d0c|TRINITY_DN78626_c10_g1_i1:837-2192|-  -            452 357580at33208        -            253   0.00051   18.2   0.2   1   2   0.00055    0.0084   14.2   0.0   189   245   201   257   177   275 0.81 -
356175at33208_294128_0:002d0c|TRINITY_DN78626_c10_g1_i1:837-2192|-  -            452 357580at33208        -            253   0.00051   18.2   0.2   2   2       6.5        99    0.9   0.0   137   163   337   363   319   383 0.74 -
419914at33208_51655_0:000fd6|TRINITY_DN91534_c7_g1_i3:328-1056|+    -            243 357580at33208        -            253   0.00062   17.9   0.0   1   1   6.6e-05     0.001   17.2   0.0   100   178    28   114     5   140 0.79 -
419914at33208_51655_0:000fd6|TRINITY_DN91534_c7_g1_i4:328-1056|+    -            243 357580at33208        -            253   0.00062   17.9   0.0   1   1   6.6e-05     0.001   17.2   0.0   100   178    28   114     5   140 0.79 -
419914at33208_51655_0:000fd6|TRINITY_DN91534_c7_g1_i6:328-1056|+    -            243 357580at33208        -            253   0.00062   17.9   0.0   1   1   6.6e-05     0.001   17.2   0.0   100   178    28   114     5   140 0.79 -
419914at33208_51655_0:000fd6|TRINITY_DN91534_c7_g1_i7:328-1056|+    -            243 357580at33208        -            253   0.00062   17.9   0.0   1   1   6.6e-05     0.001   17.2   0.0   100   178    28   114     5   140 0.79 -
302279at33208_6850_0:0028ba|TRINITY_DN79341_c9_g1_i1:118-1173|+     -            352 357580at33208        -            253   0.00064   17.9   0.1   1   1    0.0026      0.04   12.0   0.1    83   173   129   245   124   285 0.68 -
266808at33208_378494_0:0019ed|TRINITY_DN88294_c4_g1_i1:1955-2413|+  -            153 357580at33208        -            253   0.00066   17.8   0.1   1   2    0.0047     0.072   11.1   0.0   186   233    60   112    40   118 0.71 -
266808at33208_378494_0:0019ed|TRINITY_DN88294_c4_g1_i1:1955-2413|+  -            153 357580at33208        -            253   0.00066   17.8   0.1   2   2      0.48       7.4    4.6   0.0   194   226   120   152   113   153 0.86 -
266808at33208_378494_0:0019ed|TRINITY_DN88294_c4_g1_i6:1972-2430|+  -            153 357580at33208        -            253   0.00066   17.8   0.1   1   2    0.0047     0.072   11.1   0.0   186   233    60   112    40   118 0.71 -
266808at33208_378494_0:0019ed|TRINITY_DN88294_c4_g1_i6:1972-2430|+  -            153 357580at33208        -            253   0.00066   17.8   0.1   2   2      0.48       7.4    4.6   0.0   194   226   120   152   113   153 0.86 -
266808at33208_378494_0:0019ed|TRINITY_DN88294_c4_g1_i9:2014-2472|+  -            153 357580at33208        -            253   0.00066   17.8   0.1   1   2    0.0047     0.072   11.1   0.0   186   233    60   112    40   118 0.71 -
266808at33208_378494_0:0019ed|TRINITY_DN88294_c4_g1_i9:2014-2472|+  -            153 357580at33208        -            253   0.00066   17.8   0.1   2   2      0.48       7.4    4.6   0.0   194   226   120   152   113   153 0.86 -
357580at33208_9258_0:000ac8|TRINITY_DN93240_c4_g1_i2:357-566|+      -             70 357580at33208        -            253   0.00068   17.8   0.1   1   1   6.2e-05   0.00095   17.3   0.1   133   204     2    69     1    70 0.73 -
357580at33208_9258_0:000ac8|TRINITY_DN93240_c4_g1_i5:299-508|+      -             70 357580at33208        -            253   0.00068   17.8   0.1   1   1   6.2e-05   0.00095   17.3   0.1   133   204     2    69     1    70 0.73 -
357580at33208_9258_0:000ac8|TRINITY_DN93240_c4_g1_i6:327-536|+      -             70 357580at33208        -            253   0.00068   17.8   0.1   1   1   6.2e-05   0.00095   17.3   0.1   133   204     2    69     1    70 0.73 -
357580at33208_9258_0:000ac8|TRINITY_DN93240_c4_g1_i7:299-508|+      -             70 357580at33208        -            253   0.00068   17.8   0.1   1   1   6.2e-05   0.00095   17.3   0.1   133   204     2    69     1    70 0.73 -
357580at33208_9258_0:000ac8|TRINITY_DN93240_c4_g1_i8:327-536|+      -             70 357580at33208        -            253   0.00068   17.8   0.1   1   1   6.2e-05   0.00095   17.3   0.1   133   204     2    69     1    70 0.73 -
439736at33208_215358_0:002c52|TRINITY_DN83891_c8_g7_i1:372-1133|-   -            254 357580at33208        -            253   0.00068   17.8   0.2   1   1   0.00035    0.0053   14.9   0.2    52   213    87   246    80   250 0.68 -
356175at33208_1218281_0:001bc8|TRINITY_DN78626_c10_g1_i6:852-1310|- -            153 357580at33208        -            253   0.00071   17.7   0.0   1   1   5.5e-05   0.00084   17.5   0.0   188   245    68   125    26   143 0.81 -
365323at33208_218467_0:001992|TRINITY_DN77898_c9_g3_i7:126-1079|+   -            318 357580at33208        -            253    0.0008   17.5   6.4   1   3     0.001     0.016   13.3   1.9   136   214     1    80     1   124 0.77 -
365323at33208_218467_0:001992|TRINITY_DN77898_c9_g3_i7:126-1079|+   -            318 357580at33208        -            253    0.0008   17.5   6.4   2   3       8.1   1.2e+02    0.6   0.0    40    64   103   132    95   158 0.63 -
365323at33208_218467_0:001992|TRINITY_DN77898_c9_g3_i7:126-1079|+   -            318 357580at33208        -            253    0.0008   17.5   6.4   3   3      0.48       7.3    4.6   0.2   127   165   263   303   246   315 0.76 -
111746at33208_7668_0:001ea2|TRINITY_DN93543_c3_g1_i10:5631-5807|+   -             59 357580at33208        -            253   0.00094   17.3   0.0   1   1   6.9e-05    0.0011   17.2   0.0   186   225    14    54     1    58 0.76 -
111746at33208_7668_0:001ea2|TRINITY_DN93543_c3_g1_i7:5619-5795|+    -             59 357580at33208        -            253   0.00094   17.3   0.0   1   1   6.9e-05    0.0011   17.2   0.0   186   225    14    54     1    58 0.76 -
111746at33208_7668_0:001ea2|TRINITY_DN93543_c3_g1_i9:4305-4481|+    -             59 357580at33208        -            253   0.00094   17.3   0.0   1   1   6.9e-05    0.0011   17.2   0.0   186   225    14    54     1    58 0.76 -
463071at33208_7004_0:0032c5|TRINITY_DN92597_c11_g2_i1:86-1345|-     -            420 357580at33208        -            253   0.00096   17.3   0.1   1   1   0.00045    0.0068   14.5   0.1   100   202   248   357   227   361 0.75 -
463071at33208_7004_0:0032c5|TRINITY_DN92597_c11_g2_i2:101-1360|-    -            420 357580at33208        -            253   0.00096   17.3   0.1   1   1   0.00045    0.0068   14.5   0.1   100   202   248   357   227   361 0.75 -
463071at33208_7004_0:0032c5|TRINITY_DN92597_c11_g2_i3:1212-2471|-   -            420 357580at33208        -            253   0.00096   17.3   0.1   1   1   0.00045    0.0068   14.5   0.1   100   202   248   357   227   361 0.75 -
463071at33208_7004_0:0032c5|TRINITY_DN92597_c11_g2_i5:1344-2603|-   -            420 357580at33208        -            253   0.00096   17.3   0.1   1   1   0.00045    0.0068   14.5   0.1   100   202   248   357   227   361 0.75 -
365323at33208_218467_0:001992|TRINITY_DN92335_c1_g2_i1:223-1344|+   -            374 357580at33208        -            253     0.001   17.2   6.8   1   3     0.013       0.2    9.7   0.4   138   219     1    80     1   115 0.81 -
365323at33208_218467_0:001992|TRINITY_DN92335_c1_g2_i1:223-1344|+   -            374 357580at33208        -            253     0.001   17.2   6.8   2   3     0.027      0.41    8.7   0.2   125   226   118   217   115   231 0.73 -
