#                                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
414579at33208_13735_0:0004c1|TRINITY_DN71312_c0_g1_i1:153-1061|-      -            303 414579at33208        -            250    1e-110  368.0   4.6   1   1  8.3e-112  1.2e-110  367.8   4.6     1   250     9   277     9   277 0.93 -
266808at33208_378494_0:0019ed|TRINITY_DN88294_c4_g1_i6:1972-2430|+    -            153 414579at33208        -            250   1.3e-05   23.8   0.1   1   3       5.2        76    1.6   0.0     6    38     3    35     1    46 0.83 -
266808at33208_378494_0:0019ed|TRINITY_DN88294_c4_g1_i6:1972-2430|+    -            153 414579at33208        -            250   1.3e-05   23.8   0.1   2   3     0.005     0.073   11.4   0.0    80   118    49    87    40    99 0.86 -
266808at33208_378494_0:0019ed|TRINITY_DN88294_c4_g1_i6:1972-2430|+    -            153 414579at33208        -            250   1.3e-05   23.8   0.1   3   3     0.065      0.95    7.8   0.0    43    89   103   152    91   153 0.67 -
266808at33208_378494_0:0019ed|TRINITY_DN88294_c4_g1_i9:2014-2472|+    -            153 414579at33208        -            250   1.3e-05   23.8   0.1   1   3       5.2        76    1.6   0.0     6    38     3    35     1    46 0.83 -
266808at33208_378494_0:0019ed|TRINITY_DN88294_c4_g1_i9:2014-2472|+    -            153 414579at33208        -            250   1.3e-05   23.8   0.1   2   3     0.005     0.073   11.4   0.0    80   118    49    87    40    99 0.86 -
266808at33208_378494_0:0019ed|TRINITY_DN88294_c4_g1_i9:2014-2472|+    -            153 414579at33208        -            250   1.3e-05   23.8   0.1   3   3     0.065      0.95    7.8   0.0    43    89   103   152    91   153 0.67 -
537718at33208_127582_0:0047f0|TRINITY_DN84623_c10_g1_i1:4243-4635|+   -            131 414579at33208        -            250   1.3e-05   23.8   1.2   1   2     0.018      0.26    9.6   0.0    56    96    10    51     4    68 0.68 -
537718at33208_127582_0:0047f0|TRINITY_DN84623_c10_g1_i1:4243-4635|+   -            131 414579at33208        -            250   1.3e-05   23.8   1.2   2   2    0.0015     0.022   13.1   0.4    64   116    77   127    60   130 0.85 -
414579at33208_10228_0:002659|TRINITY_DN90496_c0_g1_i1:1197-1730|-     -            178 414579at33208        -            250   1.3e-05   23.7   0.0   1   2   0.00054    0.0079   14.6   0.0    87   169     1    84     1    97 0.90 -
414579at33208_10228_0:002659|TRINITY_DN90496_c0_g1_i1:1197-1730|-     -            178 414579at33208        -            250   1.3e-05   23.7   0.0   2   2      0.07         1    7.7   0.0    73   118   133   178    94   178 0.90 -
414579at33208_10228_0:002659|TRINITY_DN90496_c0_g1_i3:1386-1919|-     -            178 414579at33208        -            250   1.3e-05   23.7   0.0   1   2   0.00054    0.0079   14.6   0.0    87   169     1    84     1    97 0.90 -
414579at33208_10228_0:002659|TRINITY_DN90496_c0_g1_i3:1386-1919|-     -            178 414579at33208        -            250   1.3e-05   23.7   0.0   2   2      0.07         1    7.7   0.0    73   118   133   178    94   178 0.90 -
414579at33208_10228_0:002659|TRINITY_DN90496_c0_g1_i5:1197-1730|-     -            178 414579at33208        -            250   1.3e-05   23.7   0.0   1   2   0.00054    0.0079   14.6   0.0    87   169     1    84     1    97 0.90 -
414579at33208_10228_0:002659|TRINITY_DN90496_c0_g1_i5:1197-1730|-     -            178 414579at33208        -            250   1.3e-05   23.7   0.0   2   2      0.07         1    7.7   0.0    73   118   133   178    94   178 0.90 -
414579at33208_10228_0:002659|TRINITY_DN90496_c0_g1_i6:1386-1919|-     -            178 414579at33208        -            250   1.3e-05   23.7   0.0   1   2   0.00054    0.0079   14.6   0.0    87   169     1    84     1    97 0.90 -
414579at33208_10228_0:002659|TRINITY_DN90496_c0_g1_i6:1386-1919|-     -            178 414579at33208        -            250   1.3e-05   23.7   0.0   2   2      0.07         1    7.7   0.0    73   118   133   178    94   178 0.90 -
414579at33208_10228_0:002659|TRINITY_DN90496_c0_g1_i8:1386-1919|-     -            178 414579at33208        -            250   1.3e-05   23.7   0.0   1   2   0.00054    0.0079   14.6   0.0    87   169     1    84     1    97 0.90 -
414579at33208_10228_0:002659|TRINITY_DN90496_c0_g1_i8:1386-1919|-     -            178 414579at33208        -            250   1.3e-05   23.7   0.0   2   2      0.07         1    7.7   0.0    73   118   133   178    94   178 0.90 -
380583at33208_54969_0:003ca4|TRINITY_DN77863_c11_g1_i3:383-1189|-     -            269 414579at33208        -            250   1.3e-05   23.7   0.4   1   2     0.052      0.76    8.1   0.0     4    99    11   113     8   127 0.65 -
380583at33208_54969_0:003ca4|TRINITY_DN77863_c11_g1_i3:383-1189|-     -            269 414579at33208        -            250   1.3e-05   23.7   0.4   2   2    0.0031     0.046   12.1   0.0    83   120   189   227   169   234 0.85 -
365323at33208_7159_0:0004a3|TRINITY_DN77898_c9_g3_i1:99-1010|+        -            304 414579at33208        -            250   1.6e-05   23.5   4.2   1   3   0.00081     0.012   14.0   0.2     6    75    12    87     8    99 0.76 -
365323at33208_7159_0:0004a3|TRINITY_DN77898_c9_g3_i1:99-1010|+        -            304 414579at33208        -            250   1.6e-05   23.5   4.2   2   3       3.2        46    2.3   0.0   158   216   100   159    88   168 0.70 -
365323at33208_7159_0:0004a3|TRINITY_DN77898_c9_g3_i1:99-1010|+        -            304 414579at33208        -            250   1.6e-05   23.5   4.2   3   3     0.085       1.2    7.4   0.1    83   115   271   303   254   304 0.89 -
153034at33208_136037_0:000a01|TRINITY_DN73479_c18_g1_i2:166-2306|-    -            606 414579at33208        -            250   1.6e-05   23.4   0.9   1   1   2.4e-05   0.00035   19.0   0.7    46   120    49   125    41   135 0.81 -
365323at33208_7159_0:0004a3|TRINITY_DN77898_c9_g3_i5:70-978|+         -            303 414579at33208        -            250   2.1e-05   23.0   3.4   1   3    0.0015     0.022   13.1   0.1     6    75    11    86     7    98 0.72 -
365323at33208_7159_0:0004a3|TRINITY_DN77898_c9_g3_i5:70-978|+         -            303 414579at33208        -            250   2.1e-05   23.0   3.4   2   3       5.3        78    1.5   0.0   157   216    98   158    85   167 0.63 -
365323at33208_7159_0:0004a3|TRINITY_DN77898_c9_g3_i5:70-978|+         -            303 414579at33208        -            250   2.1e-05   23.0   3.4   3   3     0.066      0.97    7.8   0.1    83   115   270   302   258   303 0.90 -
502128at33208_6412_0:000068|TRINITY_DN88294_c4_g1_i11:112-654|+       -            181 414579at33208        -            250   2.4e-05   22.9   0.1   1   3         6        88    1.3   0.0     6    38    31    63    28    76 0.83 -
502128at33208_6412_0:000068|TRINITY_DN88294_c4_g1_i11:112-654|+       -            181 414579at33208        -            250   2.4e-05   22.9   0.1   2   3    0.0079      0.12   10.8   0.0    81   118    78   115    68   123 0.87 -
502128at33208_6412_0:000068|TRINITY_DN88294_c4_g1_i11:112-654|+       -            181 414579at33208        -            250   2.4e-05   22.9   0.1   3   3     0.096       1.4    7.2   0.0    45    89   133   180   121   181 0.66 -
537718at33208_7962_0:005b25|TRINITY_DN81366_c9_g1_i1:925-1275|-       -            117 414579at33208        -            250   2.8e-05   22.6   0.3   1   1   1.9e-06   2.8e-05   22.6   0.3     8    84     5    85     1   117 0.49 -
537718at33208_7962_0:005b25|TRINITY_DN81366_c9_g1_i2:925-1275|-       -            117 414579at33208        -            250   2.8e-05   22.6   0.3   1   1   1.9e-06   2.8e-05   22.6   0.3     8    84     5    85     1   117 0.49 -
537718at33208_7962_0:005b25|TRINITY_DN81366_c9_g1_i4:901-1251|-       -            117 414579at33208        -            250   2.8e-05   22.6   0.3   1   1   1.9e-06   2.8e-05   22.6   0.3     8    84     5    85     1   117 0.49 -
537718at33208_7962_0:005b25|TRINITY_DN81366_c9_g1_i7:901-1251|-       -            117 414579at33208        -            250   2.8e-05   22.6   0.3   1   1   1.9e-06   2.8e-05   22.6   0.3     8    84     5    85     1   117 0.49 -
537718at33208_7962_0:005b25|TRINITY_DN81366_c9_g1_i8:925-1275|-       -            117 414579at33208        -            250   2.8e-05   22.6   0.3   1   1   1.9e-06   2.8e-05   22.6   0.3     8    84     5    85     1   117 0.49 -
537718at33208_7962_0:005b25|TRINITY_DN81366_c9_g1_i9:901-1251|-       -            117 414579at33208        -            250   2.8e-05   22.6   0.3   1   1   1.9e-06   2.8e-05   22.6   0.3     8    84     5    85     1   117 0.49 -
433216at33208_6183_0:00070d|TRINITY_DN81366_c9_g1_i3:462-911|-        -            150 414579at33208        -            250   3.4e-05   22.4   1.2   1   2   0.00065    0.0094   14.3   0.0    66   119     2    57     1    72 0.84 -
433216at33208_6183_0:00070d|TRINITY_DN81366_c9_g1_i3:462-911|-        -            150 414579at33208        -            250   3.4e-05   22.4   1.2   2   2    0.0013      0.02   13.3   0.2    15   113    36   138    22   146 0.70 -
433216at33208_6183_0:00070d|TRINITY_DN81366_c9_g1_i6:462-911|-        -            150 414579at33208        -            250   3.4e-05   22.4   1.2   1   2   0.00065    0.0094   14.3   0.0    66   119     2    57     1    72 0.84 -
433216at33208_6183_0:00070d|TRINITY_DN81366_c9_g1_i6:462-911|-        -            150 414579at33208        -            250   3.4e-05   22.4   1.2   2   2    0.0013      0.02   13.3   0.2    15   113    36   138    22   146 0.70 -
537718at33208_56086_0:001ace|TRINITY_DN93438_c7_g1_i10:2347-2583|+    -             79 414579at33208        -            250   3.7e-05   22.2   0.1   1   1   2.9e-06   4.3e-05   22.0   0.1    12   115    15    77     5    79 0.52 -
537718at33208_56086_0:001ace|TRINITY_DN93438_c7_g1_i4:2533-2769|+     -             79 414579at33208        -            250   3.7e-05   22.2   0.1   1   1   2.9e-06   4.3e-05   22.0   0.1    12   115    15    77     5    79 0.52 -
502128at33208_197043_0:0028ba|TRINITY_DN85368_c12_g1_i2:14-304|+      -             97 414579at33208        -            250   9.6e-05   20.9   0.0   1   1     7e-06    0.0001   20.8   0.0    22    96    21    96     9    97 0.78 -
197652at33208_1629725_0:002235|TRINITY_DN89483_c12_g1_i10:4024-4638|+ -            205 414579at33208        -            250   0.00014   20.3   0.2   1   3      0.83        12    4.2   0.0   175   210     3    37     1    42 0.80 -
197652at33208_1629725_0:002235|TRINITY_DN89483_c12_g1_i10:4024-4638|+ -            205 414579at33208        -            250   0.00014   20.3   0.2   2   3    0.0017     0.025   13.0   0.1     3    85    35   115    33   128 0.80 -
197652at33208_1629725_0:002235|TRINITY_DN89483_c12_g1_i10:4024-4638|+ -            205 414579at33208        -            250   0.00014   20.3   0.2   3   3       5.5        81    1.5   0.0    71   106   141   175   118   194 0.70 -
197652at33208_1629725_0:002235|TRINITY_DN89483_c12_g1_i12:3460-4074|+ -            205 414579at33208        -            250   0.00014   20.3   0.2   1   3      0.83        12    4.2   0.0   175   210     3    37     1    42 0.80 -
197652at33208_1629725_0:002235|TRINITY_DN89483_c12_g1_i12:3460-4074|+ -            205 414579at33208        -            250   0.00014   20.3   0.2   2   3    0.0017     0.025   13.0   0.1     3    85    35   115    33   128 0.80 -
197652at33208_1629725_0:002235|TRINITY_DN89483_c12_g1_i12:3460-4074|+ -            205 414579at33208        -            250   0.00014   20.3   0.2   3   3       5.5        81    1.5   0.0    71   106   141   175   118   194 0.70 -
197652at33208_1629725_0:002235|TRINITY_DN89483_c12_g1_i15:3586-4200|+ -            205 414579at33208        -            250   0.00014   20.3   0.2   1   3      0.83        12    4.2   0.0   175   210     3    37     1    42 0.80 -
197652at33208_1629725_0:002235|TRINITY_DN89483_c12_g1_i15:3586-4200|+ -            205 414579at33208        -            250   0.00014   20.3   0.2   2   3    0.0017     0.025   13.0   0.1     3    85    35   115    33   128 0.80 -
197652at33208_1629725_0:002235|TRINITY_DN89483_c12_g1_i15:3586-4200|+ -            205 414579at33208        -            250   0.00014   20.3   0.2   3   3       5.5        81    1.5   0.0    71   106   141   175   118   194 0.70 -
197652at33208_1629725_0:002235|TRINITY_DN89483_c12_g1_i16:3582-4196|+ -            205 414579at33208        -            250   0.00014   20.3   0.2   1   3      0.83        12    4.2   0.0   175   210     3    37     1    42 0.80 -
197652at33208_1629725_0:002235|TRINITY_DN89483_c12_g1_i16:3582-4196|+ -            205 414579at33208        -            250   0.00014   20.3   0.2   2   3    0.0017     0.025   13.0   0.1     3    85    35   115    33   128 0.80 -
197652at33208_1629725_0:002235|TRINITY_DN89483_c12_g1_i16:3582-4196|+ -            205 414579at33208        -            250   0.00014   20.3   0.2   3   3       5.5        81    1.5   0.0    71   106   141   175   118   194 0.70 -
197652at33208_1629725_0:002235|TRINITY_DN89483_c12_g1_i17:3708-4322|+ -            205 414579at33208        -            250   0.00014   20.3   0.2   1   3      0.83        12    4.2   0.0   175   210     3    37     1    42 0.80 -
197652at33208_1629725_0:002235|TRINITY_DN89483_c12_g1_i17:3708-4322|+ -            205 414579at33208        -            250   0.00014   20.3   0.2   2   3    0.0017     0.025   13.0   0.1     3    85    35   115    33   128 0.80 -
197652at33208_1629725_0:002235|TRINITY_DN89483_c12_g1_i17:3708-4322|+ -            205 414579at33208        -            250   0.00014   20.3   0.2   3   3       5.5        81    1.5   0.0    71   106   141   175   118   194 0.70 -
197652at33208_1629725_0:002235|TRINITY_DN89483_c12_g1_i5:3902-4516|+  -            205 414579at33208        -            250   0.00014   20.3   0.2   1   3      0.83        12    4.2   0.0   175   210     3    37     1    42 0.80 -
197652at33208_1629725_0:002235|TRINITY_DN89483_c12_g1_i5:3902-4516|+  -            205 414579at33208        -            250   0.00014   20.3   0.2   2   3    0.0017     0.025   13.0   0.1     3    85    35   115    33   128 0.80 -
197652at33208_1629725_0:002235|TRINITY_DN89483_c12_g1_i5:3902-4516|+  -            205 414579at33208        -            250   0.00014   20.3   0.2   3   3       5.5        81    1.5   0.0    71   106   141   175   118   194 0.70 -
197652at33208_1629725_0:002235|TRINITY_DN89483_c12_g1_i7:3776-4390|+  -            205 414579at33208        -            250   0.00014   20.3   0.2   1   3      0.83        12    4.2   0.0   175   210     3    37     1    42 0.80 -
197652at33208_1629725_0:002235|TRINITY_DN89483_c12_g1_i7:3776-4390|+  -            205 414579at33208        -            250   0.00014   20.3   0.2   2   3    0.0017     0.025   13.0   0.1     3    85    35   115    33   128 0.80 -
197652at33208_1629725_0:002235|TRINITY_DN89483_c12_g1_i7:3776-4390|+  -            205 414579at33208        -            250   0.00014   20.3   0.2   3   3       5.5        81    1.5   0.0    71   106   141   175   118   194 0.70 -
197652at33208_1629725_0:002235|TRINITY_DN89483_c12_g1_i9:3898-4512|+  -            205 414579at33208        -            250   0.00014   20.3   0.2   1   3      0.83        12    4.2   0.0   175   210     3    37     1    42 0.80 -
197652at33208_1629725_0:002235|TRINITY_DN89483_c12_g1_i9:3898-4512|+  -            205 414579at33208        -            250   0.00014   20.3   0.2   2   3    0.0017     0.025   13.0   0.1     3    85    35   115    33   128 0.80 -
197652at33208_1629725_0:002235|TRINITY_DN89483_c12_g1_i9:3898-4512|+  -            205 414579at33208        -            250   0.00014   20.3   0.2   3   3       5.5        81    1.5   0.0    71   106   141   175   118   194 0.70 -
357580at33208_1049336_0:003ca8|TRINITY_DN88444_c9_g1_i3:500-1003|+    -            168 414579at33208        -            250   0.00014   20.3   0.0   1   2     8e-05    0.0012   17.3   0.0    69   122    21    74     8   136 0.88 -
357580at33208_1049336_0:003ca8|TRINITY_DN88444_c9_g1_i3:500-1003|+    -            168 414579at33208        -            250   0.00014   20.3   0.0   2   2       9.8   1.4e+02    0.6   0.0    44    74   138   168   112   168 0.52 -
357580at33208_1049336_0:003ca8|TRINITY_DN88444_c9_g1_i4:500-1003|+    -            168 414579at33208        -            250   0.00014   20.3   0.0   1   2     8e-05    0.0012   17.3   0.0    69   122    21    74     8   136 0.88 -
