#                                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
361100at33208_378494_0:0034d5|TRINITY_DN71308_c0_g1_i2:331-1266|-     -            312 361100at33208        -            270  1.4e-130  433.6   5.5   1   1  1.9e-131  2.9e-130  432.5   5.5     1   270    10   312    10   312 0.92 -
197652at33208_1629725_0:002235|TRINITY_DN89483_c12_g1_i9:3898-4512|+  -            205 361100at33208        -            270    0.0084   14.5   0.0   2   3      0.48       7.5    4.9   0.1   199   257    50   115    45   123 0.65 -
197652at33208_1629725_0:002235|TRINITY_DN89483_c12_g1_i9:3898-4512|+  -            205 361100at33208        -            270    0.0084   14.5   0.0   3   3       7.5   1.2e+02    0.9   0.0    95   115   175   195   139   204 0.58 -
357580at33208_133434_0:001ead|TRINITY_DN75507_c5_g2_i10:787-1470|+    -            228 361100at33208        -            270    0.0086   14.5   0.2   1   3      0.13       2.1    6.7   0.0   198   220    18    40     4    49 0.88 -
357580at33208_133434_0:001ead|TRINITY_DN75507_c5_g2_i10:787-1470|+    -            228 361100at33208        -            270    0.0086   14.5   0.2   2   3      0.18       2.7    6.3   0.2   198   221    18    41    18   110 0.85 -
357580at33208_133434_0:001ead|TRINITY_DN75507_c5_g2_i10:787-1470|+    -            228 361100at33208        -            270    0.0086   14.5   0.2   3   3       1.2        19    3.5   0.0    45   143   120   224   103   228 0.59 -
357580at33208_133434_0:001ead|TRINITY_DN75507_c5_g2_i2:842-1525|+     -            228 361100at33208        -            270    0.0086   14.5   0.2   1   3      0.13       2.1    6.7   0.0   198   220    18    40     4    49 0.88 -
357580at33208_133434_0:001ead|TRINITY_DN75507_c5_g2_i2:842-1525|+     -            228 361100at33208        -            270    0.0086   14.5   0.2   2   3      0.18       2.7    6.3   0.2   198   221    18    41    18   110 0.85 -
357580at33208_133434_0:001ead|TRINITY_DN75507_c5_g2_i2:842-1525|+     -            228 361100at33208        -            270    0.0086   14.5   0.2   3   3       1.2        19    3.5   0.0    45   143   120   224   103   228 0.59 -
357580at33208_133434_0:001ead|TRINITY_DN75507_c5_g2_i7:652-1335|+     -            228 361100at33208        -            270    0.0086   14.5   0.2   1   3      0.13       2.1    6.7   0.0   198   220    18    40     4    49 0.88 -
357580at33208_133434_0:001ead|TRINITY_DN75507_c5_g2_i7:652-1335|+     -            228 361100at33208        -            270    0.0086   14.5   0.2   2   3      0.18       2.7    6.3   0.2   198   221    18    41    18   110 0.85 -
357580at33208_133434_0:001ead|TRINITY_DN75507_c5_g2_i7:652-1335|+     -            228 361100at33208        -            270    0.0086   14.5   0.2   3   3       1.2        19    3.5   0.0    45   143   120   224   103   228 0.59 -
357580at33208_133434_0:001ead|TRINITY_DN75507_c5_g2_i8:977-1660|+     -            228 361100at33208        -            270    0.0086   14.5   0.2   1   3      0.13       2.1    6.7   0.0   198   220    18    40     4    49 0.88 -
357580at33208_133434_0:001ead|TRINITY_DN75507_c5_g2_i8:977-1660|+     -            228 361100at33208        -            270    0.0086   14.5   0.2   2   3      0.18       2.7    6.3   0.2   198   221    18    41    18   110 0.85 -
357580at33208_133434_0:001ead|TRINITY_DN75507_c5_g2_i8:977-1660|+     -            228 361100at33208        -            270    0.0086   14.5   0.2   3   3       1.2        19    3.5   0.0    45   143   120   224   103   228 0.59 -
357580at33208_1049336_0:003ca8|TRINITY_DN88444_c9_g1_i3:500-1003|+    -            168 361100at33208        -            270    0.0087   14.5   0.0   1   2    0.0068      0.11   10.9   0.0    45   134    16   102    10   111 0.85 -
357580at33208_1049336_0:003ca8|TRINITY_DN88444_c9_g1_i3:500-1003|+    -            168 361100at33208        -            270    0.0087   14.5   0.0   2   2       4.9        76    1.5   0.0   125   144   112   131   101   156 0.79 -
357580at33208_1049336_0:003ca8|TRINITY_DN88444_c9_g1_i4:500-1003|+    -            168 361100at33208        -            270    0.0087   14.5   0.0   1   2    0.0068      0.11   10.9   0.0    45   134    16   102    10   111 0.85 -
357580at33208_1049336_0:003ca8|TRINITY_DN88444_c9_g1_i4:500-1003|+    -            168 361100at33208        -            270    0.0087   14.5   0.0   2   2       4.9        76    1.5   0.0   125   144   112   131   101   156 0.79 -
357580at33208_1049336_0:003ca8|TRINITY_DN88444_c9_g1_i6:500-1003|+    -            168 361100at33208        -            270    0.0087   14.5   0.0   1   2    0.0068      0.11   10.9   0.0    45   134    16   102    10   111 0.85 -
357580at33208_1049336_0:003ca8|TRINITY_DN88444_c9_g1_i6:500-1003|+    -            168 361100at33208        -            270    0.0087   14.5   0.0   2   2       4.9        76    1.5   0.0   125   144   112   131   101   156 0.79 -
357580at33208_1049336_0:003ca8|TRINITY_DN88444_c9_g1_i8:500-1003|+    -            168 361100at33208        -            270    0.0087   14.5   0.0   1   2    0.0068      0.11   10.9   0.0    45   134    16   102    10   111 0.85 -
357580at33208_1049336_0:003ca8|TRINITY_DN88444_c9_g1_i8:500-1003|+    -            168 361100at33208        -            270    0.0087   14.5   0.0   2   2       4.9        76    1.5   0.0   125   144   112   131   101   156 0.79 -
153034at33208_77166_0:00242c|TRINITY_DN73479_c18_g1_i1:417-1681|-     -            314 361100at33208        -            270     0.011   14.2   0.2   1   1    0.0015     0.023   13.1   0.1    24   141    55   179    49   225 0.81 -
153034at33208_136037_0:000a01|TRINITY_DN73479_c18_g1_i4:166-1983|-    -            606 361100at33208        -            270     0.011   14.1   0.1   1   1    0.0056     0.088   11.2   0.1    24   140    45   168    39   193 0.78 -
365323at33208_7091_0:000db0|TRINITY_DN87574_c7_g1_i6:3869-4477|-      -            203 361100at33208        -            270     0.012   14.1   0.1   1   2      0.36       5.6    5.3   0.0   195   220    18    43     4    50 0.82 -
365323at33208_7091_0:000db0|TRINITY_DN87574_c7_g1_i6:3869-4477|-      -            203 361100at33208        -            270     0.012   14.1   0.1   2   2      0.45       7.1    4.9   0.0   227   269    65   113    52   114 0.74 -
365323at33208_7091_0:000db0|TRINITY_DN87574_c7_g1_i8:3671-4279|-      -            203 361100at33208        -            270     0.012   14.1   0.1   1   2      0.36       5.6    5.3   0.0   195   220    18    43     4    50 0.82 -
365323at33208_7091_0:000db0|TRINITY_DN87574_c7_g1_i8:3671-4279|-      -            203 361100at33208        -            270     0.012   14.1   0.1   2   2      0.45       7.1    4.9   0.0   227   269    65   113    52   114 0.74 -
365323at33208_9258_0:004689|TRINITY_DN87574_c7_g1_i1:4009-4446|-      -            146 361100at33208        -            270     0.012   14.1   0.0   1   2       0.2       3.2    6.1   0.0   195   220    19    44     4    51 0.82 -
365323at33208_9258_0:004689|TRINITY_DN87574_c7_g1_i1:4009-4446|-      -            146 361100at33208        -            270     0.012   14.1   0.0   2   2      0.27       4.2    5.7   0.0   227   269    66   114    59   115 0.73 -
439736at33208_407821_0:002864|TRINITY_DN80473_c9_g2_i5:519-806|-      -             96 361100at33208        -            270     0.016   13.6   0.0   1   1    0.0011     0.018   13.5   0.0    23    99    12    94     1    96 0.74 -
458807at33208_211228_0:00084c|TRINITY_DN76062_c4_g3_i5:5110-5655|-    -            182 361100at33208        -            270     0.019   13.4   0.0   1   1    0.0023     0.035   12.5   0.0     2    45   116   160   115   174 0.85 -
458807at33208_211228_0:00084c|TRINITY_DN76062_c4_g3_i7:5091-5636|-    -            182 361100at33208        -            270     0.019   13.4   0.0   1   1    0.0023     0.035   12.5   0.0     2    45   116   160   115   174 0.85 -
357580at33208_7950_0:00107f|TRINITY_DN91433_c7_g1_i3:242-835|+        -            198 361100at33208        -            270      0.02   13.3   0.0   1   1     0.011      0.18   10.2   0.0    75   123    40    88     6   198 0.56 -
433216at33208_37653_0:002b08|TRINITY_DN76062_c4_g3_i10:5001-5615|-    -            205 361100at33208        -            270      0.02   13.3   0.0   1   1    0.0029     0.045   12.1   0.0     2    44   109   152   108   165 0.85 -
433216at33208_37653_0:002b08|TRINITY_DN76062_c4_g3_i4:5020-5634|-     -            205 361100at33208        -            270      0.02   13.3   0.0   1   1    0.0029     0.045   12.1   0.0     2    44   109   152   108   165 0.85 -
448514at33208_1218281_0:001263|TRINITY_DN87849_c15_g1_i6:382-756|-    -            125 361100at33208        -            270     0.024   13.1   0.1   1   1    0.0061     0.096   11.1   0.1     2    69     7    77     6   102 0.82 -
103854at33208_6573_0:0002e0|TRINITY_DN91361_c6_g1_i4:23-766|+         -            248 361100at33208        -            270     0.027   12.9   0.0   1   1    0.0033     0.052   11.9   0.0    41   121    34   111    19   121 0.88 -
103854at33208_6573_0:0002e0|TRINITY_DN91361_c6_g1_i6:129-872|+        -            248 361100at33208        -            270     0.027   12.9   0.0   1   1    0.0033     0.052   11.9   0.0    41   121    34   111    19   121 0.88 -
103854at33208_6573_0:0002e0|TRINITY_DN91361_c6_g1_i7:272-1015|+       -            248 361100at33208        -            270     0.027   12.9   0.0   1   1    0.0033     0.052   11.9   0.0    41   121    34   111    19   121 0.88 -
357580at33208_62625_0:001d87|TRINITY_DN79584_c13_g1_i1:506-1114|+     -            203 361100at33208        -            270     0.027   12.9   0.0   1   2      0.07       1.1    7.6   0.0    75   138     8    75     3    82 0.71 -
357580at33208_62625_0:001d87|TRINITY_DN79584_c13_g1_i1:506-1114|+     -            203 361100at33208        -            270     0.027   12.9   0.0   2   2       1.1        18    3.6   0.0    38   103    99   165    71   201 0.74 -
357580at33208_62625_0:001d87|TRINITY_DN79584_c13_g1_i4:506-1114|+     -            203 361100at33208        -            270     0.027   12.9   0.0   1   2      0.07       1.1    7.6   0.0    75   138     8    75     3    82 0.71 -
357580at33208_62625_0:001d87|TRINITY_DN79584_c13_g1_i4:506-1114|+     -            203 361100at33208        -            270     0.027   12.9   0.0   2   2       1.1        18    3.6   0.0    38   103    99   165    71   201 0.74 -
447320at33208_166423_0:001013|TRINITY_DN75507_c5_g2_i13:733-1314|+    -            194 361100at33208        -            270     0.031   12.6   0.2   1   3     0.097       1.5    7.1   0.0   198   220    24    46     7    50 0.84 -
447320at33208_166423_0:001013|TRINITY_DN75507_c5_g2_i13:733-1314|+    -            194 361100at33208        -            270     0.031   12.6   0.2   2   3     0.073       1.1    7.5   0.1   198   221    24    47    16   120 0.85 -
447320at33208_166423_0:001013|TRINITY_DN75507_c5_g2_i13:733-1314|+    -            194 361100at33208        -            270     0.031   12.6   0.2   3   3       8.4   1.3e+02    0.8   0.0   162   183    75    96    63   137 0.70 -
153034at33208_136037_0:000a01|TRINITY_DN73479_c18_g1_i2:166-2306|-    -            606 361100at33208        -            270     0.039   12.3   0.1   1   1    0.0056     0.088   11.2   0.1    24   140    45   168    39   194 0.78 -
409006at33208_74940_0:008ba7|TRINITY_DN88016_c0_g6_i1:688-1092|+      -            135 361100at33208        -            270     0.041   12.3   0.3   1   2     0.052      0.82    8.0   0.0   179   215    50    87    34    93 0.78 -
409006at33208_74940_0:008ba7|TRINITY_DN88016_c0_g6_i1:688-1092|+      -            135 361100at33208        -            270     0.041   12.3   0.3   2   2       3.3        52    2.1   0.0   197   215   116   134    97   135 0.84 -
365323at33208_100784_0:00096a|TRINITY_DN87574_c7_g1_i11:288-611|-     -            108 361100at33208        -            270     0.044   12.2   0.0   1   2      0.13       2.1    6.7   0.0   195   220    16    41     3    47 0.82 -
365323at33208_100784_0:00096a|TRINITY_DN87574_c7_g1_i11:288-611|-     -            108 361100at33208        -            270     0.044   12.2   0.0   2   2       1.2        19    3.5   0.0   227   265    63   107    55   108 0.52 -
111746at33208_7668_0:001ea2|TRINITY_DN93543_c3_g1_i10:5631-5807|+     -             59 361100at33208        -            270     0.044   12.2   0.0   1   1    0.0032      0.05   12.0   0.0   180   217     5    42     2    49 0.78 -
111746at33208_7668_0:001ea2|TRINITY_DN93543_c3_g1_i7:5619-5795|+      -             59 361100at33208        -            270     0.044   12.2   0.0   1   1    0.0032      0.05   12.0   0.0   180   217     5    42     2    49 0.78 -
111746at33208_7668_0:001ea2|TRINITY_DN93543_c3_g1_i9:4305-4481|+      -             59 361100at33208        -            270     0.044   12.2   0.0   1   1    0.0032      0.05   12.0   0.0   180   217     5    42     2    49 0.78 -
537718at33208_56086_0:001ace|TRINITY_DN93438_c7_g1_i10:2347-2583|+    -             79 361100at33208        -            270      0.05   12.0   0.0   1   1    0.0062     0.097   11.1   0.0     4    54    24    76    21    79 0.69 -
537718at33208_56086_0:001ace|TRINITY_DN93438_c7_g1_i4:2533-2769|+     -             79 361100at33208        -            270      0.05   12.0   0.0   1   1    0.0062     0.097   11.1   0.0     4    54    24    76    21    79 0.69 -
111746at33208_9646_0:003722|TRINITY_DN90840_c6_g1_i9:1972-3291|+      -            440 361100at33208        -            270     0.056   11.8   0.3   1   3      0.82        13    4.1   0.1   197   218    12    33     1    49 0.65 -
111746at33208_9646_0:003722|TRINITY_DN90840_c6_g1_i9:1972-3291|+      -            440 361100at33208        -            270     0.056   11.8   0.3   2   3      0.81        13    4.1   0.1     2    31    16    48    15   128 0.73 -
111746at33208_9646_0:003722|TRINITY_DN90840_c6_g1_i9:1972-3291|+      -            440 361100at33208        -            270     0.056   11.8   0.3   3   3       1.3        21    3.4   0.0     3    70   160   228   147   273 0.72 -
537718at33208_127582_0:0047f0|TRINITY_DN84623_c10_g1_i1:4243-4635|+   -            131 361100at33208        -            270     0.059   11.7   0.4   1   2      0.61       9.6    4.5   0.0     3    24    16    37    10    43 0.79 -
537718at33208_127582_0:0047f0|TRINITY_DN84623_c10_g1_i1:4243-4635|+   -            131 361100at33208        -            270     0.059   11.7   0.4   2   2      0.27       4.2    5.7   0.1     2    32    73   103    72   125 0.82 -
304388at33208_7536_0:000423|TRINITY_DN72935_c10_g4_i1:234-1166|+      -            311 361100at33208        -            270     0.066   11.6   0.0   1   1     0.016      0.25    9.7   0.0    71   122   135   191   120   229 0.67 -
357580at33208_6412_0:003197|TRINITY_DN72272_c11_g1_i5:3-572|-         -            190 361100at33208        -            270     0.081   11.3   0.0   1   2       4.1        64    1.8   0.0   185   217    79   111    67   116 0.78 -
357580at33208_6412_0:003197|TRINITY_DN72272_c11_g1_i5:3-572|-         -            190 361100at33208        -            270     0.081   11.3   0.0   2   2     0.081       1.3    7.4   0.0    63   110   117   165   112   179 0.83 -
357580at33208_6412_0:003197|TRINITY_DN72272_c11_g1_i7:3-572|-         -            190 361100at33208        -            270     0.081   11.3   0.0   1   2       4.1        64    1.8   0.0   185   217    79   111    67   116 0.78 -
357580at33208_6412_0:003197|TRINITY_DN72272_c11_g1_i7:3-572|-         -            190 361100at33208        -            270     0.081   11.3   0.0   2   2     0.081       1.3    7.4   0.0    63   110   117   165   112   179 0.83 -
