#                                                                                                                           --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                       accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                               ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
327301at33208_52612_0:003082|TRINITY_DN86007_c3_g3_i1:1130-2116|-   -            329 327301at33208        -            257   1.1e-71  240.1   0.0   1   1   1.1e-72   1.9e-71  239.3   0.0     2   249    11   295    10   299 0.86 -
356175at33208_294128_0:002d0c|TRINITY_DN78626_c10_g1_i1:837-2192|-  -            452 327301at33208        -            257   0.00051   18.4   0.1   1   2    0.0041      0.07   11.4   0.0    30   102   157   233   144   238 0.79 -
356175at33208_294128_0:002d0c|TRINITY_DN78626_c10_g1_i1:837-2192|-  -            452 327301at33208        -            257   0.00051   18.4   0.1   2   2      0.44       7.4    4.7   0.1    25    64   231   271   226   285 0.74 -
365323at33208_108931_0:001118|TRINITY_DN77898_c9_g3_i2:108-518|+    -            137 327301at33208        -            257   0.00057   18.2   0.4   1   2     0.001     0.017   13.3   0.0    28    62     5    39     2    47 0.86 -
365323at33208_108931_0:001118|TRINITY_DN77898_c9_g3_i2:108-518|+    -            137 327301at33208        -            257   0.00057   18.2   0.4   2   2       4.8        81    1.3   0.0    33    57   109   135    90   137 0.66 -
365323at33208_6198_0:0009c8|TRINITY_DN87574_c7_g1_i10:4204-4815|-   -            204 327301at33208        -            257   0.00063   18.1   3.1   1   3     0.027      0.46    8.7   0.0   210   245    25    62    21    72 0.82 -
365323at33208_6198_0:0009c8|TRINITY_DN87574_c7_g1_i10:4204-4815|-   -            204 327301at33208        -            257   0.00063   18.1   3.1   2   3      0.33       5.5    5.1   0.2   219   247    94   122    74   128 0.73 -
365323at33208_6198_0:0009c8|TRINITY_DN87574_c7_g1_i10:4204-4815|-   -            204 327301at33208        -            257   0.00063   18.1   3.1   3   3       1.3        21    3.2   0.0   226   245   144   163   126   174 0.67 -
365323at33208_6198_0:0009c8|TRINITY_DN87574_c7_g1_i2:4402-5013|-    -            204 327301at33208        -            257   0.00063   18.1   3.1   1   3     0.027      0.46    8.7   0.0   210   245    25    62    21    72 0.82 -
365323at33208_6198_0:0009c8|TRINITY_DN87574_c7_g1_i2:4402-5013|-    -            204 327301at33208        -            257   0.00063   18.1   3.1   2   3      0.33       5.5    5.1   0.2   219   247    94   122    74   128 0.73 -
365323at33208_6198_0:0009c8|TRINITY_DN87574_c7_g1_i2:4402-5013|-    -            204 327301at33208        -            257   0.00063   18.1   3.1   3   3       1.3        21    3.2   0.0   226   245   144   163   126   174 0.67 -
201397at33208_35019_0:000b5d|TRINITY_DN87761_c2_g1_i4:569-1104|+    -            106 327301at33208        -            257    0.0007   17.9   0.2   1   2      0.03      0.51    8.5   0.0    25    64    25    64     8    75 0.82 -
201397at33208_35019_0:000b5d|TRINITY_DN87761_c2_g1_i4:569-1104|+    -            106 327301at33208        -            257    0.0007   17.9   0.2   2   2     0.041      0.69    8.1   0.2   219   245    78   104    67   106 0.82 -
357580at33208_30521_0:003d56|TRINITY_DN93724_c9_g4_i3:147-686|+     -            180 327301at33208        -            257   0.00078   17.8   0.0   1   2   0.00085     0.014   13.6   0.0    76   106    24    54    11    75 0.76 -
357580at33208_30521_0:003d56|TRINITY_DN93724_c9_g4_i3:147-686|+     -            180 327301at33208        -            257   0.00078   17.8   0.0   2   2       2.2        37    2.4   0.0   184   243    74   139    56   143 0.57 -
357580at33208_30521_0:003d56|TRINITY_DN93724_c9_g4_i5:147-686|+     -            180 327301at33208        -            257   0.00078   17.8   0.0   1   2   0.00085     0.014   13.6   0.0    76   106    24    54    11    75 0.76 -
357580at33208_30521_0:003d56|TRINITY_DN93724_c9_g4_i5:147-686|+     -            180 327301at33208        -            257   0.00078   17.8   0.0   2   2       2.2        37    2.4   0.0   184   243    74   139    56   143 0.57 -
304388at33208_35525_0:0020d8|TRINITY_DN86640_c10_g1_i3:39-1652|+    -            538 327301at33208        -            257   0.00079   17.7   5.3   1   2     0.022      0.36    9.0   0.2    68   167   326   437   303   442 0.65 -
304388at33208_35525_0:0020d8|TRINITY_DN86640_c10_g1_i3:39-1652|+    -            538 327301at33208        -            257   0.00079   17.7   5.3   2   2      0.03      0.51    8.5   0.1    28   100   448   535   439   537 0.69 -
447320at33208_166423_0:001013|TRINITY_DN75507_c5_g2_i13:733-1314|+  -            194 327301at33208        -            257   0.00085   17.6   0.4   1   3    0.0085      0.14   10.4   0.0    73    96    22    45     6    55 0.65 -
447320at33208_166423_0:001013|TRINITY_DN75507_c5_g2_i13:733-1314|+  -            194 327301at33208        -            257   0.00085   17.6   0.4   2   3       1.3        23    3.1   0.1    44    82    75   119    71   144 0.68 -
447320at33208_166423_0:001013|TRINITY_DN75507_c5_g2_i13:733-1314|+  -            194 327301at33208        -            257   0.00085   17.6   0.4   3   3       9.9   1.7e+02    0.3   0.0    76    97   165   186   152   192 0.81 -
357580at33208_6958_0:0008fd|TRINITY_DN74606_c10_g1_i7:477-1911|-    -            307 327301at33208        -            257   0.00087   17.6   2.9   1   3         2        34    2.6   0.0   230   248    70    88    59    96 0.77 -
357580at33208_6958_0:0008fd|TRINITY_DN74606_c10_g1_i7:477-1911|-    -            307 327301at33208        -            257   0.00087   17.6   2.9   2   3       0.4       6.7    4.9   0.1    66    99   108   141    99   160 0.79 -
357580at33208_6958_0:0008fd|TRINITY_DN74606_c10_g1_i7:477-1911|-    -            307 327301at33208        -            257   0.00087   17.6   2.9   3   3      0.07       1.2    7.3   0.0   226   250   239   263   226   270 0.76 -
357580at33208_6958_0:0008fd|TRINITY_DN74606_c10_g1_i9:477-1911|-    -            307 327301at33208        -            257   0.00087   17.6   2.9   1   3         2        34    2.6   0.0   230   248    70    88    59    96 0.77 -
357580at33208_6958_0:0008fd|TRINITY_DN74606_c10_g1_i9:477-1911|-    -            307 327301at33208        -            257   0.00087   17.6   2.9   2   3       0.4       6.7    4.9   0.1    66    99   108   141    99   160 0.79 -
357580at33208_6958_0:0008fd|TRINITY_DN74606_c10_g1_i9:477-1911|-    -            307 327301at33208        -            257   0.00087   17.6   2.9   3   3      0.07       1.2    7.3   0.0   226   250   239   263   226   270 0.76 -
357580at33208_9258_0:0047af|TRINITY_DN93724_c9_g4_i4:147-692|+      -            182 327301at33208        -            257   0.00088   17.6   0.0   1   2   0.00087     0.015   13.6   0.0    76   106    24    54    11    75 0.76 -
357580at33208_9258_0:0047af|TRINITY_DN93724_c9_g4_i4:147-692|+      -            182 327301at33208        -            257   0.00088   17.6   0.0   2   2       2.3        38    2.4   0.0   184   243    74   139    56   143 0.57 -
357580at33208_45779_0:001b96|TRINITY_DN90217_c3_g1_i1:390-1208|+    -            273 327301at33208        -            257   0.00088   17.6   0.0   1   2      0.11       1.9    6.7   0.0    34    62     8    36     2    44 0.54 -
357580at33208_45779_0:001b96|TRINITY_DN90217_c3_g1_i1:390-1208|+    -            273 327301at33208        -            257   0.00088   17.6   0.0   2   2      0.37       6.3    5.0   0.0    74    95   103   124    45   156 0.54 -
357580at33208_45779_0:001b96|TRINITY_DN90217_c3_g1_i6:292-1110|+    -            273 327301at33208        -            257   0.00088   17.6   0.0   1   2      0.11       1.9    6.7   0.0    34    62     8    36     2    44 0.54 -
357580at33208_45779_0:001b96|TRINITY_DN90217_c3_g1_i6:292-1110|+    -            273 327301at33208        -            257   0.00088   17.6   0.0   2   2      0.37       6.3    5.0   0.0    74    95   103   124    45   156 0.54 -
365323at33208_32264_0:001dbb|TRINITY_DN92010_c4_g1_i1:128-1045|+    -            306 327301at33208        -            257     0.001   17.3   6.1   1   5       0.1       1.7    6.8   0.1    25    63     7    45     2    57 0.81 -
365323at33208_32264_0:001dbb|TRINITY_DN92010_c4_g1_i1:128-1045|+    -            306 327301at33208        -            257     0.001   17.3   6.1   2   5      0.66        11    4.2   0.0   227   243    70    86    56    92 0.85 -
365323at33208_32264_0:001dbb|TRINITY_DN92010_c4_g1_i1:128-1045|+    -            306 327301at33208        -            257     0.001   17.3   6.1   3   5       3.9        66    1.6   0.0   138   170   102   136    91   181 0.51 -
365323at33208_32264_0:001dbb|TRINITY_DN92010_c4_g1_i1:128-1045|+    -            306 327301at33208        -            257     0.001   17.3   6.1   4   5       2.9        48    2.1   0.0   228   243   227   242   222   249 0.87 -
365323at33208_32264_0:001dbb|TRINITY_DN92010_c4_g1_i1:128-1045|+    -            306 327301at33208        -            257     0.001   17.3   6.1   5   5       5.6        93    1.1   0.1   221   244   265   288   260   293 0.87 -
581717at33208_6669_0:00081f|TRINITY_DN74244_c12_g1_i2:358-1305|-    -            316 327301at33208        -            257     0.001   17.3   0.1   1   2      0.22       3.8    5.7   0.1    47    95   106   154    18   162 0.83 -
581717at33208_6669_0:00081f|TRINITY_DN74244_c12_g1_i2:358-1305|-    -            316 327301at33208        -            257     0.001   17.3   0.1   2   2     0.007      0.12   10.6   0.0    49   168   108   247    96   251 0.68 -
357580at33208_28612_0:0048be|TRINITY_DN90217_c3_g1_i2:292-1158|+    -            289 327301at33208        -            257    0.0011   17.3   0.0   1   2      0.12         2    6.6   0.0    34    62     8    36     2    45 0.55 -
357580at33208_28612_0:0048be|TRINITY_DN90217_c3_g1_i2:292-1158|+    -            289 327301at33208        -            257    0.0011   17.3   0.0   2   2      0.49       8.2    4.6   0.0    75    95   104   124    47   155 0.56 -
357580at33208_28612_0:0048be|TRINITY_DN90217_c3_g1_i4:390-1256|+    -            289 327301at33208        -            257    0.0011   17.3   0.0   1   2      0.12         2    6.6   0.0    34    62     8    36     2    45 0.55 -
357580at33208_28612_0:0048be|TRINITY_DN90217_c3_g1_i4:390-1256|+    -            289 327301at33208        -            257    0.0011   17.3   0.0   2   2      0.49       8.2    4.6   0.0    75    95   104   124    47   155 0.56 -
463071at33208_7004_0:0032c5|TRINITY_DN92597_c11_g2_i7:1212-2595|-   -            420 327301at33208        -            257    0.0011   17.3   0.0   1   3      0.83        14    3.8   0.0   116   169   137   192   128   198 0.80 -
463071at33208_7004_0:0032c5|TRINITY_DN92597_c11_g2_i7:1212-2595|-   -            420 327301at33208        -            257    0.0011   17.3   0.0   2   3       2.3        38    2.4   0.0    32    93   208   277   194   288 0.59 -
463071at33208_7004_0:0032c5|TRINITY_DN92597_c11_g2_i7:1212-2595|-   -            420 327301at33208        -            257    0.0011   17.3   0.0   3   3     0.031      0.52    8.5   0.0   113   169   262   321   227   339 0.72 -
398013at33208_34638_0:001740|TRINITY_DN90217_c3_g1_i5:411-923|+     -            171 327301at33208        -            257    0.0011   17.3   0.0   1   2      0.16       2.7    6.2   0.0   220   247     2    29     1    35 0.65 -
398013at33208_34638_0:001740|TRINITY_DN90217_c3_g1_i5:411-923|+     -            171 327301at33208        -            257    0.0011   17.3   0.0   2   2      0.14       2.3    6.4   0.0    73    95    95   117    38   152 0.53 -
361203at33208_51655_0:0022c7|TRINITY_DN92100_c6_g1_i3:311-1186|+    -            292 327301at33208        -            257    0.0012   17.1   0.0   1   3    0.0057     0.095   10.9   0.0     1    62     1    71     1    88 0.73 -
361203at33208_51655_0:0022c7|TRINITY_DN92100_c6_g1_i3:311-1186|+    -            292 327301at33208        -            257    0.0012   17.1   0.0   2   3       3.3        55    1.9   0.0   229   246   230   247   187   253 0.81 -
361203at33208_51655_0:0022c7|TRINITY_DN92100_c6_g1_i3:311-1186|+    -            292 327301at33208        -            257    0.0012   17.1   0.0   3   3       3.2        54    1.9   0.0   233   246   234   247   228   292 0.48 -
361203at33208_51655_0:0022c7|TRINITY_DN92100_c6_g1_i8:311-1186|+    -            292 327301at33208        -            257    0.0012   17.1   0.0   1   3    0.0057     0.095   10.9   0.0     1    62     1    71     1    88 0.73 -
361203at33208_51655_0:0022c7|TRINITY_DN92100_c6_g1_i8:311-1186|+    -            292 327301at33208        -            257    0.0012   17.1   0.0   2   3       3.3        55    1.9   0.0   229   246   230   247   187   253 0.81 -
361203at33208_51655_0:0022c7|TRINITY_DN92100_c6_g1_i8:311-1186|+    -            292 327301at33208        -            257    0.0012   17.1   0.0   3   3       3.2        54    1.9   0.0   233   246   234   247   228   292 0.48 -
92367at33208_7460_0:0007ef|TRINITY_DN92879_c5_g1_i10:409-1944|-     -            512 327301at33208        -            257    0.0012   17.1   0.3   1   3      0.65        11    4.2   0.0     4    32     8    36     5    70 0.79 -
92367at33208_7460_0:0007ef|TRINITY_DN92879_c5_g1_i10:409-1944|-     -            512 327301at33208        -            257    0.0012   17.1   0.3   2   3       5.4        91    1.2   0.1   234   249   218   233   179   239 0.70 -
92367at33208_7460_0:0007ef|TRINITY_DN92879_c5_g1_i10:409-1944|-     -            512 327301at33208        -            257    0.0012   17.1   0.3   3   3      0.29       4.8    5.3   0.0    79   108   267   296   248   322 0.86 -
357580at33208_7091_0:0009ff|TRINITY_DN89115_c8_g1_i1:233-934|+      -            234 327301at33208        -            257    0.0013   17.0   1.8   1   3     0.064       1.1    7.5   0.0    28    63    11    46     3    57 0.81 -
357580at33208_7091_0:0009ff|TRINITY_DN89115_c8_g1_i1:233-934|+      -            234 327301at33208        -            257    0.0013   17.0   1.8   2   3       1.2        21    3.3   0.1   180   246   118   144    89   195 0.59 -
357580at33208_7091_0:0009ff|TRINITY_DN89115_c8_g1_i1:233-934|+      -            234 327301at33208        -            257    0.0013   17.0   1.8   3   3      0.72        12    4.0   0.1    29    59   203   233   188   234 0.85 -
357580at33208_7091_0:0009ff|TRINITY_DN89115_c8_g1_i3:233-934|+      -            234 327301at33208        -            257    0.0013   17.0   1.8   1   3     0.064       1.1    7.5   0.0    28    63    11    46     3    57 0.81 -
357580at33208_7091_0:0009ff|TRINITY_DN89115_c8_g1_i3:233-934|+      -            234 327301at33208        -            257    0.0013   17.0   1.8   2   3       1.2        21    3.3   0.1   180   246   118   144    89   195 0.59 -
357580at33208_7091_0:0009ff|TRINITY_DN89115_c8_g1_i3:233-934|+      -            234 327301at33208        -            257    0.0013   17.0   1.8   3   3      0.72        12    4.0   0.1    29    59   203   233   188   234 0.85 -
356175at33208_294128_0:002d0c|TRINITY_DN78626_c10_g1_i5:837-1613|-  -            259 327301at33208        -            257    0.0015   16.9   0.2   1   1     0.069       1.2    7.4   0.0    75   102    13    40     9    43 0.87 -
463071at33208_7004_0:0032c5|TRINITY_DN92597_c11_g2_i1:86-1345|-     -            420 327301at33208        -            257    0.0016   16.8   0.0   1   3      0.82        14    3.8   0.0   116   169   137   192   128   199 0.80 -
463071at33208_7004_0:0032c5|TRINITY_DN92597_c11_g2_i1:86-1345|-     -            420 327301at33208        -            257    0.0016   16.8   0.0   2   3       3.8        63    1.7   0.0    35    68   211   244   191   295 0.53 -
463071at33208_7004_0:0032c5|TRINITY_DN92597_c11_g2_i1:86-1345|-     -            420 327301at33208        -            257    0.0016   16.8   0.0   3   3     0.087       1.5    7.0   0.0   116   170   266   322   254   342 0.78 -
463071at33208_7004_0:0032c5|TRINITY_DN92597_c11_g2_i2:101-1360|-    -            420 327301at33208        -            257    0.0016   16.8   0.0   1   3      0.82        14    3.8   0.0   116   169   137   192   128   199 0.80 -
