#                                                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
118807at6656_126957_0:0026bd|TRINITY_DN71312_c0_g1_i1:186-1061|-   -            292 118807at6656         -            237   3.6e-97  323.7   5.5   1   1   4.5e-98   7.7e-97  322.6   5.5     1   237     9   277     9   277 0.89 -
107802at6656_197043_0:0028ba|TRINITY_DN76578_c9_g1_i4:1164-1397|+  -             78 118807at6656         -            237   4.9e-06   25.4   0.0   2   2   0.00013    0.0023   16.6   0.0    79   115    42    78    35    78 0.95 -
22611at6656_1155016_0:001909|TRINITY_DN75507_c5_g2_i13:766-1608|+  -            281 118807at6656         -            237   5.5e-06   25.2   0.8   1   3    0.0027     0.047   12.4   0.2    87   122     1    36     1   100 0.67 -
22611at6656_1155016_0:001909|TRINITY_DN75507_c5_g2_i13:766-1608|+  -            281 118807at6656         -            237   5.5e-06   25.2   0.8   2   3      0.31       5.3    5.6   0.0    61   128   113   182    96   194 0.79 -
22611at6656_1155016_0:001909|TRINITY_DN75507_c5_g2_i13:766-1608|+  -            281 118807at6656         -            237   5.5e-06   25.2   0.8   3   3       1.4        23    3.5   0.0    99   126   197   225   182   276 0.52 -
43728at6656_7395_0:002a65|TRINITY_DN74606_c10_g1_i11:459-779|-     -            107 118807at6656         -            237   7.3e-06   24.8   0.3   1   1   6.4e-06   0.00011   21.0   0.3    28   115     2   107     1   107 0.58 -
43728at6656_7395_0:002a65|TRINITY_DN74606_c10_g1_i5:459-779|-      -            107 118807at6656         -            237   7.3e-06   24.8   0.3   1   1   6.4e-06   0.00011   21.0   0.3    28   115     2   107     1   107 0.58 -
81307at6656_218467_0:001992|TRINITY_DN77898_c9_g3_i3:94-1023|+     -            310 118807at6656         -            237   9.4e-06   24.5   5.8   1   2   0.00015    0.0026   16.5   0.7     7    82     4    85     1    97 0.72 -
81307at6656_218467_0:001992|TRINITY_DN77898_c9_g3_i3:94-1023|+     -            310 118807at6656         -            237   9.4e-06   24.5   5.8   2   2     0.064       1.1    7.9   0.1    83   118   262   297   251   307 0.86 -
55599at6656_7070_0:000590|TRINITY_DN84255_c7_g1_i1:358-1917|+      -            520 118807at6656         -            237   1.3e-05   24.1   0.0   1   2     0.092       1.6    7.4   0.0    63   124   196   258   191   261 0.88 -
55599at6656_7070_0:000590|TRINITY_DN84255_c7_g1_i1:358-1917|+      -            520 118807at6656         -            237   1.3e-05   24.1   0.0   2   2   0.00065     0.011   14.4   0.0     2    42   261   303   260   350 0.87 -
55599at6656_7070_0:000590|TRINITY_DN84255_c7_g1_i5:398-1957|+      -            520 118807at6656         -            237   1.3e-05   24.1   0.0   1   2     0.092       1.6    7.4   0.0    63   124   196   258   191   261 0.88 -
55599at6656_7070_0:000590|TRINITY_DN84255_c7_g1_i5:398-1957|+      -            520 118807at6656         -            237   1.3e-05   24.1   0.0   2   2   0.00065     0.011   14.4   0.0     2    42   261   303   260   350 0.87 -
19590at6656_56086_0:0029b1|TRINITY_DN77672_c7_g1_i2:766-1239|+     -            158 118807at6656         -            237   1.3e-05   24.0   0.0   1   2       6.6   1.1e+02    1.3   0.0    62   126    17    39     1    85 0.47 -
19590at6656_56086_0:0029b1|TRINITY_DN77672_c7_g1_i2:766-1239|+     -            158 118807at6656         -            237   1.3e-05   24.0   0.0   2   2   5.8e-06    0.0001   21.1   0.0    82   130    96   144    70   155 0.81 -
19590at6656_56086_0:0029b1|TRINITY_DN77672_c7_g1_i3:853-1326|+     -            158 118807at6656         -            237   1.3e-05   24.0   0.0   1   2       6.6   1.1e+02    1.3   0.0    62   126    17    39     1    85 0.47 -
19590at6656_56086_0:0029b1|TRINITY_DN77672_c7_g1_i3:853-1326|+     -            158 118807at6656         -            237   1.3e-05   24.0   0.0   2   2   5.8e-06    0.0001   21.1   0.0    82   130    96   144    70   155 0.81 -
81307at6656_121225_0:00011e|TRINITY_DN89960_c7_g3_i1:816-1391|-    -            192 118807at6656         -            237   1.5e-05   23.8   0.7   1   2      0.27       4.7    5.8   0.5    46   160     7    80     1    95 0.47 -
81307at6656_121225_0:00011e|TRINITY_DN89960_c7_g3_i1:816-1391|-    -            192 118807at6656         -            237   1.5e-05   23.8   0.7   2   2   0.00015    0.0025   16.5   0.0    44   116   115   189   106   192 0.64 -
81307at6656_121225_0:00011e|TRINITY_DN89960_c7_g3_i2:1169-1744|-   -            192 118807at6656         -            237   1.5e-05   23.8   0.7   1   2      0.27       4.7    5.8   0.5    46   160     7    80     1    95 0.47 -
81307at6656_121225_0:00011e|TRINITY_DN89960_c7_g3_i2:1169-1744|-   -            192 118807at6656         -            237   1.5e-05   23.8   0.7   2   2   0.00015    0.0025   16.5   0.0    44   116   115   189   106   192 0.64 -
81307at6656_121225_0:00011e|TRINITY_DN89960_c7_g3_i3:1475-2050|-   -            192 118807at6656         -            237   1.5e-05   23.8   0.7   1   2      0.27       4.7    5.8   0.5    46   160     7    80     1    95 0.47 -
81307at6656_121225_0:00011e|TRINITY_DN89960_c7_g3_i3:1475-2050|-   -            192 118807at6656         -            237   1.5e-05   23.8   0.7   2   2   0.00015    0.0025   16.5   0.0    44   116   115   189   106   192 0.64 -
81307at6656_7159_0:0004a3|TRINITY_DN77898_c9_g3_i5:70-978|+        -            303 118807at6656         -            237   1.7e-05   23.6   5.6   1   2   0.00012     0.002   16.8   0.8     6    82    11    93     6   106 0.71 -
81307at6656_7159_0:0004a3|TRINITY_DN77898_c9_g3_i5:70-978|+        -            303 118807at6656         -            237   1.7e-05   23.6   5.6   2   2      0.18       3.1    6.4   0.1    83   115   270   302   259   303 0.89 -
81307at6656_7159_0:0004a3|TRINITY_DN77898_c9_g3_i1:99-1010|+       -            304 118807at6656         -            237   2.9e-05   22.9   6.9   1   2   0.00014    0.0023   16.6   1.7     6    79    12    91     7   113 0.76 -
81307at6656_7159_0:0004a3|TRINITY_DN77898_c9_g3_i1:99-1010|+       -            304 118807at6656         -            237   2.9e-05   22.9   6.9   2   2      0.17       2.8    6.5   0.1    83   115   271   303   254   304 0.87 -
54236at6656_133901_0:0026ad|TRINITY_DN88593_c4_g1_i5:65-1600|+     -            512 118807at6656         -            237   3.1e-05   22.8   0.5   1   2     0.033      0.56    8.8   0.1    61   128   174   247   159   304 0.62 -
54236at6656_133901_0:0026ad|TRINITY_DN88593_c4_g1_i5:65-1600|+     -            512 118807at6656         -            237   3.1e-05   22.8   0.5   2   2     0.047       0.8    8.3   0.0    12    70   357   418   354   438 0.86 -
31196at6656_1218281_0:002752|TRINITY_DN82334_c12_g1_i3:715-1107|+  -            131 118807at6656         -            237   3.2e-05   22.7   0.0   1   2   0.00047     0.008   14.9   0.0    79   118    17    56     7    66 0.88 -
31196at6656_1218281_0:002752|TRINITY_DN82334_c12_g1_i3:715-1107|+  -            131 118807at6656         -            237   3.2e-05   22.7   0.0   2   2      0.22       3.8    6.1   0.0    91   123    71   103    59   115 0.67 -
81307at6656_34638_0:001206|TRINITY_DN77898_c9_g3_i7:126-1034|+     -            303 118807at6656         -            237   3.4e-05   22.6   7.1   1   2   0.00015    0.0026   16.5   1.6     7    79     4    82     1   105 0.76 -
81307at6656_34638_0:001206|TRINITY_DN77898_c9_g3_i7:126-1034|+     -            303 118807at6656         -            237   3.4e-05   22.6   7.1   2   2      0.16       2.8    6.5   0.1    83   115   270   302   252   303 0.87 -
96971at6656_6958_0:002aae|TRINITY_DN90394_c3_g1_i3:249-920|-       -            224 118807at6656         -            237     4e-05   22.4   0.1   1   3     0.059         1    8.0   0.0    89   152    24    98     1   103 0.58 -
96971at6656_6958_0:002aae|TRINITY_DN90394_c3_g1_i3:249-920|-       -            224 118807at6656         -            237     4e-05   22.4   0.1   2   3      0.82        14    4.2   0.1    45    77    73   105    62   151 0.57 -
96971at6656_6958_0:002aae|TRINITY_DN90394_c3_g1_i3:249-920|-       -            224 118807at6656         -            237     4e-05   22.4   0.1   3   3     0.013      0.23   10.1   0.0    83   136   162   221   132   224 0.74 -
96971at6656_6958_0:002aae|TRINITY_DN90394_c3_g1_i4:249-920|-       -            224 118807at6656         -            237     4e-05   22.4   0.1   1   3     0.059         1    8.0   0.0    89   152    24    98     1   103 0.58 -
96971at6656_6958_0:002aae|TRINITY_DN90394_c3_g1_i4:249-920|-       -            224 118807at6656         -            237     4e-05   22.4   0.1   2   3      0.82        14    4.2   0.1    45    77    73   105    62   151 0.57 -
96971at6656_6958_0:002aae|TRINITY_DN90394_c3_g1_i4:249-920|-       -            224 118807at6656         -            237     4e-05   22.4   0.1   3   3     0.013      0.23   10.1   0.0    83   136   162   221   132   224 0.74 -
96971at6656_6958_0:002aae|TRINITY_DN90394_c3_g1_i5:249-920|-       -            224 118807at6656         -            237     4e-05   22.4   0.1   1   3     0.059         1    8.0   0.0    89   152    24    98     1   103 0.58 -
96971at6656_6958_0:002aae|TRINITY_DN90394_c3_g1_i5:249-920|-       -            224 118807at6656         -            237     4e-05   22.4   0.1   2   3      0.82        14    4.2   0.1    45    77    73   105    62   151 0.57 -
96971at6656_6958_0:002aae|TRINITY_DN90394_c3_g1_i5:249-920|-       -            224 118807at6656         -            237     4e-05   22.4   0.1   3   3     0.013      0.23   10.1   0.0    83   136   162   221   132   224 0.74 -
96971at6656_6958_0:002aae|TRINITY_DN90394_c3_g1_i8:249-920|-       -            224 118807at6656         -            237     4e-05   22.4   0.1   1   3     0.059         1    8.0   0.0    89   152    24    98     1   103 0.58 -
96971at6656_6958_0:002aae|TRINITY_DN90394_c3_g1_i8:249-920|-       -            224 118807at6656         -            237     4e-05   22.4   0.1   2   3      0.82        14    4.2   0.1    45    77    73   105    62   151 0.57 -
96971at6656_6958_0:002aae|TRINITY_DN90394_c3_g1_i8:249-920|-       -            224 118807at6656         -            237     4e-05   22.4   0.1   3   3     0.013      0.23   10.1   0.0    83   136   162   221   132   224 0.74 -
89840at6656_294128_0:002d0c|TRINITY_DN78626_c10_g1_i5:837-1613|-   -            259 118807at6656         -            237   5.9e-05   21.9   0.2   1   1   1.8e-05    0.0003   19.5   0.2    12    92     9    91     5   100 0.84 -
96971at6656_126957_0:003363|TRINITY_DN93718_c1_g1_i10:1573-2319|-  -            249 118807at6656         -            237   6.5e-05   21.7   0.1   1   3    0.0073      0.13   11.0   0.0    38   138     5   114     1   149 0.68 -
96971at6656_126957_0:003363|TRINITY_DN93718_c1_g1_i10:1573-2319|-  -            249 118807at6656         -            237   6.5e-05   21.7   0.1   2   3       1.2        20    3.8   0.2    70   119   134   182   130   203 0.82 -
96971at6656_126957_0:003363|TRINITY_DN93718_c1_g1_i10:1573-2319|-  -            249 118807at6656         -            237   6.5e-05   21.7   0.1   3   3       1.1        19    3.9   0.0   168   208   206   246   195   249 0.63 -
107802at6656_197043_0:0028ba|TRINITY_DN85368_c12_g1_i2:14-304|+    -             97 118807at6656         -            237   9.1e-05   21.2   0.0   1   1   5.9e-06    0.0001   21.1   0.0    21    96    20    96    12    97 0.81 -
81307at6656_108931_0:001118|TRINITY_DN77898_c9_g3_i2:108-518|+     -            137 118807at6656         -            237   0.00011   21.0   2.4   1   1   2.2e-05   0.00038   19.2   2.4     6    80     9    89     4   136 0.73 -
89840at6656_1218281_0:001bc8|TRINITY_DN78626_c10_g1_i6:852-1310|-  -            153 118807at6656         -            237   0.00013   20.7   0.1   1   1   9.7e-06   0.00017   20.4   0.1    11    84    69   144    63   153 0.83 -
89840at6656_294128_0:002d0c|TRINITY_DN78626_c10_g1_i1:837-2192|-   -            452 118807at6656         -            237   0.00022   20.0   0.1   1   1   4.7e-05    0.0008   18.1   0.2    12    92   202   284   197   293 0.84 -
89840at6656_294128_0:002d0c|TRINITY_DN78626_c10_g1_i3:834-1706|-   -            291 118807at6656         -            237   0.00024   19.8   0.2   1   1   2.5e-05   0.00042   19.1   0.2    11    92   201   284   197   290 0.83 -
60356at6656_126957_0:001075|TRINITY_DN74360_c12_g2_i2:0-1751|+     -            584 118807at6656         -            237   0.00026   19.8   0.1   1   2       7.4   1.3e+02    1.1   0.0   164   204   120   160   109   168 0.83 -
60356at6656_126957_0:001075|TRINITY_DN74360_c12_g2_i2:0-1751|+     -            584 118807at6656         -            237   0.00026   19.8   0.1   2   2   1.5e-05   0.00026   19.8   0.1    16   102   242   329   219   351 0.63 -
31196at6656_197043_0:0050fb|TRINITY_DN90217_c3_g1_i1:1941-2111|+   -             57 118807at6656         -            237   0.00048   18.9   0.0   1   1     3e-05   0.00051   18.8   0.0    61   115     3    57     1    57 0.91 -
31196at6656_197043_0:0050fb|TRINITY_DN90217_c3_g1_i6:1843-2013|+   -             57 118807at6656         -            237   0.00048   18.9   0.0   1   1     3e-05   0.00051   18.8   0.0    61   115     3    57     1    57 0.91 -
58110at6656_6973_0:00155e|TRINITY_DN82334_c12_g1_i3:249-452|+      -             68 118807at6656         -            237   0.00055   18.7   0.1   1   1   3.2e-05   0.00055   18.7   0.1    44    93     2    52     1    68 0.73 -
96592at6656_211228_0:00084c|TRINITY_DN76062_c4_g3_i10:5091-5615|-  -            175 118807at6656         -            237   0.00057   18.6   0.0   1   1   0.00012     0.002   16.8   0.0    63   114   112   164   103   170 0.82 -
96592at6656_211228_0:00084c|TRINITY_DN76062_c4_g3_i4:5110-5634|-   -            175 118807at6656         -            237   0.00057   18.6   0.0   1   1   0.00012     0.002   16.8   0.0    63   114   112   164   103   170 0.82 -
50947at6656_407821_0:0061ea|TRINITY_DN86898_c2_g2_i10:2200-2904|-  -            235 118807at6656         -            237   0.00069   18.3   0.0   1   2    0.0025     0.043   12.5   0.0     7   119    29   146    24   152 0.76 -
50947at6656_407821_0:0061ea|TRINITY_DN86898_c2_g2_i10:2200-2904|-  -            235 118807at6656         -            237   0.00069   18.3   0.0   2   2     0.019      0.32    9.6   0.0    42   120   110   193    95   211 0.67 -
50947at6656_407821_0:0061ea|TRINITY_DN86898_c2_g2_i11:2817-3521|-  -            235 118807at6656         -            237   0.00069   18.3   0.0   1   2    0.0025     0.043   12.5   0.0     7   119    29   146    24   152 0.76 -
50947at6656_407821_0:0061ea|TRINITY_DN86898_c2_g2_i11:2817-3521|-  -            235 118807at6656         -            237   0.00069   18.3   0.0   2   2     0.019      0.32    9.6   0.0    42   120   110   193    95   211 0.67 -
50947at6656_407821_0:0061ea|TRINITY_DN86898_c2_g2_i12:2817-3521|-  -            235 118807at6656         -            237   0.00069   18.3   0.0   1   2    0.0025     0.043   12.5   0.0     7   119    29   146    24   152 0.76 -
50947at6656_407821_0:0061ea|TRINITY_DN86898_c2_g2_i12:2817-3521|-  -            235 118807at6656         -            237   0.00069   18.3   0.0   2   2     0.019      0.32    9.6   0.0    42   120   110   193    95   211 0.67 -
50947at6656_407821_0:0061ea|TRINITY_DN86898_c2_g2_i5:2831-3535|-   -            235 118807at6656         -            237   0.00069   18.3   0.0   1   2    0.0025     0.043   12.5   0.0     7   119    29   146    24   152 0.76 -
50947at6656_407821_0:0061ea|TRINITY_DN86898_c2_g2_i5:2831-3535|-   -            235 118807at6656         -            237   0.00069   18.3   0.0   2   2     0.019      0.32    9.6   0.0    42   120   110   193    95   211 0.67 -
50947at6656_407821_0:0061ea|TRINITY_DN86898_c2_g2_i7:2782-3486|-   -            235 118807at6656         -            237   0.00069   18.3   0.0   1   2    0.0025     0.043   12.5   0.0     7   119    29   146    24   152 0.76 -
50947at6656_407821_0:0061ea|TRINITY_DN86898_c2_g2_i7:2782-3486|-   -            235 118807at6656         -            237   0.00069   18.3   0.0   2   2     0.019      0.32    9.6   0.0    42   120   110   193    95   211 0.67 -
50947at6656_407821_0:0061ea|TRINITY_DN86898_c2_g2_i8:2831-3535|-   -            235 118807at6656         -            237   0.00069   18.3   0.0   1   2    0.0025     0.043   12.5   0.0     7   119    29   146    24   152 0.76 -
50947at6656_407821_0:0061ea|TRINITY_DN86898_c2_g2_i8:2831-3535|-   -            235 118807at6656         -            237   0.00069   18.3   0.0   2   2     0.019      0.32    9.6   0.0    42   120   110   193    95   211 0.67 -
96592at6656_211228_0:00084c|TRINITY_DN76062_c4_g3_i5:5110-5655|-   -            182 118807at6656         -            237   0.00075   18.2   0.0   1   1   0.00013    0.0022   16.7   0.0    63   114   119   171   110   177 0.82 -
96592at6656_211228_0:00084c|TRINITY_DN76062_c4_g3_i7:5091-5636|-   -            182 118807at6656         -            237   0.00075   18.2   0.0   1   1   0.00013    0.0022   16.7   0.0    63   114   119   171   110   177 0.82 -
