#                                                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
83755at6656_294128_0:001f8c|TRINITY_DN76940_c7_g1_i3:177-1214|+    -            346 83755at6656          -            256  4.4e-122  405.3   0.7   1   1  1.6e-122  2.9e-121  402.6   0.7     1   256    40   346    40   346 0.90 -
58110at6656_114398_0:002b15|TRINITY_DN81296_c10_g1_i2:2761-3495|-  -            245 83755at6656          -            256   6.2e-06   24.7   0.0   2   2     1e-05   0.00019   19.8   0.0   153   241   137   229   127   243 0.83 -
58110at6656_114398_0:002b15|TRINITY_DN81296_c10_g1_i3:1093-1827|-  -            245 83755at6656          -            256   6.2e-06   24.7   0.0   1   2      0.51       9.5    4.5   0.0   186   239    73   126    59   150 0.65 -
58110at6656_114398_0:002b15|TRINITY_DN81296_c10_g1_i3:1093-1827|-  -            245 83755at6656          -            256   6.2e-06   24.7   0.0   2   2     1e-05   0.00019   19.8   0.0   153   241   137   229   127   243 0.83 -
22611at6656_1155016_0:001909|TRINITY_DN75507_c5_g2_i13:766-1608|+  -            281 83755at6656          -            256   7.7e-06   24.4   0.0   1   3    0.0018     0.034   12.5   0.0    39    74     1    36     1    43 0.92 -
22611at6656_1155016_0:001909|TRINITY_DN75507_c5_g2_i13:766-1608|+  -            281 83755at6656          -            256   7.7e-06   24.4   0.0   2   3       2.5        46    2.2   0.0   107   166   149   217   136   226 0.52 -
22611at6656_1155016_0:001909|TRINITY_DN75507_c5_g2_i13:766-1608|+  -            281 83755at6656          -            256   7.7e-06   24.4   0.0   3   3      0.24       4.4    5.5   0.0   137   165   241   271   233   277 0.81 -
45131at6656_1218281_0:001263|TRINITY_DN87849_c15_g1_i6:382-756|-   -            125 83755at6656          -            256   8.1e-06   24.3   0.5   1   2   3.4e-05   0.00063   18.1   0.1    53    89     6    46     2    53 0.72 -
45131at6656_1218281_0:001263|TRINITY_DN87849_c15_g1_i6:382-756|-   -            125 83755at6656          -            256   8.1e-06   24.3   0.5   2   2    0.0063      0.12   10.7   0.0   129   170    29    70    25   112 0.86 -
83755at6656_7222_0:00003c|TRINITY_DN88294_c4_g1_i11:818-1276|+     -            153 83755at6656          -            256   8.3e-06   24.3   0.2   1   1   4.2e-05   0.00078   17.9   0.2    85   166     5   110     2   153 0.52 -
83755at6656_7222_0:00003c|TRINITY_DN88294_c4_g1_i1:2577-3035|+     -            153 83755at6656          -            256   8.3e-06   24.3   0.2   1   1   4.2e-05   0.00078   17.9   0.2    85   166     5   110     2   153 0.52 -
83755at6656_7222_0:00003c|TRINITY_DN88294_c4_g1_i6:2594-3052|+     -            153 83755at6656          -            256   8.3e-06   24.3   0.2   1   1   4.2e-05   0.00078   17.9   0.2    85   166     5   110     2   153 0.52 -
83755at6656_7222_0:00003c|TRINITY_DN88294_c4_g1_i9:2636-3094|+     -            153 83755at6656          -            256   8.3e-06   24.3   0.2   1   1   4.2e-05   0.00078   17.9   0.2    85   166     5   110     2   153 0.52 -
58119at6656_197043_0:005df8|TRINITY_DN89883_c1_g1_i1:2380-3147|+   -            256 83755at6656          -            256   8.8e-06   24.2   1.3   1   3      0.28       5.2    5.3   0.0   113   164    38    93    27   103 0.65 -
58119at6656_197043_0:005df8|TRINITY_DN89883_c1_g1_i1:2380-3147|+   -            256 83755at6656          -            256   8.8e-06   24.2   1.3   2   3     0.012      0.23    9.7   0.0   134   163   129   158   123   164 0.92 -
58119at6656_197043_0:005df8|TRINITY_DN89883_c1_g1_i1:2380-3147|+   -            256 83755at6656          -            256   8.8e-06   24.2   1.3   3   3      0.29       5.5    5.2   0.2    38   189   171   217   165   256 0.45 -
58119at6656_197043_0:005df8|TRINITY_DN89883_c1_g1_i4:2093-2860|+   -            256 83755at6656          -            256   8.8e-06   24.2   1.3   1   3      0.28       5.2    5.3   0.0   113   164    38    93    27   103 0.65 -
58119at6656_197043_0:005df8|TRINITY_DN89883_c1_g1_i4:2093-2860|+   -            256 83755at6656          -            256   8.8e-06   24.2   1.3   2   3     0.012      0.23    9.7   0.0   134   163   129   158   123   164 0.92 -
58119at6656_197043_0:005df8|TRINITY_DN89883_c1_g1_i4:2093-2860|+   -            256 83755at6656          -            256   8.8e-06   24.2   1.3   3   3      0.29       5.5    5.2   0.2    38   189   171   217   165   256 0.45 -
58110at6656_6973_0:00155e|TRINITY_DN82334_c12_g1_i3:249-452|+      -             68 83755at6656          -            256   9.9e-06   24.1   0.3   1   2   3.3e-06   6.1e-05   21.5   0.2    69   115     4    50     2    54 0.90 -
58110at6656_6973_0:00155e|TRINITY_DN82334_c12_g1_i3:249-452|+      -             68 83755at6656          -            256   9.9e-06   24.1   0.3   2   2         3        56    1.9   0.0   191   205    51    65    48    68 0.82 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i32:110-4016|+   -           1162 83755at6656          -            256   1.1e-05   23.9   0.2   1   3    0.0075      0.14   10.5   0.0    43    90     1    50     1    50 0.84 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i32:110-4016|+   -           1162 83755at6656          -            256   1.1e-05   23.9   0.2   2   3    0.0022     0.041   12.2   0.1   193   221    46    74    43   101 0.79 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i32:110-4016|+   -           1162 83755at6656          -            256   1.1e-05   23.9   0.2   3   3       9.5   1.8e+02    0.3   0.0   182   213   114   145   107   174 0.82 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i18:110-3541|+   -           1144 83755at6656          -            256   1.2e-05   23.8   0.2   1   3     0.027       0.5    8.6   0.0    43    86     1    46     1    47 0.85 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i18:110-3541|+   -           1144 83755at6656          -            256   1.2e-05   23.8   0.2   2   3    0.0017     0.032   12.5   0.1   192   221    45    74    41    98 0.78 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i18:110-3541|+   -           1144 83755at6656          -            256   1.2e-05   23.8   0.2   3   3       9.4   1.7e+02    0.3   0.0   182   213   114   145   107   174 0.82 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i2:110-3962|+    -           1144 83755at6656          -            256   1.2e-05   23.8   0.2   1   3     0.027       0.5    8.6   0.0    43    86     1    46     1    47 0.85 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i2:110-3962|+    -           1144 83755at6656          -            256   1.2e-05   23.8   0.2   2   3    0.0017     0.032   12.5   0.1   192   221    45    74    41    98 0.78 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i2:110-3962|+    -           1144 83755at6656          -            256   1.2e-05   23.8   0.2   3   3       9.4   1.7e+02    0.3   0.0   182   213   114   145   107   174 0.82 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i31:110-3787|+   -           1144 83755at6656          -            256   1.2e-05   23.8   0.2   1   3     0.027       0.5    8.6   0.0    43    86     1    46     1    47 0.85 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i31:110-3787|+   -           1144 83755at6656          -            256   1.2e-05   23.8   0.2   2   3    0.0017     0.032   12.5   0.1   192   221    45    74    41    98 0.78 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i31:110-3787|+   -           1144 83755at6656          -            256   1.2e-05   23.8   0.2   3   3       9.4   1.7e+02    0.3   0.0   182   213   114   145   107   174 0.82 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i8:110-3716|+    -           1144 83755at6656          -            256   1.2e-05   23.8   0.2   1   3     0.027       0.5    8.6   0.0    43    86     1    46     1    47 0.85 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i8:110-3716|+    -           1144 83755at6656          -            256   1.2e-05   23.8   0.2   2   3    0.0017     0.032   12.5   0.1   192   221    45    74    41    98 0.78 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i8:110-3716|+    -           1144 83755at6656          -            256   1.2e-05   23.8   0.2   3   3       9.4   1.7e+02    0.3   0.0   182   213   114   145   107   174 0.82 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i15:110-3661|+   -           1184 83755at6656          -            256   1.2e-05   23.8   0.2   1   3    0.0077      0.14   10.4   0.0    43    90     1    50     1    50 0.84 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i15:110-3661|+   -           1184 83755at6656          -            256   1.2e-05   23.8   0.2   2   3     0.002     0.038   12.3   0.1   192   221    45    74    42    98 0.79 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i15:110-3661|+   -           1184 83755at6656          -            256   1.2e-05   23.8   0.2   3   3       9.7   1.8e+02    0.3   0.0   182   213   114   145   107   174 0.82 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i22:110-3907|+   -           1184 83755at6656          -            256   1.2e-05   23.8   0.2   1   3    0.0077      0.14   10.4   0.0    43    90     1    50     1    50 0.84 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i22:110-3907|+   -           1184 83755at6656          -            256   1.2e-05   23.8   0.2   2   3     0.002     0.038   12.3   0.1   192   221    45    74    42    98 0.79 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i22:110-3907|+   -           1184 83755at6656          -            256   1.2e-05   23.8   0.2   3   3       9.7   1.8e+02    0.3   0.0   182   213   114   145   107   174 0.82 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i4:110-4082|+    -           1184 83755at6656          -            256   1.2e-05   23.8   0.2   1   3    0.0077      0.14   10.4   0.0    43    90     1    50     1    50 0.84 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i4:110-4082|+    -           1184 83755at6656          -            256   1.2e-05   23.8   0.2   2   3     0.002     0.038   12.3   0.1   192   221    45    74    42    98 0.79 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i4:110-4082|+    -           1184 83755at6656          -            256   1.2e-05   23.8   0.2   3   3       9.7   1.8e+02    0.3   0.0   182   213   114   145   107   174 0.82 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i6:110-3836|+    -           1184 83755at6656          -            256   1.2e-05   23.8   0.2   1   3    0.0077      0.14   10.4   0.0    43    90     1    50     1    50 0.84 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i6:110-3836|+    -           1184 83755at6656          -            256   1.2e-05   23.8   0.2   2   3     0.002     0.038   12.3   0.1   192   221    45    74    42    98 0.79 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i6:110-3836|+    -           1184 83755at6656          -            256   1.2e-05   23.8   0.2   3   3       9.7   1.8e+02    0.3   0.0   182   213   114   145   107   174 0.82 -
103749at6656_166361_0:002df3|TRINITY_DN89543_c6_g1_i2:129-833|-    -            235 83755at6656          -            256   1.3e-05   23.7   0.4   1   2       1.7        32    2.7   0.1   131   157    87   113    53   123 0.60 -
103749at6656_166361_0:002df3|TRINITY_DN89543_c6_g1_i2:129-833|-    -            235 83755at6656          -            256   1.3e-05   23.7   0.4   2   2    0.0021     0.039   12.3   0.0   186   237   173   225   160   233 0.69 -
103749at6656_166361_0:002df3|TRINITY_DN89543_c6_g1_i3:129-833|-    -            235 83755at6656          -            256   1.3e-05   23.7   0.4   1   2       1.7        32    2.7   0.1   131   157    87   113    53   123 0.60 -
103749at6656_166361_0:002df3|TRINITY_DN89543_c6_g1_i3:129-833|-    -            235 83755at6656          -            256   1.3e-05   23.7   0.4   2   2    0.0021     0.039   12.3   0.0   186   237   173   225   160   233 0.69 -
103749at6656_166361_0:002df3|TRINITY_DN89543_c6_g1_i4:129-833|-    -            235 83755at6656          -            256   1.3e-05   23.7   0.4   1   2       1.7        32    2.7   0.1   131   157    87   113    53   123 0.60 -
103749at6656_166361_0:002df3|TRINITY_DN89543_c6_g1_i4:129-833|-    -            235 83755at6656          -            256   1.3e-05   23.7   0.4   2   2    0.0021     0.039   12.3   0.0   186   237   173   225   160   233 0.69 -
13019at6656_72036_0:001264|TRINITY_DN89819_c0_g1_i2:220-1206|+     -            329 83755at6656          -            256   1.4e-05   23.6   0.2   1   1   1.5e-05   0.00028   19.3   0.2    95   170   127   210   112   216 0.71 -
58110at6656_286706_0:001cb7|TRINITY_DN82560_c3_g1_i2:401-1057|+    -            219 83755at6656          -            256   1.4e-05   23.5   0.0   1   2      0.57        11    4.3   0.0   100   166     2    78     1    94 0.66 -
58110at6656_286706_0:001cb7|TRINITY_DN82560_c3_g1_i2:401-1057|+    -            219 83755at6656          -            256   1.4e-05   23.5   0.0   2   2   0.00012    0.0022   16.4   0.0   189   247   142   209   126   216 0.72 -
107802at6656_197043_0:0028ba|TRINITY_DN76578_c9_g1_i4:1164-1397|+  -             78 83755at6656          -            256   1.5e-05   23.4   0.0   1   1   0.00066     0.012   13.9   0.0   130   163    45    78    31    78 0.66 -
44504at6656_123851_0:000908|TRINITY_DN89994_c8_g2_i1:1110-1625|+   -            172 83755at6656          -            256   1.7e-05   23.3   2.0   1   3       1.2        22    3.3   0.0   140   168     2    30     1    36 0.59 -
44504at6656_123851_0:000908|TRINITY_DN89994_c8_g2_i1:1110-1625|+   -            172 83755at6656          -            256   1.7e-05   23.3   2.0   2   3     0.029      0.54    8.5   0.1   133   165    49    83    41    86 0.87 -
44504at6656_123851_0:000908|TRINITY_DN89994_c8_g2_i1:1110-1625|+   -            172 83755at6656          -            256   1.7e-05   23.3   2.0   3   3     0.022       0.4    8.9   0.2    34    68   137   171   131   172 0.73 -
44504at6656_123851_0:000908|TRINITY_DN89994_c8_g2_i2:1293-1808|+   -            172 83755at6656          -            256   1.7e-05   23.3   2.0   1   3       1.2        22    3.3   0.0   140   168     2    30     1    36 0.59 -
44504at6656_123851_0:000908|TRINITY_DN89994_c8_g2_i2:1293-1808|+   -            172 83755at6656          -            256   1.7e-05   23.3   2.0   2   3     0.029      0.54    8.5   0.1   133   165    49    83    41    86 0.87 -
44504at6656_123851_0:000908|TRINITY_DN89994_c8_g2_i2:1293-1808|+   -            172 83755at6656          -            256   1.7e-05   23.3   2.0   3   3     0.022       0.4    8.9   0.2    34    68   137   171   131   172 0.73 -
44504at6656_123851_0:000908|TRINITY_DN89994_c8_g2_i3:901-1416|+    -            172 83755at6656          -            256   1.7e-05   23.3   2.0   1   3       1.2        22    3.3   0.0   140   168     2    30     1    36 0.59 -
44504at6656_123851_0:000908|TRINITY_DN89994_c8_g2_i3:901-1416|+    -            172 83755at6656          -            256   1.7e-05   23.3   2.0   2   3     0.029      0.54    8.5   0.1   133   165    49    83    41    86 0.87 -
44504at6656_123851_0:000908|TRINITY_DN89994_c8_g2_i3:901-1416|+    -            172 83755at6656          -            256   1.7e-05   23.3   2.0   3   3     0.022       0.4    8.9   0.2    34    68   137   171   131   172 0.73 -
44504at6656_123851_0:000908|TRINITY_DN89994_c8_g2_i4:544-1059|+    -            172 83755at6656          -            256   1.7e-05   23.3   2.0   1   3       1.2        22    3.3   0.0   140   168     2    30     1    36 0.59 -
44504at6656_123851_0:000908|TRINITY_DN89994_c8_g2_i4:544-1059|+    -            172 83755at6656          -            256   1.7e-05   23.3   2.0   2   3     0.029      0.54    8.5   0.1   133   165    49    83    41    86 0.87 -
44504at6656_123851_0:000908|TRINITY_DN89994_c8_g2_i4:544-1059|+    -            172 83755at6656          -            256   1.7e-05   23.3   2.0   3   3     0.022       0.4    8.9   0.2    34    68   137   171   131   172 0.73 -
28519at6656_7539_0:001079|TRINITY_DN73479_c18_g1_i5:253-852|-      -            200 83755at6656          -            256   1.9e-05   23.1   0.1   1   1   1.5e-06   2.7e-05   22.6   0.1    95   168    55   135    29   144 0.80 -
31196at6656_1218281_0:002752|TRINITY_DN82334_c12_g1_i3:715-1107|+  -            131 83755at6656          -            256   2.1e-05   23.0   0.0   1   2   0.00037    0.0068   14.8   0.0    37    72    23    58     7    64 0.87 -
31196at6656_1218281_0:002752|TRINITY_DN82334_c12_g1_i3:715-1107|+  -            131 83755at6656          -            256   2.1e-05   23.0   0.0   2   2     0.096       1.8    6.8   0.0   138   164    70    96    57   107 0.68 -
