#                                                                                                                         --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                     accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                             ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
126074at6656_52612_0:003082|TRINITY_DN86007_c3_g3_i1:1130-2116|-  -            329 126074at6656         -            265   1.4e-69  233.3   0.2   1   1   4.6e-69   1.1e-67  227.1   0.1    12   250    10   296     4   313 0.85 -
103749at6656_166361_0:002df3|TRINITY_DN89543_c6_g1_i2:129-833|-   -            235 126074at6656         -            265    0.0015   16.9   0.1   1   2       3.1        72    1.5   0.1    88   116    48    76    12   119 0.77 -
103749at6656_166361_0:002df3|TRINITY_DN89543_c6_g1_i2:129-833|-   -            235 126074at6656         -            265    0.0015   16.9   0.1   2   2     0.001     0.024   12.9   0.0    49   106   144   201   137   211 0.64 -
103749at6656_166361_0:002df3|TRINITY_DN89543_c6_g1_i3:129-833|-   -            235 126074at6656         -            265    0.0015   16.9   0.1   1   2       3.1        72    1.5   0.1    88   116    48    76    12   119 0.77 -
103749at6656_166361_0:002df3|TRINITY_DN89543_c6_g1_i3:129-833|-   -            235 126074at6656         -            265    0.0015   16.9   0.1   2   2     0.001     0.024   12.9   0.0    49   106   144   201   137   211 0.64 -
103749at6656_166361_0:002df3|TRINITY_DN89543_c6_g1_i4:129-833|-   -            235 126074at6656         -            265    0.0015   16.9   0.1   1   2       3.1        72    1.5   0.1    88   116    48    76    12   119 0.77 -
103749at6656_166361_0:002df3|TRINITY_DN89543_c6_g1_i4:129-833|-   -            235 126074at6656         -            265    0.0015   16.9   0.1   2   2     0.001     0.024   12.9   0.0    49   106   144   201   137   211 0.64 -
83755at6656_110193_0:002a12|TRINITY_DN76578_c9_g1_i3:1630-2427|+  -            266 126074at6656         -            265    0.0015   16.9   0.0   1   2       2.4        56    1.8   0.0    45   245    14    38     1    52 0.52 -
83755at6656_110193_0:002a12|TRINITY_DN76578_c9_g1_i3:1630-2427|+  -            266 126074at6656         -            265    0.0015   16.9   0.0   2   2    0.0096      0.23    9.7   0.1   192   259   171   242   104   248 0.70 -
83755at6656_110193_0:002a12|TRINITY_DN76578_c9_g1_i5:1290-2087|+  -            266 126074at6656         -            265    0.0015   16.9   0.0   1   2       2.4        56    1.8   0.0    45   245    14    38     1    52 0.52 -
83755at6656_110193_0:002a12|TRINITY_DN76578_c9_g1_i5:1290-2087|+  -            266 126074at6656         -            265    0.0015   16.9   0.0   2   2    0.0096      0.23    9.7   0.1   192   259   171   242   104   248 0.70 -
83755at6656_110193_0:002a12|TRINITY_DN76578_c9_g1_i6:2182-2979|+  -            266 126074at6656         -            265    0.0015   16.9   0.0   1   2       2.4        56    1.8   0.0    45   245    14    38     1    52 0.52 -
83755at6656_110193_0:002a12|TRINITY_DN76578_c9_g1_i6:2182-2979|+  -            266 126074at6656         -            265    0.0015   16.9   0.0   2   2    0.0096      0.23    9.7   0.1   192   259   171   242   104   248 0.70 -
83755at6656_158441_0:0021ca|TRINITY_DN79845_c2_g1_i11:190-993|+   -            268 126074at6656         -            265    0.0015   16.8   1.2   1   3      0.37       8.8    4.5   0.1    70   113    35    80    14    93 0.74 -
83755at6656_158441_0:0021ca|TRINITY_DN79845_c2_g1_i11:190-993|+   -            268 126074at6656         -            265    0.0015   16.8   1.2   2   3      0.25       5.9    5.1   0.1    39   109    44   118    41   122 0.54 -
83755at6656_158441_0:0021ca|TRINITY_DN79845_c2_g1_i11:190-993|+   -            268 126074at6656         -            265    0.0015   16.8   1.2   3   3     0.072       1.7    6.8   0.0   218   245   132   161   120   170 0.75 -
83755at6656_158441_0:0021ca|TRINITY_DN79845_c2_g1_i12:190-993|+   -            268 126074at6656         -            265    0.0015   16.8   1.2   1   3      0.37       8.8    4.5   0.1    70   113    35    80    14    93 0.74 -
83755at6656_158441_0:0021ca|TRINITY_DN79845_c2_g1_i12:190-993|+   -            268 126074at6656         -            265    0.0015   16.8   1.2   2   3      0.25       5.9    5.1   0.1    39   109    44   118    41   122 0.54 -
83755at6656_158441_0:0021ca|TRINITY_DN79845_c2_g1_i12:190-993|+   -            268 126074at6656         -            265    0.0015   16.8   1.2   3   3     0.072       1.7    6.8   0.0   218   245   132   161   120   170 0.75 -
83755at6656_158441_0:0021ca|TRINITY_DN79845_c2_g1_i13:190-993|+   -            268 126074at6656         -            265    0.0015   16.8   1.2   1   3      0.37       8.8    4.5   0.1    70   113    35    80    14    93 0.74 -
83755at6656_158441_0:0021ca|TRINITY_DN79845_c2_g1_i13:190-993|+   -            268 126074at6656         -            265    0.0015   16.8   1.2   2   3      0.25       5.9    5.1   0.1    39   109    44   118    41   122 0.54 -
83755at6656_158441_0:0021ca|TRINITY_DN79845_c2_g1_i13:190-993|+   -            268 126074at6656         -            265    0.0015   16.8   1.2   3   3     0.072       1.7    6.8   0.0   218   245   132   161   120   170 0.75 -
83755at6656_158441_0:0021ca|TRINITY_DN79845_c2_g1_i1:190-993|+    -            268 126074at6656         -            265    0.0015   16.8   1.2   1   3      0.37       8.8    4.5   0.1    70   113    35    80    14    93 0.74 -
83755at6656_158441_0:0021ca|TRINITY_DN79845_c2_g1_i1:190-993|+    -            268 126074at6656         -            265    0.0015   16.8   1.2   2   3      0.25       5.9    5.1   0.1    39   109    44   118    41   122 0.54 -
83755at6656_158441_0:0021ca|TRINITY_DN79845_c2_g1_i1:190-993|+    -            268 126074at6656         -            265    0.0015   16.8   1.2   3   3     0.072       1.7    6.8   0.0   218   245   132   161   120   170 0.75 -
83755at6656_158441_0:0021ca|TRINITY_DN79845_c2_g1_i6:190-993|+    -            268 126074at6656         -            265    0.0015   16.8   1.2   1   3      0.37       8.8    4.5   0.1    70   113    35    80    14    93 0.74 -
83755at6656_158441_0:0021ca|TRINITY_DN79845_c2_g1_i6:190-993|+    -            268 126074at6656         -            265    0.0015   16.8   1.2   2   3      0.25       5.9    5.1   0.1    39   109    44   118    41   122 0.54 -
83755at6656_158441_0:0021ca|TRINITY_DN79845_c2_g1_i6:190-993|+    -            268 126074at6656         -            265    0.0015   16.8   1.2   3   3     0.072       1.7    6.8   0.0   218   245   132   161   120   170 0.75 -
19590at6656_35570_0:000745|TRINITY_DN89393_c3_g3_i5:888-3140|-    -            751 126074at6656         -            265    0.0015   16.8   0.1   1   2    0.0014     0.034   12.4   0.0    45   112    71   140    65   150 0.81 -
19590at6656_35570_0:000745|TRINITY_DN89393_c3_g3_i5:888-3140|-    -            751 126074at6656         -            265    0.0015   16.8   0.1   2   2       2.4        56    1.8   0.0    13    69   208   265   199   309 0.83 -
19590at6656_7213_0:002da0|TRINITY_DN89393_c3_g3_i4:888-3254|-     -            789 126074at6656         -            265    0.0016   16.8   0.1   1   2    0.0015     0.036   12.3   0.0    45   112   109   178   103   188 0.81 -
19590at6656_7213_0:002da0|TRINITY_DN89393_c3_g3_i4:888-3254|-     -            789 126074at6656         -            265    0.0016   16.8   0.1   2   2       2.5        60    1.8   0.0    13    69   246   303   237   347 0.83 -
83755at6656_199890_0:0013c2|TRINITY_DN76940_c7_g1_i1:568-1023|+   -            152 126074at6656         -            265    0.0019   16.5   0.0   1   2     0.012      0.27    9.4   0.0   219   249    32    63    28    70 0.88 -
83755at6656_199890_0:0013c2|TRINITY_DN76940_c7_g1_i1:568-1023|+   -            152 126074at6656         -            265    0.0019   16.5   0.0   2   2      0.68        16    3.6   0.0    32    67   114   150   101   152 0.78 -
83755at6656_7222_0:00003c|TRINITY_DN88294_c4_g1_i11:818-1276|+    -            153 126074at6656         -            265     0.002   16.4   0.0   1   3      0.24       5.7    5.1   0.1    93   110     4    21     2    31 0.78 -
83755at6656_7222_0:00003c|TRINITY_DN88294_c4_g1_i11:818-1276|+    -            153 126074at6656         -            265     0.002   16.4   0.0   2   3       3.7        86    1.2   0.0    91   109    50    68    33    76 0.71 -
83755at6656_7222_0:00003c|TRINITY_DN88294_c4_g1_i11:818-1276|+    -            153 126074at6656         -            265     0.002   16.4   0.0   3   3     0.086         2    6.6   0.0    34    69    74   110    69   116 0.85 -
83755at6656_7222_0:00003c|TRINITY_DN88294_c4_g1_i1:2577-3035|+    -            153 126074at6656         -            265     0.002   16.4   0.0   1   3      0.24       5.7    5.1   0.1    93   110     4    21     2    31 0.78 -
83755at6656_7222_0:00003c|TRINITY_DN88294_c4_g1_i1:2577-3035|+    -            153 126074at6656         -            265     0.002   16.4   0.0   2   3       3.7        86    1.2   0.0    91   109    50    68    33    76 0.71 -
83755at6656_7222_0:00003c|TRINITY_DN88294_c4_g1_i1:2577-3035|+    -            153 126074at6656         -            265     0.002   16.4   0.0   3   3     0.086         2    6.6   0.0    34    69    74   110    69   116 0.85 -
83755at6656_7222_0:00003c|TRINITY_DN88294_c4_g1_i6:2594-3052|+    -            153 126074at6656         -            265     0.002   16.4   0.0   1   3      0.24       5.7    5.1   0.1    93   110     4    21     2    31 0.78 -
83755at6656_7222_0:00003c|TRINITY_DN88294_c4_g1_i6:2594-3052|+    -            153 126074at6656         -            265     0.002   16.4   0.0   2   3       3.7        86    1.2   0.0    91   109    50    68    33    76 0.71 -
83755at6656_7222_0:00003c|TRINITY_DN88294_c4_g1_i6:2594-3052|+    -            153 126074at6656         -            265     0.002   16.4   0.0   3   3     0.086         2    6.6   0.0    34    69    74   110    69   116 0.85 -
83755at6656_7222_0:00003c|TRINITY_DN88294_c4_g1_i9:2636-3094|+    -            153 126074at6656         -            265     0.002   16.4   0.0   1   3      0.24       5.7    5.1   0.1    93   110     4    21     2    31 0.78 -
83755at6656_7222_0:00003c|TRINITY_DN88294_c4_g1_i9:2636-3094|+    -            153 126074at6656         -            265     0.002   16.4   0.0   2   3       3.7        86    1.2   0.0    91   109    50    68    33    76 0.71 -
83755at6656_7222_0:00003c|TRINITY_DN88294_c4_g1_i9:2636-3094|+    -            153 126074at6656         -            265     0.002   16.4   0.0   3   3     0.086         2    6.6   0.0    34    69    74   110    69   116 0.85 -
89840at6656_294128_0:002d0c|TRINITY_DN78626_c10_g1_i1:837-2192|-  -            452 126074at6656         -            265    0.0021   16.4   0.1   1   2    0.0094      0.22    9.7   0.0    69   111   183   227   153   238 0.72 -
89840at6656_294128_0:002d0c|TRINITY_DN78626_c10_g1_i1:837-2192|-  -            452 126074at6656         -            265    0.0021   16.4   0.1   2   2     0.011      0.25    9.6   0.0   192   247   209   269   208   281 0.75 -
118807at6656_34638_0:001802|TRINITY_DN93724_c9_g4_i3:183-638|+    -            152 126074at6656         -            265    0.0024   16.2   0.0   1   2    0.0051      0.12   10.6   0.0    90   110    11    31     3    35 0.86 -
118807at6656_34638_0:001802|TRINITY_DN93724_c9_g4_i3:183-638|+    -            152 126074at6656         -            265    0.0024   16.2   0.0   2   2      0.76        18    3.5   0.0    13    40    58    85    52    97 0.83 -
118807at6656_34638_0:001802|TRINITY_DN93724_c9_g4_i4:183-638|+    -            152 126074at6656         -            265    0.0024   16.2   0.0   1   2    0.0051      0.12   10.6   0.0    90   110    11    31     3    35 0.86 -
118807at6656_34638_0:001802|TRINITY_DN93724_c9_g4_i4:183-638|+    -            152 126074at6656         -            265    0.0024   16.2   0.0   2   2      0.76        18    3.5   0.0    13    40    58    85    52    97 0.83 -
118807at6656_34638_0:001802|TRINITY_DN93724_c9_g4_i5:183-638|+    -            152 126074at6656         -            265    0.0024   16.2   0.0   1   2    0.0051      0.12   10.6   0.0    90   110    11    31     3    35 0.86 -
118807at6656_34638_0:001802|TRINITY_DN93724_c9_g4_i5:183-638|+    -            152 126074at6656         -            265    0.0024   16.2   0.0   2   2      0.76        18    3.5   0.0    13    40    58    85    52    97 0.83 -
83755at6656_1049336_0:003ca8|TRINITY_DN88444_c9_g1_i6:500-1003|+  -            168 126074at6656         -            265    0.0026   16.1   0.1   1   2     0.035      0.82    7.9   0.0    91   109    52    70    15    77 0.79 -
83755at6656_1049336_0:003ca8|TRINITY_DN88444_c9_g1_i6:500-1003|+  -            168 126074at6656         -            265    0.0026   16.1   0.1   2   2      0.28       6.6    4.9   0.0    76   115    95   134    78   139 0.76 -
45131at6656_1218281_0:001263|TRINITY_DN87849_c15_g1_i6:382-756|-  -            125 126074at6656         -            265    0.0026   16.1   0.1   1   1     0.003     0.071   11.3   0.1    89   132     3    53     1   120 0.80 -
109174at6656_6669_0:00081f|TRINITY_DN74244_c12_g1_i2:358-1305|-   -            316 126074at6656         -            265    0.0027   16.0   1.6   1   4       5.4   1.3e+02    0.7   0.1    54   107    54   109    47   121 0.69 -
109174at6656_6669_0:00081f|TRINITY_DN74244_c12_g1_i2:358-1305|-   -            316 126074at6656         -            265    0.0027   16.0   1.6   2   4       3.3        78    1.4   0.1    91   108   135   152    83   165 0.81 -
109174at6656_6669_0:00081f|TRINITY_DN74244_c12_g1_i2:358-1305|-   -            316 126074at6656         -            265    0.0027   16.0   1.6   3   4       1.6        37    2.5   0.0     9    48   175   214   168   217 0.82 -
109174at6656_6669_0:00081f|TRINITY_DN74244_c12_g1_i2:358-1305|-   -            316 126074at6656         -            265    0.0027   16.0   1.6   4   4      0.11       2.6    6.2   0.0   141   170   218   247   211   254 0.88 -
50947at6656_407821_0:0061ea|TRINITY_DN86898_c2_g2_i10:2200-2904|- -            235 126074at6656         -            265    0.0028   16.0   0.0   1   2       1.7        40    2.3   0.0    39    69    26    56    15   103 0.72 -
50947at6656_407821_0:0061ea|TRINITY_DN86898_c2_g2_i10:2200-2904|- -            235 126074at6656         -            265    0.0028   16.0   0.0   2   2    0.0026     0.061   11.6   0.0    42   108   116   190    63   194 0.70 -
50947at6656_407821_0:0061ea|TRINITY_DN86898_c2_g2_i11:2817-3521|- -            235 126074at6656         -            265    0.0028   16.0   0.0   1   2       1.7        40    2.3   0.0    39    69    26    56    15   103 0.72 -
50947at6656_407821_0:0061ea|TRINITY_DN86898_c2_g2_i11:2817-3521|- -            235 126074at6656         -            265    0.0028   16.0   0.0   2   2    0.0026     0.061   11.6   0.0    42   108   116   190    63   194 0.70 -
50947at6656_407821_0:0061ea|TRINITY_DN86898_c2_g2_i12:2817-3521|- -            235 126074at6656         -            265    0.0028   16.0   0.0   1   2       1.7        40    2.3   0.0    39    69    26    56    15   103 0.72 -
50947at6656_407821_0:0061ea|TRINITY_DN86898_c2_g2_i12:2817-3521|- -            235 126074at6656         -            265    0.0028   16.0   0.0   2   2    0.0026     0.061   11.6   0.0    42   108   116   190    63   194 0.70 -
50947at6656_407821_0:0061ea|TRINITY_DN86898_c2_g2_i5:2831-3535|-  -            235 126074at6656         -            265    0.0028   16.0   0.0   1   2       1.7        40    2.3   0.0    39    69    26    56    15   103 0.72 -
50947at6656_407821_0:0061ea|TRINITY_DN86898_c2_g2_i5:2831-3535|-  -            235 126074at6656         -            265    0.0028   16.0   0.0   2   2    0.0026     0.061   11.6   0.0    42   108   116   190    63   194 0.70 -
50947at6656_407821_0:0061ea|TRINITY_DN86898_c2_g2_i7:2782-3486|-  -            235 126074at6656         -            265    0.0028   16.0   0.0   1   2       1.7        40    2.3   0.0    39    69    26    56    15   103 0.72 -
50947at6656_407821_0:0061ea|TRINITY_DN86898_c2_g2_i7:2782-3486|-  -            235 126074at6656         -            265    0.0028   16.0   0.0   2   2    0.0026     0.061   11.6   0.0    42   108   116   190    63   194 0.70 -
50947at6656_407821_0:0061ea|TRINITY_DN86898_c2_g2_i8:2831-3535|-  -            235 126074at6656         -            265    0.0028   16.0   0.0   1   2       1.7        40    2.3   0.0    39    69    26    56    15   103 0.72 -
