#                                                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
71018at6656_6669_0:00018d|TRINITY_DN91122_c1_g3_i1:21-1097|+       -            359 71018at6656          -            402  4.3e-118  393.8   1.7   1   1  1.8e-118    3e-117  391.0   1.7    98   402     1   359     1   359 0.89 -
43728at6656_7539_0:0018d4|TRINITY_DN93718_c1_g1_i12:1694-2635|-    -            314 71018at6656          -            402   5.2e-06   24.7   0.2   2   2    0.0035     0.059   11.3   0.0   320   393   217   294   198   298 0.81 -
43728at6656_7539_0:0018d4|TRINITY_DN93718_c1_g1_i15:1508-2449|-    -            314 71018at6656          -            402   5.2e-06   24.7   0.2   1   2    0.0069      0.12   10.4   0.0   269   325    30    86    16   155 0.86 -
43728at6656_7539_0:0018d4|TRINITY_DN93718_c1_g1_i15:1508-2449|-    -            314 71018at6656          -            402   5.2e-06   24.7   0.2   2   2    0.0035     0.059   11.3   0.0   320   393   217   294   198   298 0.81 -
43728at6656_7539_0:0018d4|TRINITY_DN93718_c1_g1_i18:1921-2862|-    -            314 71018at6656          -            402   5.2e-06   24.7   0.2   1   2    0.0069      0.12   10.4   0.0   269   325    30    86    16   155 0.86 -
43728at6656_7539_0:0018d4|TRINITY_DN93718_c1_g1_i18:1921-2862|-    -            314 71018at6656          -            402   5.2e-06   24.7   0.2   2   2    0.0035     0.059   11.3   0.0   320   393   217   294   198   298 0.81 -
43728at6656_7539_0:0018d4|TRINITY_DN93718_c1_g1_i2:1735-2676|-     -            314 71018at6656          -            402   5.2e-06   24.7   0.2   1   2    0.0069      0.12   10.4   0.0   269   325    30    86    16   155 0.86 -
43728at6656_7539_0:0018d4|TRINITY_DN93718_c1_g1_i2:1735-2676|-     -            314 71018at6656          -            402   5.2e-06   24.7   0.2   2   2    0.0035     0.059   11.3   0.0   320   393   217   294   198   298 0.81 -
43728at6656_7539_0:0018d4|TRINITY_DN93718_c1_g1_i4:1734-2675|-     -            314 71018at6656          -            402   5.2e-06   24.7   0.2   1   2    0.0069      0.12   10.4   0.0   269   325    30    86    16   155 0.86 -
43728at6656_7539_0:0018d4|TRINITY_DN93718_c1_g1_i4:1734-2675|-     -            314 71018at6656          -            402   5.2e-06   24.7   0.2   2   2    0.0035     0.059   11.3   0.0   320   393   217   294   198   298 0.81 -
43728at6656_7539_0:0018d4|TRINITY_DN93718_c1_g1_i9:1507-2448|-     -            314 71018at6656          -            402   5.2e-06   24.7   0.2   1   2    0.0069      0.12   10.4   0.0   269   325    30    86    16   155 0.86 -
43728at6656_7539_0:0018d4|TRINITY_DN93718_c1_g1_i9:1507-2448|-     -            314 71018at6656          -            402   5.2e-06   24.7   0.2   2   2    0.0035     0.059   11.3   0.0   320   393   217   294   198   298 0.81 -
58110at6656_6973_0:00155e|TRINITY_DN82334_c12_g1_i3:249-452|+      -             68 71018at6656          -            402   5.9e-06   24.5   0.1   1   1   4.8e-07   8.1e-06   24.0   0.1   293   350     2    59     1    65 0.82 -
89840at6656_294128_0:002d0c|TRINITY_DN78626_c10_g1_i5:837-1613|-   -            259 71018at6656          -            402   5.9e-06   24.5   0.0   1   1   8.3e-07   1.4e-05   23.3   0.0   269   339    18    89     8    99 0.88 -
774at6656_286706_0:002ca8|TRINITY_DN93543_c3_g1_i9:93-4487|+       -           1465 71018at6656          -            402   7.5e-06   24.2   0.0   1   1   7.9e-07   1.3e-05   23.3   0.0   294   380  1373  1459  1349  1464 0.91 -
89840at6656_294128_0:002d0c|TRINITY_DN78626_c10_g1_i3:834-1706|-   -            291 71018at6656          -            402   8.9e-06   23.9   0.1   1   1   1.2e-06     2e-05   22.7   0.0   269   339   211   282   203   289 0.89 -
774at6656_294128_0:002abf|TRINITY_DN93543_c3_g1_i7:3-5804|+        -           1934 71018at6656          -            402   9.7e-06   23.8   0.0   1   1   1.1e-06   1.8e-05   22.9   0.0   294   380  1841  1927  1819  1932 0.91 -
774at6656_294128_0:002abf|TRINITY_DN93543_c3_g1_i10:3-5816|+       -           1938 71018at6656          -            402   9.7e-06   23.8   0.0   1   1   1.1e-06   1.9e-05   22.9   0.0   294   380  1845  1931  1823  1936 0.91 -
43728at6656_294128_0:00386a|TRINITY_DN72062_c12_g1_i5:106-1490|+   -            417 71018at6656          -            402   1.4e-05   23.2   4.5   1   2   5.4e-06   9.1e-05   20.6   0.0   285   327   306   348   304   355 0.89 -
43728at6656_294128_0:00386a|TRINITY_DN72062_c12_g1_i5:106-1490|+   -            417 71018at6656          -            402   1.4e-05   23.2   4.5   2   2       0.7        12    3.7   0.0   290   331   357   400   353   407 0.81 -
89840at6656_294128_0:002d0c|TRINITY_DN78626_c10_g1_i1:837-2192|-   -            452 71018at6656          -            402   1.4e-05   23.2   0.0   1   1     2e-06   3.4e-05   22.0   0.0   269   339   211   282   197   292 0.88 -
43728at6656_294128_0:00386a|TRINITY_DN72062_c12_g1_i2:106-1359|+   -            418 71018at6656          -            402   1.4e-05   23.2   4.5   1   2   5.4e-06   9.2e-05   20.6   0.0   285   327   307   349   305   356 0.89 -
43728at6656_294128_0:00386a|TRINITY_DN72062_c12_g1_i2:106-1359|+   -            418 71018at6656          -            402   1.4e-05   23.2   4.5   2   2      0.71        12    3.7   0.0   290   331   358   401   354   408 0.81 -
58110at6656_6973_0:00155e|TRINITY_DN78038_c13_g1_i2:301-513|-      -             71 71018at6656          -            402   1.8e-05   22.9   0.0   1   1   1.1e-06   1.9e-05   22.8   0.0   301   354    18    71     6    71 0.90 -
103749at6656_1629725_0:001499|TRINITY_DN86835_c6_g5_i8:2636-3355|+ -            240 71018at6656          -            402     2e-05   22.8   0.4   1   3       6.9   1.2e+02    0.5   0.0   164   189    82   107    61   114 0.67 -
103749at6656_1629725_0:001499|TRINITY_DN86835_c6_g5_i8:2636-3355|+ -            240 71018at6656          -            402     2e-05   22.8   0.4   2   3   9.3e-05    0.0016   16.5   0.0   291   367   114   189   110   216 0.83 -
103749at6656_1629725_0:001499|TRINITY_DN86835_c6_g5_i8:2636-3355|+ -            240 71018at6656          -            402     2e-05   22.8   0.4   3   3       2.5        42    1.9   0.0   295   323   206   239   198   240 0.65 -
103749at6656_1629725_0:001499|TRINITY_DN86835_c6_g5_i9:2636-3355|+ -            240 71018at6656          -            402     2e-05   22.8   0.4   1   3       6.9   1.2e+02    0.5   0.0   164   189    82   107    61   114 0.67 -
103749at6656_1629725_0:001499|TRINITY_DN86835_c6_g5_i9:2636-3355|+ -            240 71018at6656          -            402     2e-05   22.8   0.4   2   3   9.3e-05    0.0016   16.5   0.0   291   367   114   189   110   216 0.83 -
103749at6656_1629725_0:001499|TRINITY_DN86835_c6_g5_i9:2636-3355|+ -            240 71018at6656          -            402     2e-05   22.8   0.4   3   3       2.5        42    1.9   0.0   295   323   206   239   198   240 0.65 -
107802at6656_67767_0:001be9|TRINITY_DN87574_c7_g1_i1:3991-4473|-   -            161 71018at6656          -            402   2.4e-05   22.5   0.1   1   1   4.8e-06   8.1e-05   20.8   0.0   290   386    15   121    11   131 0.69 -
81307at6656_121225_0:00011e|TRINITY_DN89960_c7_g3_i1:816-1391|-    -            192 71018at6656          -            402   2.6e-05   22.4   0.2   1   2      0.33       5.6    4.8   0.2   339   391     9    60     2    69 0.72 -
81307at6656_121225_0:00011e|TRINITY_DN89960_c7_g3_i1:816-1391|-    -            192 71018at6656          -            402   2.6e-05   22.4   0.2   2   2   0.00018     0.003   15.6   0.0   291   365   113   189   108   192 0.86 -
81307at6656_121225_0:00011e|TRINITY_DN89960_c7_g3_i2:1169-1744|-   -            192 71018at6656          -            402   2.6e-05   22.4   0.2   1   2      0.33       5.6    4.8   0.2   339   391     9    60     2    69 0.72 -
81307at6656_121225_0:00011e|TRINITY_DN89960_c7_g3_i2:1169-1744|-   -            192 71018at6656          -            402   2.6e-05   22.4   0.2   2   2   0.00018     0.003   15.6   0.0   291   365   113   189   108   192 0.86 -
81307at6656_121225_0:00011e|TRINITY_DN89960_c7_g3_i3:1475-2050|-   -            192 71018at6656          -            402   2.6e-05   22.4   0.2   1   2      0.33       5.6    4.8   0.2   339   391     9    60     2    69 0.72 -
81307at6656_121225_0:00011e|TRINITY_DN89960_c7_g3_i3:1475-2050|-   -            192 71018at6656          -            402   2.6e-05   22.4   0.2   2   2   0.00018     0.003   15.6   0.0   291   365   113   189   108   192 0.86 -
55599at6656_7070_0:000590|TRINITY_DN84255_c7_g1_i1:358-1917|+      -            520 71018at6656          -            402   2.7e-05   22.3   0.0   1   1     3e-06     5e-05   21.5   0.0   203   260   236   295   215   309 0.64 -
55599at6656_7070_0:000590|TRINITY_DN84255_c7_g1_i5:398-1957|+      -            520 71018at6656          -            402   2.7e-05   22.3   0.0   1   1     3e-06     5e-05   21.5   0.0   203   260   236   295   215   309 0.64 -
31196at6656_407821_0:0026f5|TRINITY_DN64043_c0_g1_i1:327-473|-     -             49 71018at6656          -            402   3.1e-05   22.1   0.1   1   1   1.8e-06   3.1e-05   22.1   0.1   320   365     2    45     1    49 0.79 -
28519at6656_6669_0:004c9b|TRINITY_DN73479_c18_g1_i3:417-1361|-     -            315 71018at6656          -            402   3.3e-05   22.0   0.2   1   2   5.1e-05   0.00085   17.4   0.1   307   375    72   142    57   148 0.81 -
28519at6656_6669_0:004c9b|TRINITY_DN73479_c18_g1_i3:417-1361|-     -            315 71018at6656          -            402   3.3e-05   22.0   0.2   2   2       3.7        61    1.4   0.0   302   325   258   281   255   303 0.85 -
58110at6656_286706_0:001cb7|TRINITY_DN82560_c3_g1_i2:401-1057|+    -            219 71018at6656          -            402   3.6e-05   21.9   0.0   1   2     0.023      0.39    8.6   0.0   294   367     1    78     1   109 0.78 -
58110at6656_286706_0:001cb7|TRINITY_DN82560_c3_g1_i2:401-1057|+    -            219 71018at6656          -            402   3.6e-05   21.9   0.0   2   2    0.0035     0.059   11.3   0.0   330   365   183   218   139   219 0.59 -
83755at6656_7394_0:0008ec|TRINITY_DN79703_c11_g1_i3:1846-2694|-    -            283 71018at6656          -            402   4.1e-05   21.7   1.1   1   2      0.24         4    5.3   0.1   311   366    69   130    58   152 0.54 -
83755at6656_7394_0:0008ec|TRINITY_DN79703_c11_g1_i3:1846-2694|-    -            283 71018at6656          -            402   4.1e-05   21.7   1.1   2   2   0.00041    0.0068   14.4   0.1   301   393   166   264   161   270 0.77 -
83755at6656_7394_0:0008ec|TRINITY_DN79703_c11_g1_i4:1846-2694|-    -            283 71018at6656          -            402   4.1e-05   21.7   1.1   1   2      0.24         4    5.3   0.1   311   366    69   130    58   152 0.54 -
83755at6656_7394_0:0008ec|TRINITY_DN79703_c11_g1_i4:1846-2694|-    -            283 71018at6656          -            402   4.1e-05   21.7   1.1   2   2   0.00041    0.0068   14.4   0.1   301   393   166   264   161   270 0.77 -
43728at6656_7004_0:002041|TRINITY_DN80614_c9_g1_i4:93-743|+        -            217 71018at6656          -            402   6.3e-05   21.1   0.0   1   2      0.58       9.7    4.0   0.0   296   329     6    39     3    48 0.78 -
43728at6656_7004_0:002041|TRINITY_DN80614_c9_g1_i4:93-743|+        -            217 71018at6656          -            402   6.3e-05   21.1   0.0   2   2   0.00023    0.0039   15.2   0.0   300   373    94   168    52   188 0.85 -
50947at6656_13037_0:001fac|TRINITY_DN86602_c12_g1_i1:39-725|-      -            229 71018at6656          -            402   6.6e-05   21.1   1.9   1   2   0.00063     0.011   13.8   0.0   288   325    84   121    77   132 0.88 -
50947at6656_13037_0:001fac|TRINITY_DN86602_c12_g1_i1:39-725|-      -            229 71018at6656          -            402   6.6e-05   21.1   1.9   2   2      0.32       5.3    4.9   2.4   268   322   175   229   155   229 0.81 -
81307at6656_6669_0:000a54|TRINITY_DN92335_c1_g2_i2:346-936|+       -            197 71018at6656          -            402   7.6e-05   20.8   0.3   1   2    0.0051     0.086   10.8   0.0   342   372     3    33     1    49 0.65 -
81307at6656_6669_0:000a54|TRINITY_DN92335_c1_g2_i2:346-936|+       -            197 71018at6656          -            402   7.6e-05   20.8   0.3   2   2     0.024       0.4    8.6   0.0   159   239   105   197    91   197 0.70 -
81307at6656_6669_0:000a54|TRINITY_DN92335_c1_g2_i3:426-1016|+      -            197 71018at6656          -            402   7.6e-05   20.8   0.3   1   2    0.0051     0.086   10.8   0.0   342   372     3    33     1    49 0.65 -
81307at6656_6669_0:000a54|TRINITY_DN92335_c1_g2_i3:426-1016|+      -            197 71018at6656          -            402   7.6e-05   20.8   0.3   2   2     0.024       0.4    8.6   0.0   159   239   105   197    91   197 0.70 -
19590at6656_35570_0:000745|TRINITY_DN89393_c3_g3_i5:888-3140|-     -            751 71018at6656          -            402   9.3e-05   20.6   0.1   1   1   1.2e-05   0.00021   19.4   0.0   264   328    77   140    69   178 0.77 -
28519at6656_77166_0:00242c|TRINITY_DN73479_c18_g1_i1:417-1681|-    -            314 71018at6656          -            402   0.00014   20.0   0.2   1   1     5e-05   0.00085   17.4   0.1   307   375    71   141    56   147 0.81 -
28519at6656_7539_0:001079|TRINITY_DN73479_c18_g1_i5:253-852|-      -            200 71018at6656          -            402   0.00016   19.8   0.1   1   1   2.1e-05   0.00036   18.6   0.1   307   375    71   141    57   146 0.80 -
44953at6656_197043_0:002247|TRINITY_DN72935_c10_g4_i1:225-863|+    -            213 71018at6656          -            402   0.00023   19.3   0.1   1   1   5.7e-05   0.00096   17.2   0.1   294   356   138   205   129   213 0.75 -
28519at6656_136037_0:000a01|TRINITY_DN73479_c18_g1_i4:166-1983|-   -            606 71018at6656          -            402   0.00023   19.3   0.1   1   2   0.00015    0.0025   15.8   0.1   307   375    61   131    47   135 0.80 -
28519at6656_136037_0:000a01|TRINITY_DN73479_c18_g1_i4:166-1983|-   -            606 71018at6656          -            402   0.00023   19.3   0.1   2   2       8.5   1.4e+02    0.2   0.0   302   324   247   269   244   291 0.85 -
81307at6656_441921_0:001885|TRINITY_DN83055_c5_g1_i3:537-1175|+    -            213 71018at6656          -            402   0.00023   19.3   0.2   1   2       1.6        26    2.6   0.1   297   326     2    31     1    78 0.57 -
81307at6656_441921_0:001885|TRINITY_DN83055_c5_g1_i3:537-1175|+    -            213 71018at6656          -            402   0.00023   19.3   0.2   2   2   0.00029     0.005   14.9   0.0   284   370    81   169    74   176 0.85 -
81307at6656_441921_0:001885|TRINITY_DN83055_c5_g1_i4:537-1175|+    -            213 71018at6656          -            402   0.00023   19.3   0.2   1   2       1.6        26    2.6   0.1   297   326     2    31     1    78 0.57 -
81307at6656_441921_0:001885|TRINITY_DN83055_c5_g1_i4:537-1175|+    -            213 71018at6656          -            402   0.00023   19.3   0.2   2   2   0.00029     0.005   14.9   0.0   284   370    81   169    74   176 0.85 -
96971at6656_6958_0:002aae|TRINITY_DN90394_c3_g1_i3:249-920|-       -            224 71018at6656          -            402   0.00025   19.2   0.5   1   2       1.1        18    3.1   0.0   197   221    32    56    26    75 0.83 -
96971at6656_6958_0:002aae|TRINITY_DN90394_c3_g1_i3:249-920|-       -            224 71018at6656          -            402   0.00025   19.2   0.5   2   2    0.0051     0.086   10.8   0.1   350   378   186   214   159   223 0.74 -
96971at6656_6958_0:002aae|TRINITY_DN90394_c3_g1_i4:249-920|-       -            224 71018at6656          -            402   0.00025   19.2   0.5   1   2       1.1        18    3.1   0.0   197   221    32    56    26    75 0.83 -
96971at6656_6958_0:002aae|TRINITY_DN90394_c3_g1_i4:249-920|-       -            224 71018at6656          -            402   0.00025   19.2   0.5   2   2    0.0051     0.086   10.8   0.1   350   378   186   214   159   223 0.74 -
96971at6656_6958_0:002aae|TRINITY_DN90394_c3_g1_i5:249-920|-       -            224 71018at6656          -            402   0.00025   19.2   0.5   1   2       1.1        18    3.1   0.0   197   221    32    56    26    75 0.83 -
96971at6656_6958_0:002aae|TRINITY_DN90394_c3_g1_i5:249-920|-       -            224 71018at6656          -            402   0.00025   19.2   0.5   2   2    0.0051     0.086   10.8   0.1   350   378   186   214   159   223 0.74 -
96971at6656_6958_0:002aae|TRINITY_DN90394_c3_g1_i8:249-920|-       -            224 71018at6656          -            402   0.00025   19.2   0.5   1   2       1.1        18    3.1   0.0   197   221    32    56    26    75 0.83 -
96971at6656_6958_0:002aae|TRINITY_DN90394_c3_g1_i8:249-920|-       -            224 71018at6656          -            402   0.00025   19.2   0.5   2   2    0.0051     0.086   10.8   0.1   350   378   186   214   159   223 0.74 -
19590at6656_56086_0:0029b1|TRINITY_DN77672_c7_g1_i2:766-1239|+     -            158 71018at6656          -            402   0.00028   19.0   0.1   1   1   4.1e-05   0.00068   17.7   0.1   194   336     6   143     2   154 0.81 -
19590at6656_56086_0:0029b1|TRINITY_DN77672_c7_g1_i3:853-1326|+     -            158 71018at6656          -            402   0.00028   19.0   0.1   1   1   4.1e-05   0.00068   17.7   0.1   194   336     6   143     2   154 0.81 -
53201at6656_438502_0:0023f5|TRINITY_DN86274_c10_g1_i5:30-776|+     -            249 71018at6656          -            402    0.0003   18.9   0.1   1   2      0.63        11    3.9   0.0   295   326    32    63    20    77 0.76 -
