#                                                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
43728at6656_7038_0:00292b|TRINITY_DN72062_c12_g1_i3:271-2117|+     -            572 43728at6656          -            431  2.4e-194  645.4  13.9   1   1  9.2e-194  1.7e-192  639.3  13.9     3   431    45   550    43   550 0.89 -
84925at6656_378494_0:005e57|TRINITY_DN83345_c1_g1_i13:99-1154|-    -            352 43728at6656          -            431     0.002   16.3   0.0   1   1   0.00018    0.0034   15.5   0.0   337   429   169   263   134   265 0.84 -
84925at6656_378494_0:005e57|TRINITY_DN83345_c1_g1_i1:99-1154|-     -            352 43728at6656          -            431     0.002   16.3   0.0   1   1   0.00018    0.0034   15.5   0.0   337   429   169   263   134   265 0.84 -
116982at6656_7176_0:003ae7|TRINITY_DN79934_c8_g3_i2:2471-2629|-    -             53 43728at6656          -            431    0.0021   16.3   0.1   1   1   0.00012    0.0022   16.2   0.1   385   429     8    51     4    53 0.90 -
125716at6656_2015173_0:002914|TRINITY_DN89819_c0_g1_i1:337-879|+   -            181 43728at6656          -            431    0.0021   16.3   0.6   1   1   0.00029    0.0053   14.9   0.6   167   208    85   126    60   170 0.76 -
58110at6656_6973_0:00155e|TRINITY_DN93240_c4_g1_i2:357-578|+       -             74 43728at6656          -            431    0.0023   16.1   0.2   1   1   0.00037    0.0068   14.5   0.2   171   210     2    41     1    74 0.70 -
58110at6656_6973_0:00155e|TRINITY_DN93240_c4_g1_i5:299-520|+       -             74 43728at6656          -            431    0.0023   16.1   0.2   1   1   0.00037    0.0068   14.5   0.2   171   210     2    41     1    74 0.70 -
58110at6656_6973_0:00155e|TRINITY_DN93240_c4_g1_i6:327-548|+       -             74 43728at6656          -            431    0.0023   16.1   0.2   1   1   0.00037    0.0068   14.5   0.2   171   210     2    41     1    74 0.70 -
58110at6656_6973_0:00155e|TRINITY_DN93240_c4_g1_i7:299-520|+       -             74 43728at6656          -            431    0.0023   16.1   0.2   1   1   0.00037    0.0068   14.5   0.2   171   210     2    41     1    74 0.70 -
58110at6656_6973_0:00155e|TRINITY_DN93240_c4_g1_i8:327-548|+       -             74 43728at6656          -            431    0.0023   16.1   0.2   1   1   0.00037    0.0068   14.5   0.2   171   210     2    41     1    74 0.70 -
89840at6656_1218281_0:001bc8|TRINITY_DN78626_c10_g1_i6:852-1310|-  -            153 43728at6656          -            431    0.0024   16.0   0.1   1   1   0.00017    0.0032   15.6   0.1   180   244    68   136    49   146 0.82 -
22611at6656_1155016_0:001909|TRINITY_DN89507_c4_g1_i1:476-937|+    -            154 43728at6656          -            431    0.0026   15.9   0.0   1   1   0.00068     0.013   13.7   0.0   374   430    13    68     1    77 0.91 -
22611at6656_1155016_0:001909|TRINITY_DN89507_c4_g1_i4:477-938|+    -            154 43728at6656          -            431    0.0026   15.9   0.0   1   1   0.00068     0.013   13.7   0.0   374   430    13    68     1    77 0.91 -
22611at6656_1155016_0:001909|TRINITY_DN89507_c4_g1_i5:239-700|+    -            154 43728at6656          -            431    0.0026   15.9   0.0   1   1   0.00068     0.013   13.7   0.0   374   430    13    68     1    77 0.91 -
83755at6656_30019_0:0008bb|TRINITY_DN93328_c6_g1_i6:3237-3785|-    -            183 43728at6656          -            431    0.0029   15.8   0.1   1   1   0.00068     0.013   13.7   0.0   168   206   114   152    97   166 0.85 -
13019at6656_72036_0:001264|TRINITY_DN89819_c0_g1_i2:220-1206|+     -            329 43728at6656          -            431    0.0043   15.2   0.5   1   1    0.0012     0.022   12.9   0.3   166   207   123   164    97   176 0.86 -
83755at6656_32264_0:001274|TRINITY_DN80976_c6_g1_i3:240-872|+      -            211 43728at6656          -            431    0.0047   15.1   0.3   1   2     0.084       1.6    6.8   0.0   375   429     3    57     1    59 0.91 -
83755at6656_32264_0:001274|TRINITY_DN80976_c6_g1_i3:240-872|+      -            211 43728at6656          -            431    0.0047   15.1   0.3   2   2      0.19       3.6    5.6   0.1   173   209   123   160   120   207 0.72 -
83755at6656_32264_0:001274|TRINITY_DN80976_c6_g1_i4:720-1352|+     -            211 43728at6656          -            431    0.0047   15.1   0.3   1   2     0.084       1.6    6.8   0.0   375   429     3    57     1    59 0.91 -
83755at6656_32264_0:001274|TRINITY_DN80976_c6_g1_i4:720-1352|+     -            211 43728at6656          -            431    0.0047   15.1   0.3   2   2      0.19       3.6    5.6   0.1   173   209   123   160   120   207 0.72 -
125716at6656_32264_0:00243b|TRINITY_DN86835_c6_g5_i1:2831-3379|+   -            183 43728at6656          -            431    0.0066   14.6   0.7   1   2    0.0048     0.089   10.9   0.1   336   414    31   108    12   123 0.66 -
125716at6656_32264_0:00243b|TRINITY_DN86835_c6_g5_i1:2831-3379|+   -            183 43728at6656          -            431    0.0066   14.6   0.7   2   2         2        37    2.2   0.2   399   430   137   174   114   175 0.67 -
89840at6656_294128_0:002d0c|TRINITY_DN78626_c10_g1_i3:834-1706|-   -            291 43728at6656          -            431    0.0077   14.4   0.1   1   1    0.0006     0.011   13.8   0.1   180   244   200   268   182   287 0.82 -
103749at6656_1629725_0:001499|TRINITY_DN86835_c6_g5_i8:2636-3355|+ -            240 43728at6656          -            431    0.0089   14.2   0.4   1   2    0.0049     0.091   10.8   0.0   332   414    92   173    50   188 0.67 -
103749at6656_1629725_0:001499|TRINITY_DN86835_c6_g5_i8:2636-3355|+ -            240 43728at6656          -            431    0.0089   14.2   0.4   2   2       2.8        53    1.7   0.2   399   430   202   239   175   240 0.68 -
103749at6656_1629725_0:001499|TRINITY_DN86835_c6_g5_i9:2636-3355|+ -            240 43728at6656          -            431    0.0089   14.2   0.4   1   2    0.0049     0.091   10.8   0.0   332   414    92   173    50   188 0.67 -
103749at6656_1629725_0:001499|TRINITY_DN86835_c6_g5_i9:2636-3355|+ -            240 43728at6656          -            431    0.0089   14.2   0.4   2   2       2.8        53    1.7   0.2   399   430   202   239   175   240 0.68 -
43728at6656_197043_0:001b42|TRINITY_DN80614_c9_g1_i6:260-583|+     -            108 43728at6656          -            431     0.009   14.1   0.0   1   1    0.0021     0.039   12.0   0.0   179   247     1    75     1   108 0.70 -
43728at6656_197043_0:001b42|TRINITY_DN80614_c9_g2_i4:1640-1963|-   -            108 43728at6656          -            431     0.009   14.1   0.0   1   1    0.0021     0.039   12.0   0.0   179   247     1    75     1   108 0.70 -
50947at6656_407821_0:0061ea|TRINITY_DN86898_c2_g2_i10:2200-2904|-  -            235 43728at6656          -            431     0.014   13.5   0.0   1   2      0.47       8.7    4.3   0.0   336   421     2    91     1    96 0.71 -
50947at6656_407821_0:0061ea|TRINITY_DN86898_c2_g2_i10:2200-2904|-  -            235 43728at6656          -            431     0.014   13.5   0.0   2   2     0.052      0.97    7.5   0.0   178   206   117   146   109   220 0.88 -
50947at6656_407821_0:0061ea|TRINITY_DN86898_c2_g2_i11:2817-3521|-  -            235 43728at6656          -            431     0.014   13.5   0.0   1   2      0.47       8.7    4.3   0.0   336   421     2    91     1    96 0.71 -
50947at6656_407821_0:0061ea|TRINITY_DN86898_c2_g2_i11:2817-3521|-  -            235 43728at6656          -            431     0.014   13.5   0.0   2   2     0.052      0.97    7.5   0.0   178   206   117   146   109   220 0.88 -
50947at6656_407821_0:0061ea|TRINITY_DN86898_c2_g2_i12:2817-3521|-  -            235 43728at6656          -            431     0.014   13.5   0.0   1   2      0.47       8.7    4.3   0.0   336   421     2    91     1    96 0.71 -
50947at6656_407821_0:0061ea|TRINITY_DN86898_c2_g2_i12:2817-3521|-  -            235 43728at6656          -            431     0.014   13.5   0.0   2   2     0.052      0.97    7.5   0.0   178   206   117   146   109   220 0.88 -
50947at6656_407821_0:0061ea|TRINITY_DN86898_c2_g2_i5:2831-3535|-   -            235 43728at6656          -            431     0.014   13.5   0.0   1   2      0.47       8.7    4.3   0.0   336   421     2    91     1    96 0.71 -
50947at6656_407821_0:0061ea|TRINITY_DN86898_c2_g2_i5:2831-3535|-   -            235 43728at6656          -            431     0.014   13.5   0.0   2   2     0.052      0.97    7.5   0.0   178   206   117   146   109   220 0.88 -
50947at6656_407821_0:0061ea|TRINITY_DN86898_c2_g2_i7:2782-3486|-   -            235 43728at6656          -            431     0.014   13.5   0.0   1   2      0.47       8.7    4.3   0.0   336   421     2    91     1    96 0.71 -
50947at6656_407821_0:0061ea|TRINITY_DN86898_c2_g2_i7:2782-3486|-   -            235 43728at6656          -            431     0.014   13.5   0.0   2   2     0.052      0.97    7.5   0.0   178   206   117   146   109   220 0.88 -
50947at6656_407821_0:0061ea|TRINITY_DN86898_c2_g2_i8:2831-3535|-   -            235 43728at6656          -            431     0.014   13.5   0.0   1   2      0.47       8.7    4.3   0.0   336   421     2    91     1    96 0.71 -
50947at6656_407821_0:0061ea|TRINITY_DN86898_c2_g2_i8:2831-3535|-   -            235 43728at6656          -            431     0.014   13.5   0.0   2   2     0.052      0.97    7.5   0.0   178   206   117   146   109   220 0.88 -
96971at6656_51655_0:000fd6|TRINITY_DN91534_c7_g1_i3:328-1056|+     -            243 43728at6656          -            431     0.015   13.4   0.0   1   2    0.0082      0.15   10.1   0.0   181   210    34    63    28    85 0.72 -
96971at6656_51655_0:000fd6|TRINITY_DN91534_c7_g1_i3:328-1056|+     -            243 43728at6656          -            431     0.015   13.4   0.0   2   2       8.8   1.6e+02    0.1   0.0   370   398    88   116    72   125 0.79 -
96971at6656_51655_0:000fd6|TRINITY_DN91534_c7_g1_i4:328-1056|+     -            243 43728at6656          -            431     0.015   13.4   0.0   1   2    0.0082      0.15   10.1   0.0   181   210    34    63    28    85 0.72 -
96971at6656_51655_0:000fd6|TRINITY_DN91534_c7_g1_i4:328-1056|+     -            243 43728at6656          -            431     0.015   13.4   0.0   2   2       8.8   1.6e+02    0.1   0.0   370   398    88   116    72   125 0.79 -
96971at6656_51655_0:000fd6|TRINITY_DN91534_c7_g1_i6:328-1056|+     -            243 43728at6656          -            431     0.015   13.4   0.0   1   2    0.0082      0.15   10.1   0.0   181   210    34    63    28    85 0.72 -
96971at6656_51655_0:000fd6|TRINITY_DN91534_c7_g1_i6:328-1056|+     -            243 43728at6656          -            431     0.015   13.4   0.0   2   2       8.8   1.6e+02    0.1   0.0   370   398    88   116    72   125 0.79 -
96971at6656_51655_0:000fd6|TRINITY_DN91534_c7_g1_i7:328-1056|+     -            243 43728at6656          -            431     0.015   13.4   0.0   1   2    0.0082      0.15   10.1   0.0   181   210    34    63    28    85 0.72 -
96971at6656_51655_0:000fd6|TRINITY_DN91534_c7_g1_i7:328-1056|+     -            243 43728at6656          -            431     0.015   13.4   0.0   2   2       8.8   1.6e+02    0.1   0.0   370   398    88   116    72   125 0.79 -
103749at6656_166361_0:002df3|TRINITY_DN82935_c12_g1_i2:117-827|-   -            237 43728at6656          -            431     0.016   13.4   0.1   1   3     0.033      0.61    8.1   0.0   371   411    16    56    12    70 0.88 -
103749at6656_166361_0:002df3|TRINITY_DN82935_c12_g1_i2:117-827|-   -            237 43728at6656          -            431     0.016   13.4   0.1   2   3       7.1   1.3e+02    0.4   0.0   182   206    80   105    57   143 0.73 -
103749at6656_166361_0:002df3|TRINITY_DN82935_c12_g1_i2:117-827|-   -            237 43728at6656          -            431     0.016   13.4   0.1   3   3       5.9   1.1e+02    0.7   0.0   188   215   166   192   163   210 0.77 -
83755at6656_7394_0:0008ec|TRINITY_DN79703_c11_g1_i3:1846-2694|-    -            283 43728at6656          -            431     0.022   12.9   0.7   1   2      0.15       2.7    6.0   0.4   379   429    73   128    66   134 0.59 -
83755at6656_7394_0:0008ec|TRINITY_DN79703_c11_g1_i3:1846-2694|-    -            283 43728at6656          -            431     0.022   12.9   0.7   2   2      0.24       4.5    5.3   0.0   182   211   167   195   153   247 0.74 -
83755at6656_7394_0:0008ec|TRINITY_DN79703_c11_g1_i4:1846-2694|-    -            283 43728at6656          -            431     0.022   12.9   0.7   1   2      0.15       2.7    6.0   0.4   379   429    73   128    66   134 0.59 -
83755at6656_7394_0:0008ec|TRINITY_DN79703_c11_g1_i4:1846-2694|-    -            283 43728at6656          -            431     0.022   12.9   0.7   2   2      0.24       4.5    5.3   0.0   182   211   167   195   153   247 0.74 -
19590at6656_7536_0:0007e0|TRINITY_DN82725_c2_g1_i10:172-444|+      -             91 43728at6656          -            431     0.022   12.8   0.0   1   1    0.0015     0.028   12.5   0.0   399   429    47    77    27    79 0.88 -
19590at6656_7536_0:0007e0|TRINITY_DN82725_c2_g1_i12:455-727|+      -             91 43728at6656          -            431     0.022   12.8   0.0   1   1    0.0015     0.028   12.5   0.0   399   429    47    77    27    79 0.88 -
19590at6656_7536_0:0007e0|TRINITY_DN82725_c2_g1_i18:180-452|+      -             91 43728at6656          -            431     0.022   12.8   0.0   1   1    0.0015     0.028   12.5   0.0   399   429    47    77    27    79 0.88 -
19590at6656_7536_0:0007e0|TRINITY_DN82725_c2_g1_i7:455-727|+       -             91 43728at6656          -            431     0.022   12.8   0.0   1   1    0.0015     0.028   12.5   0.0   399   429    47    77    27    79 0.88 -
19590at6656_7536_0:0007e0|TRINITY_DN82725_c2_g1_i9:172-444|+       -             91 43728at6656          -            431     0.022   12.8   0.0   1   1    0.0015     0.028   12.5   0.0   399   429    47    77    27    79 0.88 -
103749at6656_454923_0:0027ec|TRINITY_DN82935_c12_g1_i1:1630-2364|- -            245 43728at6656          -            431     0.027   12.6   0.1   1   3     0.052      0.98    7.4   0.0   372   411     3    42     1    52 0.88 -
103749at6656_454923_0:0027ec|TRINITY_DN82935_c12_g1_i1:1630-2364|- -            245 43728at6656          -            431     0.027   12.6   0.1   2   3       7.4   1.4e+02    0.4   0.0   182   206    66    91    44   131 0.73 -
103749at6656_454923_0:0027ec|TRINITY_DN82935_c12_g1_i1:1630-2364|- -            245 43728at6656          -            431     0.027   12.6   0.1   3   3       5.2        98    0.9   0.0   187   215   151   178   146   203 0.79 -
44953at6656_407821_0:002864|TRINITY_DN88294_c4_g1_i7:628-978|+     -            117 43728at6656          -            431     0.027   12.6   0.0   1   2      0.22       4.1    5.4   0.0   408   429    15    33     1    45 0.57 -
44953at6656_407821_0:002864|TRINITY_DN88294_c4_g1_i7:628-978|+     -            117 43728at6656          -            431     0.027   12.6   0.0   2   2      0.19       3.6    5.6   0.0   375   417    70   112    55   117 0.52 -
118807at6656_7536_0:0003d0|TRINITY_DN82339_c12_g1_i4:755-1030|-    -             92 43728at6656          -            431     0.029   12.5   0.1   1   2     0.057       1.1    7.3   0.0   167   205     8    44     1    54 0.69 -
118807at6656_7536_0:0003d0|TRINITY_DN82339_c12_g1_i4:755-1030|-    -             92 43728at6656          -            431     0.029   12.5   0.1   2   2      0.66        12    3.8   0.0   171   203    62    92    50    92 0.81 -
118807at6656_7536_0:0003d0|TRINITY_DN82339_c12_g1_i8:756-1031|-    -             92 43728at6656          -            431     0.029   12.5   0.1   1   2     0.057       1.1    7.3   0.0   167   205     8    44     1    54 0.69 -
118807at6656_7536_0:0003d0|TRINITY_DN82339_c12_g1_i8:756-1031|-    -             92 43728at6656          -            431     0.029   12.5   0.1   2   2      0.66        12    3.8   0.0   171   203    62    92    50    92 0.81 -
81307at6656_411798_0:0026f9|TRINITY_DN77898_c9_g3_i4:251-850|+     -            200 43728at6656          -            431     0.037   12.1   0.4   1   2       5.4     1e+02    0.8   0.3   404   423    10    33     6    37 0.65 -
81307at6656_411798_0:0026f9|TRINITY_DN77898_c9_g3_i4:251-850|+     -            200 43728at6656          -            431     0.037   12.1   0.4   2   2     0.002     0.037   12.1   0.4   398   430   121   152   102   153 0.87 -
