#                                                                                                                         --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                     accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                             ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
96592at6656_294128_0:0045ca|TRINITY_DN71446_c0_g2_i2:468-1442|+   -            325 96592at6656          -            260  2.1e-118  393.7   4.3   1   1  1.4e-116  4.2e-115  382.9   4.3     1   260     1   321     1   321 0.87 -
19590at6656_680683_0:002049|TRINITY_DN92405_c11_g1_i5:88-1131|+   -            348 96592at6656          -            260     0.007   15.1   0.0   2   2      0.28       8.2    5.0   0.0   221   250   185   215   178   221 0.84 -
31119at6656_34740_0:001a28|TRINITY_DN93438_c7_g1_i10:601-2154|+   -            518 96592at6656          -            260    0.0073   15.0   0.8   1   3      0.98        29    3.3   0.1     8    57    21    72    14   128 0.52 -
31119at6656_34740_0:001a28|TRINITY_DN93438_c7_g1_i10:601-2154|+   -            518 96592at6656          -            260    0.0073   15.0   0.8   2   3     0.099       2.9    6.5   0.0   229   253   412   436   406   439 0.89 -
31119at6656_34740_0:001a28|TRINITY_DN93438_c7_g1_i10:601-2154|+   -            518 96592at6656          -            260    0.0073   15.0   0.8   3   3       7.9   2.3e+02    0.3   0.0   211   257   436   485   434   488 0.81 -
31119at6656_34740_0:001a28|TRINITY_DN93438_c7_g1_i4:787-2340|+    -            518 96592at6656          -            260    0.0073   15.0   0.8   1   3      0.98        29    3.3   0.1     8    57    21    72    14   128 0.52 -
31119at6656_34740_0:001a28|TRINITY_DN93438_c7_g1_i4:787-2340|+    -            518 96592at6656          -            260    0.0073   15.0   0.8   2   3     0.099       2.9    6.5   0.0   229   253   412   436   406   439 0.89 -
31119at6656_34740_0:001a28|TRINITY_DN93438_c7_g1_i4:787-2340|+    -            518 96592at6656          -            260    0.0073   15.0   0.8   3   3       7.9   2.3e+02    0.3   0.0   211   257   436   485   434   488 0.81 -
83755at6656_7370_0:002b5e|TRINITY_DN82468_c10_g1_i4:2426-2815|-   -            130 96592at6656          -            260    0.0075   15.0   0.5   1   1   0.00033    0.0097   14.6   0.5     9    76     2    76     1    98 0.80 -
58119at6656_197043_0:005df8|TRINITY_DN89883_c1_g1_i1:2380-3147|+  -            256 96592at6656          -            260    0.0075   15.0   0.1   1   2     0.008      0.24   10.1   0.0   222   250   129   157   122   163 0.90 -
58119at6656_197043_0:005df8|TRINITY_DN89883_c1_g1_i1:2380-3147|+  -            256 96592at6656          -            260    0.0075   15.0   0.1   2   2       5.2   1.5e+02    0.9   0.0   220   250   169   199   160   206 0.72 -
58119at6656_197043_0:005df8|TRINITY_DN89883_c1_g1_i4:2093-2860|+  -            256 96592at6656          -            260    0.0075   15.0   0.1   1   2     0.008      0.24   10.1   0.0   222   250   129   157   122   163 0.90 -
58119at6656_197043_0:005df8|TRINITY_DN89883_c1_g1_i4:2093-2860|+  -            256 96592at6656          -            260    0.0075   15.0   0.1   2   2       5.2   1.5e+02    0.9   0.0   220   250   169   199   160   206 0.72 -
83755at6656_34740_0:001fa0|TRINITY_DN88922_c5_g1_i10:331-966|+    -            212 96592at6656          -            260    0.0076   15.0   0.0   1   3       4.9   1.4e+02    1.0   0.0   220   250     2    33     1    41 0.46 -
83755at6656_34740_0:001fa0|TRINITY_DN88922_c5_g1_i10:331-966|+    -            212 96592at6656          -            260    0.0076   15.0   0.0   2   3     0.069         2    7.0   0.0     2    56    52   107    51   108 0.88 -
83755at6656_34740_0:001fa0|TRINITY_DN88922_c5_g1_i10:331-966|+    -            212 96592at6656          -            260    0.0076   15.0   0.0   3   3      0.11       3.2    6.4   0.0     5    54    98   147    94   177 0.85 -
83755at6656_34740_0:001fa0|TRINITY_DN88922_c5_g1_i1:254-889|+     -            212 96592at6656          -            260    0.0076   15.0   0.0   1   3       4.9   1.4e+02    1.0   0.0   220   250     2    33     1    41 0.46 -
83755at6656_34740_0:001fa0|TRINITY_DN88922_c5_g1_i1:254-889|+     -            212 96592at6656          -            260    0.0076   15.0   0.0   2   3     0.069         2    7.0   0.0     2    56    52   107    51   108 0.88 -
83755at6656_34740_0:001fa0|TRINITY_DN88922_c5_g1_i1:254-889|+     -            212 96592at6656          -            260    0.0076   15.0   0.0   3   3      0.11       3.2    6.4   0.0     5    54    98   147    94   177 0.85 -
83755at6656_34740_0:001fa0|TRINITY_DN88922_c5_g1_i4:331-966|+     -            212 96592at6656          -            260    0.0076   15.0   0.0   1   3       4.9   1.4e+02    1.0   0.0   220   250     2    33     1    41 0.46 -
83755at6656_34740_0:001fa0|TRINITY_DN88922_c5_g1_i4:331-966|+     -            212 96592at6656          -            260    0.0076   15.0   0.0   2   3     0.069         2    7.0   0.0     2    56    52   107    51   108 0.88 -
83755at6656_34740_0:001fa0|TRINITY_DN88922_c5_g1_i4:331-966|+     -            212 96592at6656          -            260    0.0076   15.0   0.0   3   3      0.11       3.2    6.4   0.0     5    54    98   147    94   177 0.85 -
83755at6656_34740_0:001fa0|TRINITY_DN88922_c5_g1_i5:331-966|+     -            212 96592at6656          -            260    0.0076   15.0   0.0   1   3       4.9   1.4e+02    1.0   0.0   220   250     2    33     1    41 0.46 -
83755at6656_34740_0:001fa0|TRINITY_DN88922_c5_g1_i5:331-966|+     -            212 96592at6656          -            260    0.0076   15.0   0.0   2   3     0.069         2    7.0   0.0     2    56    52   107    51   108 0.88 -
83755at6656_34740_0:001fa0|TRINITY_DN88922_c5_g1_i5:331-966|+     -            212 96592at6656          -            260    0.0076   15.0   0.0   3   3      0.11       3.2    6.4   0.0     5    54    98   147    94   177 0.85 -
83755at6656_34740_0:001fa0|TRINITY_DN88922_c5_g1_i6:254-889|+     -            212 96592at6656          -            260    0.0076   15.0   0.0   1   3       4.9   1.4e+02    1.0   0.0   220   250     2    33     1    41 0.46 -
83755at6656_34740_0:001fa0|TRINITY_DN88922_c5_g1_i6:254-889|+     -            212 96592at6656          -            260    0.0076   15.0   0.0   2   3     0.069         2    7.0   0.0     2    56    52   107    51   108 0.88 -
83755at6656_34740_0:001fa0|TRINITY_DN88922_c5_g1_i6:254-889|+     -            212 96592at6656          -            260    0.0076   15.0   0.0   3   3      0.11       3.2    6.4   0.0     5    54    98   147    94   177 0.85 -
83755at6656_34740_0:001fa0|TRINITY_DN88922_c5_g1_i7:254-889|+     -            212 96592at6656          -            260    0.0076   15.0   0.0   1   3       4.9   1.4e+02    1.0   0.0   220   250     2    33     1    41 0.46 -
83755at6656_34740_0:001fa0|TRINITY_DN88922_c5_g1_i7:254-889|+     -            212 96592at6656          -            260    0.0076   15.0   0.0   2   3     0.069         2    7.0   0.0     2    56    52   107    51   108 0.88 -
83755at6656_34740_0:001fa0|TRINITY_DN88922_c5_g1_i7:254-889|+     -            212 96592at6656          -            260    0.0076   15.0   0.0   3   3      0.11       3.2    6.4   0.0     5    54    98   147    94   177 0.85 -
83755at6656_34740_0:001fa0|TRINITY_DN88922_c5_g1_i9:331-966|+     -            212 96592at6656          -            260    0.0076   15.0   0.0   1   3       4.9   1.4e+02    1.0   0.0   220   250     2    33     1    41 0.46 -
83755at6656_34740_0:001fa0|TRINITY_DN88922_c5_g1_i9:331-966|+     -            212 96592at6656          -            260    0.0076   15.0   0.0   2   3     0.069         2    7.0   0.0     2    56    52   107    51   108 0.88 -
83755at6656_34740_0:001fa0|TRINITY_DN88922_c5_g1_i9:331-966|+     -            212 96592at6656          -            260    0.0076   15.0   0.0   3   3      0.11       3.2    6.4   0.0     5    54    98   147    94   177 0.85 -
13019at6656_69319_0:001cc7|TRINITY_DN92257_c8_g1_i7:597-3569|+    -            991 96592at6656          -            260    0.0079   14.9   0.0   1   2     0.028      0.81    8.3   0.0   198   257   550   607   479   610 0.85 -
13019at6656_69319_0:001cc7|TRINITY_DN92257_c8_g1_i7:597-3569|+    -            991 96592at6656          -            260    0.0079   14.9   0.0   2   2      0.81        24    3.5   0.0   207   251   693   737   685   743 0.76 -
13019at6656_307658_0:00123f|TRINITY_DN92257_c8_g1_i1:594-3694|+   -            992 96592at6656          -            260    0.0079   14.9   0.0   1   2     0.028      0.81    8.3   0.0   198   257   551   608   480   611 0.85 -
13019at6656_307658_0:00123f|TRINITY_DN92257_c8_g1_i1:594-3694|+   -            992 96592at6656          -            260    0.0079   14.9   0.0   2   2      0.81        24    3.5   0.0   207   251   694   738   686   744 0.76 -
13019at6656_69319_0:001cc7|TRINITY_DN92257_c8_g1_i10:597-3620|+   -           1008 96592at6656          -            260    0.0083   14.9   0.0   1   2     0.028      0.83    8.3   0.0   198   257   567   624   496   627 0.85 -
13019at6656_69319_0:001cc7|TRINITY_DN92257_c8_g1_i10:597-3620|+   -           1008 96592at6656          -            260    0.0083   14.9   0.0   2   2      0.83        24    3.5   0.0   207   251   710   754   702   760 0.76 -
13019at6656_307658_0:00123f|TRINITY_DN92257_c8_g1_i8:594-3745|+   -           1009 96592at6656          -            260    0.0083   14.9   0.0   1   2     0.028      0.83    8.3   0.0   198   257   568   625   497   628 0.85 -
13019at6656_307658_0:00123f|TRINITY_DN92257_c8_g1_i8:594-3745|+   -           1009 96592at6656          -            260    0.0083   14.9   0.0   2   2      0.83        24    3.5   0.0   207   251   711   755   703   761 0.76 -
13019at6656_69319_0:001cc7|TRINITY_DN92257_c8_g1_i11:597-3689|+   -           1031 96592at6656          -            260    0.0088   14.8   0.0   1   2     0.029      0.86    8.3   0.0   198   257   590   647   519   650 0.85 -
13019at6656_69319_0:001cc7|TRINITY_DN92257_c8_g1_i11:597-3689|+   -           1031 96592at6656          -            260    0.0088   14.8   0.0   2   2      0.85        25    3.5   0.0   207   251   733   777   725   783 0.76 -
13019at6656_307658_0:00123f|TRINITY_DN92257_c8_g1_i4:594-3814|+   -           1032 96592at6656          -            260    0.0088   14.8   0.0   1   2     0.029      0.86    8.3   0.0   198   257   591   648   520   651 0.85 -
13019at6656_307658_0:00123f|TRINITY_DN92257_c8_g1_i4:594-3814|+   -           1032 96592at6656          -            260    0.0088   14.8   0.0   2   2      0.85        25    3.5   0.0   207   251   734   778   726   784 0.76 -
13019at6656_69319_0:001cc7|TRINITY_DN92257_c8_g1_i12:597-3740|+   -           1048 96592at6656          -            260    0.0092   14.7   0.0   1   2      0.03      0.87    8.2   0.0   198   257   607   664   536   667 0.85 -
13019at6656_69319_0:001cc7|TRINITY_DN92257_c8_g1_i12:597-3740|+   -           1048 96592at6656          -            260    0.0092   14.7   0.0   2   2      0.86        25    3.4   0.0   207   251   750   794   742   800 0.76 -
13019at6656_307658_0:00123f|TRINITY_DN92257_c8_g1_i9:594-3865|+   -           1049 96592at6656          -            260    0.0092   14.7   0.0   1   2      0.03      0.87    8.2   0.0   198   257   608   665   537   668 0.85 -
13019at6656_307658_0:00123f|TRINITY_DN92257_c8_g1_i9:594-3865|+   -           1049 96592at6656          -            260    0.0092   14.7   0.0   2   2      0.86        25    3.4   0.0   207   251   751   795   743   801 0.76 -
44953at6656_121225_0:001c2d|TRINITY_DN75137_c7_g5_i1:800-1645|-   -            282 96592at6656          -            260     0.011   14.4   0.0   1   2       1.1        32    3.1   0.0   225   250    64    89    52    96 0.84 -
44953at6656_121225_0:001c2d|TRINITY_DN75137_c7_g5_i1:800-1645|-   -            282 96592at6656          -            260     0.011   14.4   0.0   2   2      0.05       1.5    7.5   0.0   144   237   111   206   105   222 0.71 -
13858at6656_378494_0:0073ca|TRINITY_DN69814_c0_g1_i1:182-2845|-   -            888 96592at6656          -            260     0.012   14.4   0.4   1   3       5.2   1.5e+02    0.9   0.0   208   248   211   252   184   260 0.78 -
13858at6656_378494_0:0073ca|TRINITY_DN69814_c0_g1_i1:182-2845|-   -            888 96592at6656          -            260     0.012   14.4   0.4   2   3       2.9        87    1.7   0.0   116   161   255   302   242   306 0.76 -
13858at6656_378494_0:0073ca|TRINITY_DN69814_c0_g1_i1:182-2845|-   -            888 96592at6656          -            260     0.012   14.4   0.4   3   3     0.046       1.3    7.6   0.0   133   183   563   618   526   628 0.81 -
44953at6656_121225_0:001c2d|TRINITY_DN75137_c7_g5_i2:800-1699|-   -            300 96592at6656          -            260     0.014   14.1   0.0   1   2       1.2        34    3.0   0.0   225   250    82   107    68   114 0.84 -
44953at6656_121225_0:001c2d|TRINITY_DN75137_c7_g5_i2:800-1699|-   -            300 96592at6656          -            260     0.014   14.1   0.0   2   2     0.058       1.7    7.3   0.0   145   237   130   224   124   240 0.71 -
43728at6656_197043_0:001b42|TRINITY_DN80614_c9_g1_i6:260-583|+    -            108 96592at6656          -            260     0.015   14.0   0.1   1   2    0.0064      0.19   10.4   0.0   230   255     3    28     1    34 0.89 -
43728at6656_197043_0:001b42|TRINITY_DN80614_c9_g1_i6:260-583|+    -            108 96592at6656          -            260     0.015   14.0   0.1   2   2         3        90    1.7   0.2    40    56    78    94    37   106 0.61 -
43728at6656_197043_0:001b42|TRINITY_DN80614_c9_g2_i4:1640-1963|-  -            108 96592at6656          -            260     0.015   14.0   0.1   1   2    0.0064      0.19   10.4   0.0   230   255     3    28     1    34 0.89 -
43728at6656_197043_0:001b42|TRINITY_DN80614_c9_g2_i4:1640-1963|-  -            108 96592at6656          -            260     0.015   14.0   0.1   2   2         3        90    1.7   0.2    40    56    78    94    37   106 0.61 -
107802at6656_218467_0:003da8|TRINITY_DN89883_c1_g1_i7:2236-2895|+ -            220 96592at6656          -            260     0.017   13.9   0.0   1   1    0.0069       0.2   10.3   0.0   222   250   177   205   170   209 0.90 -
28519at6656_6669_0:004c9b|TRINITY_DN73479_c18_g1_i3:417-1361|-    -            315 96592at6656          -            260     0.018   13.8   0.3   1   3     0.088       2.6    6.7   0.1   131   161   103   133    52   143 0.78 -
28519at6656_6669_0:004c9b|TRINITY_DN73479_c18_g1_i3:417-1361|-    -            315 96592at6656          -            260     0.018   13.8   0.3   2   3       6.6   1.9e+02    0.6   0.0     5    25   193   213   189   228 0.82 -
28519at6656_6669_0:004c9b|TRINITY_DN73479_c18_g1_i3:417-1361|-    -            315 96592at6656          -            260     0.018   13.8   0.3   3   3       1.5        45    2.6   0.0   229   253   256   280   234   285 0.82 -
58110at6656_77166_0:00051d|TRINITY_DN82757_c9_g2_i2:397-717|-     -            107 96592at6656          -            260     0.019   13.7   0.2   1   2     0.023      0.67    8.6   0.1   217   247    26    56     6    61 0.87 -
58110at6656_77166_0:00051d|TRINITY_DN82757_c9_g2_i2:397-717|-     -            107 96592at6656          -            260     0.019   13.7   0.2   2   2      0.99        29    3.3   0.0    65    86    65    86    53   107 0.59 -
89840at6656_294128_0:002d0c|TRINITY_DN78626_c10_g1_i5:837-1613|-  -            259 96592at6656          -            260      0.02   13.6   0.0   1   3       0.1         3    6.5   0.0   232   250    10    28     5    34 0.88 -
89840at6656_294128_0:002d0c|TRINITY_DN78626_c10_g1_i5:837-1613|-  -            259 96592at6656          -            260      0.02   13.6   0.0   2   3       1.1        33    3.1   0.0     3    44    41    83    39   154 0.68 -
89840at6656_294128_0:002d0c|TRINITY_DN78626_c10_g1_i5:837-1613|-  -            259 96592at6656          -            260      0.02   13.6   0.0   3   3       6.3   1.8e+02    0.6   0.0   223   250   143   170   114   175 0.86 -
83755at6656_88501_0:0004ba|TRINITY_DN82317_c5_g2_i10:290-1162|+   -            291 96592at6656          -            260     0.021   13.6   0.1   1   2       1.2        36    2.9   0.0     2    38     2    39     1    49 0.82 -
83755at6656_88501_0:0004ba|TRINITY_DN82317_c5_g2_i10:290-1162|+   -            291 96592at6656          -            260     0.021   13.6   0.1   2   2      0.05       1.5    7.5   0.0   134   161   100   127    68   167 0.71 -
